View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
ELEC-203694-2026,BLDR-002048-2026,Permit,BSD-Electrical Tag,5221 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
BLDG-203695-2026,BLDR-002048-2026,Permit,BSD-Framing and Rough In's,5221 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-04
FGAS-203693-2026,BLDR-002048-2026,Permit,BSD-Fuel Gas Tag,5221 STORMY DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
BLDG-203690-2026,BLDR-002288-2026,Permit,BSD-Residential Final (Building and Trades),5112 WHISPER DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-04
SITE-203689-2026,BLDR-002288-2026,Permit,BSD-Yard Final (Residential),5112 WHISPER DR COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
SITE-203702-2026,BLDR-002358-2025,Permit,BSD-Yard Final (Residential),5806 GREEN GATE LN COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-04
BLDG-203696-2026,BLDR-002855-2026,Permit,BSD-Insulation,3108 POMPEY DR COL MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
PLMB-203646-2026,BLDR-003019-2026,Permit,BSD-Plumbing Sewer Lateral,5724 KESTREL LOOP COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-08-04
BLDG-203666-2026,BLDR-003724-2026,Permit,BSD-Insulation,4400 KUZZIE CT COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
BLDG-203614-2026,BLDR-003841-2026,Permit,BSD-Framing and Rough In's,5105 HATTERAS DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-04
ELEC-203615-2026,BLDR-003841-2026,Permit,BSD-Electrical Tag,5105 HATTERAS DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-04
ELEC-203590-2026,BLDR-004502-2026,Permit,BSD-Electrical Tag,205 PERSHING RD  ADU COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-04
BLDG-203653-2026,BLDR-004676-2026,Permit,BSD-Framing and Rough In's,212 N GARTH AVE COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-04
FGAS-203654-2026,BLDR-004676-2026,Permit,BSD-Fuel Gas Tag,212 N GARTH AVE COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-04
BLDG-203655-2026,BLDR-004676-2026,Permit,BSD-Insulation,212 N GARTH AVE COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-04
BLDG-203699-2026,BLDR-004821-2026,Permit,BSD-Insulation,4904 CRAYDON DR COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
EROS-203698-2026,BLDR-005074-2026,Permit,BSD-Erosion Control Measures,2729 EMERY DR COL MO 65202,"Merson, Robert",10:53 AM,10:53 AM,,Requested,0,2026-08-04
BLDG-203626-2026,BLDR-005435-2026,Permit,BSD-Deck Piers,622 ARMITAGE DR   COLUMBIA MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Cancelled ,0,2026-08-04
EROS-203727-2026,BLDR-006250-2025,Permit,BSD-Erosion Control Measures,3811 CANYON RIDGE DR COLUMBIA MO 65202,"Price, Bud",01:08 PM,01:08 PM,,Requested,0,2026-08-04
BLDG-203674-2026,DECK-004086-2026,Permit,BSD-Framing and Rough In's,302 RYEFIELD RDG COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
DECK-203622-2026,DECK-004915-2026,Permit,BSD-Deck Only Final,4307 GLEN EAGLE DR COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-04
EROS-203678-2026,LDST-000450-2026,Permit,BSD-Erosion Control Measures,1101 PEBBLES PKWY COLUMBIA MO 65201,"Nunley, Louis",08:39 AM,08:39 AM,,Requested,0,2026-08-04
EROS-203676-2026,LDST-001238-2026,Permit,BSD-Erosion Control Measures,4504 STELLAR DR COL MO 65201,"Nunley, Louis",08:38 AM,08:38 AM,,Requested,0,2026-08-04
EROS-203681-2026,LDST-001622-2026,Permit,BSD-Erosion Control Measures,1110 PEBBLES PKWY COLUMBIA MO 65201,"Nunley, Louis",08:41 AM,08:41 AM,,Requested,0,2026-08-04
EROS-203677-2026,LDST-002998-2024,Permit,BSD-Erosion Control Measures,,"Nunley, Louis",08:39 AM,08:39 AM,,Requested,0,2026-08-04
EROS-203680-2026,LDST-003798-2024,Permit,BSD-Erosion Control Measures,3100 KEENE CT COL MO 65201,"Nunley, Louis",08:40 AM,08:40 AM,,Requested,0,2026-08-04
EROS-203683-2026,LDST-004287-2023,Permit,BSD-Erosion Control Measures,623 PARK AVE COL MO 65201,"Nunley, Louis",08:42 AM,08:42 AM,,Requested,0,2026-08-04
EROS-203682-2026,LDST-005441-2024,Permit,BSD-Erosion Control Measures,4604 STELLAR DR COLUMBIA MO 65203,"Nunley, Louis",08:41 AM,08:41 AM,,Requested,0,2026-08-04
EROS-203679-2026,LDST-005644-2023,Permit,BSD-Erosion Control Measures,604 N PROVIDENCE RD COL MO 65203,"Nunley, Louis",08:40 AM,08:40 AM,,Requested,0,2026-08-04
ONSHNI-203847-2026,OHN-059098-2026,Code Case,ONS - Health Nuisance Inspection,714 W STEWART RD COLUMBIA MO 65203,"Frank, Lisa",03:21 PM,03:21 PM,,Passed Code Inspection,0,2026-08-04
ONSHNI-201884-2026,OHN-059752-2026,Code Case,ONS - Health Nuisance Inspection,4820 STAYTON FERRY LOOP COLUMBIA MO 65201,"Perkins, Marsha",02:27 PM,02:27 PM,,Scheduled,0,2026-08-04
ONSINSPECT-201920-2026,OLM-059830-2026,Code Case,ONS - Inspection,4821 HOYLAKE CIR COLUMBIA MO 65201,"Perkins, Marsha",09:51 AM,09:51 AM,,In Violation,0,2026-08-04
ONSINSPECT-202176-2026,OLM-059904-2026,Code Case,ONS - Inspection,706 FAIRVIEW AVE   COLUMBIA MO 65201,"Perkins, Marsha",02:56 PM,02:56 PM,,Scheduled (permit),0,2026-08-04
ONSINSPECT-203093-2026,OLM-060146-2026,Code Case,ONS - Inspection,620 PARIS CT COLUMBIA MO 65201,"Perkins, Marsha",10:22 AM,10:22 AM,,Scheduled,0,2026-08-04
ONSINSPECT-203142-2026,OLM-060215-2026,Code Case,ONS - Inspection,401 SOUTH BROOKLINE DR COLUMBIA MO 65203,"Fuelling, Quentin",12:53 PM,12:53 PM,,Passed Code Inspection,0,2026-08-04
1STINSP-203713-2026,OLM-060361-2026,Code Case,ONS - Initial Inspection,100 MANOR CT COLUMBIA MO 65203,"Fuelling, Quentin",12:48 PM,12:48 PM,,In Violation,0,2026-08-04
1STINSP-203719-2026,OLM-060419-2026,Code Case,ONS - Initial Inspection,1003 JEFFERSON ST COLUMBIA MO 65203,"Fuelling, Quentin",12:55 PM,12:55 PM,,In Violation,0,2026-08-04
1STINSP-203717-2026,OLM-060426-2026,Code Case,ONS - Initial Inspection,1601 TUNDRA CT COLUMBIA MO 65202,"Fuelling, Quentin",12:54 PM,12:54 PM,,In Violation,0,2026-08-04
1STINSP-203701-2026,OLM-060431-2026,Code Case,ONS - Initial Inspection,708 N FOURTH ST COLUMBIA MO 65201,"Perkins, Marsha",11:23 AM,11:23 AM,,Scheduled,0,2026-08-04
1STINSP-203747-2026,OLM-060433-2026,Code Case,ONS - Initial Inspection,1807 BLUE RIDGE RD COLUMBIA MO 65202,"Fuelling, Quentin",03:25 PM,03:25 PM,,In Violation,0,2026-08-04
1STINSP-203704-2026,OLM-060435-2026,Code Case,ONS - Initial Inspection,4414 DERBY RIDGE DR COLUMBIA MO 65202,"McClintic, Jason",12:26 PM,12:26 PM,,In Violation,0,2026-08-04
1STINSP-203705-2026,OLM-060436-2026,Code Case,ONS - Initial Inspection,1603 NATIVE DANCER DR COLUMBIA MO 65202,"McClintic, Jason",12:32 PM,12:32 PM,,In Violation,0,2026-08-04
1STINSP-203707-2026,OLM-060437-2026,Code Case,ONS - Initial Inspection,2303 PARKS EDGE PL COLUMBIA MO 65202,"McClintic, Jason",12:35 PM,12:35 PM,,In Violation,0,2026-08-04
1STINSP-203725-2026,OLM-060440-2026,Code Case,ONS - Initial Inspection,3515 DEER RUN DR COLUMBIA MO 65202,"Fuelling, Quentin",01:04 PM,01:04 PM,,In Violation,0,2026-08-04
1STINSP-203801-2026,OLM-060442-2026,Code Case,ONS - Initial Inspection,,"Frank, Lisa",09:27 AM,09:27 AM,,In Violation,0,2026-08-04
1STINSP-203749-2026,OLM-060448-2026,Code Case,ONS - Initial Inspection,607 S WEST BLVD COLUMBIA MO 65203,"Fuelling, Quentin",03:38 PM,03:38 PM,,In Violation,0,2026-08-04
1STINSP-203813-2026,OLM-060456-2026,Code Case,ONS - Initial Inspection,919 W BROADWAY COLUMBIA MO 65203,"Kottwitz, Leigh",10:38 AM,10:38 AM,,In Violation,0,2026-08-04
1STINSP-203815-2026,OLM-060457-2026,Code Case,ONS - Initial Inspection,208 S WEST BLVD COLUMBIA MO 65203,"Frank, Lisa",11:00 AM,11:00 AM,,In Violation,0,2026-08-04
1STINSP-203816-2026,OLM-060458-2026,Code Case,ONS - Initial Inspection,24 N WEST BLVD COLUMBIA MO 65203,"Frank, Lisa",11:12 AM,11:12 AM,,In Violation,0,2026-08-04
1STINSP-203819-2026,OLM-060459-2026,Code Case,ONS - Initial Inspection,909 WEST WALNUT CT COLUMBIA MO 65203,"Rataj, William",11:21 AM,11:21 AM,,In Violation,0,2026-08-04
1STINSP-203821-2026,OLM-060460-2026,Code Case,ONS - Initial Inspection,18 N WEST BLVD COLUMBIA MO 65203,"Thompson, Rebecca",11:36 AM,11:36 AM,,In Violation,0,2026-08-04
1STINSP-203832-2026,OLM-060463-2026,Code Case,ONS - Initial Inspection,7 S WEST BLVD COLUMBIA MO 65203,"Manney, Milek",12:12 PM,12:12 PM,,In Violation,0,2026-08-04
RTINSP-203675-2026,ONS011271,Business License,ONS - Rental Housing,1504 FIR PL COLUMBIA MO 65201,"Stark, James",09:00 AM,09:00 AM,,Construction Permit (Pass),0,2026-08-04
RTINSP-199655-2026,ONS011341,Business License,ONS - Rental Housing,808 RICHMOND AVE COLUMBIA MO 65201,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-08-04
RTINSP-200959-2026,ONS012040,Business License,ONS - Rental Housing,1505 ROSS ST   COLUMBIA MO 65201,"Brockhouse, David",11:26 AM,11:26 AM,,Scheduled,0,2026-08-04
RTINSP-202371-2026,ONS012289,Business License,ONS - Rental Housing,808 AGAIN ST   COLUMBIA MO 65203,"Stark, James",09:15 AM,09:15 AM,,Passed-Rental,0,2026-08-04
RTINSP-201394-2026,ONS012431,Business License,ONS - Rental Housing,2111 CREASY SPRINGS RD   COLUMBIA MO 65202,"Stark, James",10:00 AM,10:00 AM,,Passed-Rental,0,2026-08-04
RTINSP-202002-2026,ONS012483,Business License,ONS - Rental Housing,1403 ROSEMARY LN   COLUMBIA MO 65201,"Brockhouse, David",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-08-04
RTINSP-202003-2026,ONS012582,Business License,ONS - Rental Housing,410 N COLLEGE AVE COLUMBIA MO 65201,"Brockhouse, David",10:00 AM,10:00 AM,,ONS - RH Re-inspection,0,2026-08-04
RTINSP-202084-2026,ONS012732,Business License,ONS - Rental Housing,1407 MERIDETH DR   COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-08-04
RTINSP-202616-2026,ONS013124,Business License,ONS - Rental Housing,3901 COTTON WOOD CT   COLUMBIA MO 65202,"Stark, James",01:00 PM,01:00 PM,,Passed-Rental,0,2026-08-04
RTINSP-202462-2026,ONS017211,Business License,ONS - Rental Housing,5109 LAKE TROUT CT   COLUMBIA MO 65203,"Stark, James",01:45 PM,01:45 PM,,ONS - RH Re-inspection,0,2026-08-04
RTINSP-202004-2026,ONS020923,Business License,ONS - Rental Housing,102 PINEWOOD DR COLUMBIA MO 65203,"Brockhouse, David",11:30 AM,11:30 AM,,ONS - RH Re-inspection,0,2026-08-04
RTINSP-202091-2026,ONS025841,Business License,ONS - Rental Housing,4916 BROWN STATION RD TRLR 20 COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-08-04
RTINSP-202090-2026,ONS025853,Business License,ONS - Rental Housing,4916 BROWN STATION RD TRLR 5 COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-08-04
RTINSP-202005-2026,ONS026499,Business License,ONS - Rental Housing,3405 BALBOA LN COLUMBIA MO 65203,"Brockhouse, David",12:15 PM,12:15 PM,,Passed-Rental,0,2026-08-04
RTINSP-202535-2026,ONS026546,Business License,ONS - Rental Housing,6553 DAYCREW LOOP   COLUMBIA MO 65203,"Brockhouse, David",12:45 PM,12:45 PM,,ONS - RH Re-inspection,0,2026-08-04
OPM-202543-2026,ORC-059848-2026,Code Case,ONS - Property Maintenance,1412 GRINDSTONE PLAZA DR APT 201 COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-04
ONSINSPECT-203104-2026,OTOE-060220-2026,Code Case,ONS - Inspection,1400 ANTHONY ST COLUMBIA MO 65201,"Cagle, Joseph",11:03 AM,11:03 AM,,Passed Code Inspection,0,2026-08-04
ONSINSPECT-203106-2026,OTOE-060221-2026,Code Case,ONS - Inspection,1602 ANTHONY ST COLUMBIA MO 65201,"Cagle, Joseph",11:17 AM,11:17 AM,,Scheduled,0,2026-08-04
ONSINSPECT-203108-2026,OTOE-060224-2026,Code Case,ONS - Inspection,1616 ANTHONY ST COLUMBIA MO 65201,"Cagle, Joseph",11:25 AM,11:25 AM,,Scheduled,0,2026-08-04
ONSINSPECT-203125-2026,OTOE-060227-2026,Code Case,ONS - Inspection,1626 UNIVERSITY AVE   COLUMBIA MO 65201,"Cagle, Joseph",11:51 AM,11:51 AM,,Scheduled,0,2026-08-04
ONSINSPECT-203127-2026,OTOE-060228-2026,Code Case,ONS - Inspection,1502 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",11:57 AM,11:57 AM,,Scheduled,0,2026-08-04
ONSINSPECT-203137-2026,OTOE-060230-2026,Code Case,ONS - Inspection,1412 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",12:39 PM,12:39 PM,,Scheduled,0,2026-08-04
ONSINSPECT-203144-2026,OTOE-060231-2026,Code Case,ONS - Inspection,1402 ROSS ST COLUMBIA MO 65201,"Cagle, Joseph",12:59 PM,12:59 PM,,Scheduled,0,2026-08-04
ONSINSPECT-203150-2026,OTOE-060238-2026,Code Case,ONS - Inspection,1415 ROSS ST APT 1 COLUMBIA MO 65201,"Cagle, Joseph",01:59 PM,01:59 PM,,Scheduled,0,2026-08-04
ONSINSPECT-203152-2026,OTOE-060239-2026,Code Case,ONS - Inspection,1415 ROSS ST APT 101 COLUMBIA MO 65201,"Cagle, Joseph",02:12 PM,02:12 PM,,Scheduled,0,2026-08-04
1STINSP-203667-2026,OTOE-060421-2026,Code Case,ONS - Initial Inspection,2421 QUAIL DR APT B COLUMBIA MO 65202,"Cagle, Joseph",08:06 AM,08:06 AM,,In Violation,0,2026-08-04
1STINSP-203712-2026,OTOE-060438-2026,Code Case,ONS - Initial Inspection,3104 BALLARD MILL DR COLUMBIA MO 65203,"Cagle, Joseph",05:47 PM,05:47 PM,,In Violation,0,2026-08-04
1STINSP-203728-2026,OTOE-060441-2026,Code Case,ONS - Initial Inspection,1613 HANOVER BLVD COLUMBIA MO 65202,"Cagle, Joseph",01:17 PM,01:17 PM,,In Violation,0,2026-08-04
1STINSP-203731-2026,OTOE-060444-2026,Code Case,ONS - Initial Inspection,1420 HANOVER BLVD   COLUMBIA MO 65202,"Cagle, Joseph",01:29 PM,01:29 PM,,In Violation,0,2026-08-04
1STINSP-203741-2026,OTOE-060445-2026,Code Case,ONS - Initial Inspection,607 MARION DR COLUMBIA MO 65203,"Cagle, Joseph",02:33 PM,02:33 PM,,In Violation,0,2026-08-04
1STINSP-203745-2026,OTOE-060446-2026,Code Case,ONS - Initial Inspection,614 PEAR TREE CIR COLUMBIA MO 65203,"Cagle, Joseph",02:52 PM,02:52 PM,,In Violation,0,2026-08-04
