View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
PLMB-197282-2026,BLDR-003149-2026,Permit,BSD-Plumbing Sewer Lateral,2680 FRAZIER LOOP   COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
PLMB-197281-2026,BLDR-003149-2026,Permit,BSD-Plumbing Groundwork,2680 FRAZIER LOOP   COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
PLMB-197223-2026,BLDR-003164-2026,Permit,BSD-Plumbing Groundwork,2204 RANDOM RDG COLUMBIA MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-14
PLMB-197222-2026,BLDR-003164-2026,Permit,BSD-Plumbing Sewer Lateral,2204 RANDOM RDG COLUMBIA MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-14
SITE-197280-2026,BLDR-003200-2025,Permit,BSD-Driveway (Residential),115 BINGHAM RD COLUMBIA MO 65203,"Allen, Cody",12:00 PM,12:00 PM,,Passed Permit Inspection,0,2026-05-14
PLMB-197277-2026,BLDR-003248-2026,Permit,BSD-Plumbing Groundwork,4317 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
PLMB-197278-2026,BLDR-003248-2026,Permit,BSD-Plumbing Sewer Lateral,4317 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
BLDG-197086-2026,BLDR-003369-2026,Permit,BSD-Footing,4404 KUZZIE CT COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
BLDG-197088-2026,BLDR-003724-2026,Permit,BSD-Footing,4400 KUZZIE CT COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-05-14
BLDG-197213-2026,BLDR-003825-2026,Permit,BSD-Footing,6509 WALSBY DR COL MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-14
BLDG-197249-2026,BLDR-003841-2026,Permit,BSD-Footing,5105 HATTERAS DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
SITE-197113-2026,BLDR-004107-2025,Permit,BSD-Yard Final (Residential),4811 CARLISLE CT COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-14
BLDG-197112-2026,BLDR-004107-2025,Permit,BSD-Residential Final (Building and Trades),4811 CARLISLE CT COLUMBIA MO 65201,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-14
SITE-197253-2026,BLDR-004108-2025,Permit,BSD-Yard Final (Residential),4809 CARLISLE CT COLUMBIA MO 65201,"Nunley, Louis",08:55 AM,08:55 AM,,Passed Permit Inspection,0,2026-05-14
SITE-197262-2026,BLDR-006438-2025,Permit,BSD-Yard Final (Residential),2008 STONE MOUNTAIN CT COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
SITE-197261-2026,BLDR-006439-2025,Permit,BSD-Yard Final (Residential),2016 STONE MOUNTAIN CT COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-14
SOSV-197048-2026,BSDZV-058002-2026,Code Case,BSD-Screening of Outdoor Storage Inspection,2109 N STADIUM BLVD   COLUMBIA MO 65202,"Decker, Aaron",11:00 AM,11:00 AM,,Passed Code Inspection,0,2026-05-14
ELEC-197247-2026,ELEC-003846-2026,Permit,BSD-Electrical Tag,403 N NINTH ST COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
ELEC-197220-2026,ELEC-003975-2026,Permit,BSD-Electrical Tag,617 CRYSTAL DOWNS LOOP COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-14
EROS-197318-2026,LDST-000316-2026,Permit,BSD-Erosion Control Measures,3900 MOJAVE CT COLUMBIA MO 65202,"Price, Bud",02:23 PM,02:23 PM,,Partial Pass Permit Inspection,0,2026-05-14
EROS-197274-2026,LDST-001297-2024,Permit,BSD-Erosion Control Measures,1501 BALLENGER LN COL MO 65202,"Price, Bud",11:18 AM,11:18 AM,,Partial Pass Permit Inspection,0,2026-05-14
EROS-197315-2026,LDST-004542-2025,Permit,BSD-Erosion Control Measures,3698 VANDIVER DR LAND COLUMBIA MO 65202,"Price, Bud",02:21 PM,02:21 PM,,Partial Pass Permit Inspection,0,2026-05-14
EROS-197298-2026,LDST-005320-2025,Permit,BSD-Erosion Control Measures,499 SCOTT BLVD LAND COLUMBIA MO 65203,"Allen, Cody",01:29 PM,01:29 PM,,Partial Pass Permit Inspection,0,2026-05-14
MECH-197245-2026,MECH-003920-2026,Permit,BSD-Mechanical Final,5405 MURFREESBORO DR COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-14
ONSHNI-193234-2026,OHN-056762-2026,Code Case,ONS - Health Nuisance Inspection,302 DYSART ST COLUMBIA MO 65201,"Perkins, Marsha",09:09 AM,09:09 AM,,Scheduled,0,2026-05-14
ONSHNI-196831-2026,OHN-056863-2026,Code Case,ONS - Health Nuisance Inspection,1508 RICHARDSON ST COLUMBIA MO 65201,"Perkins, Marsha",12:13 PM,12:13 PM,,Scheduled,0,2026-05-14
1STINSP-197301-2026,OHN-058093-2026,Code Case,ONS - Initial Inspection,603 N OLD 63 COLUMBIA MO 65201,"Perkins, Marsha",01:35 PM,01:35 PM,,In Violation,0,2026-05-14
1STINSP-197183-2026,OIEN-058059-2026,Code Case,ONS - Initial Inspection,,"McClintic, Jason",01:44 PM,01:44 PM,,Passed Code Inspection,0,2026-05-14
ONSINSPECT-196295-2026,OLM-057736-2026,Code Case,ONS - Inspection,201 S COLLEGE AVE   COLUMBIA MO 65201,"Perkins, Marsha",11:05 AM,11:05 AM,,Passed Code Inspection,0,2026-05-14
ONSINSPECT-196356-2026,OLM-057756-2026,Code Case,ONS - Inspection,15 AUSTIN AVE COLUMBIA MO 65203,"Frank, Lisa",04:01 PM,04:01 PM,,Scheduled,0,2026-05-14
ONSINSPECT-196426-2026,OLM-057770-2026,Code Case,ONS - Inspection,704 N ANN ST COLUMBIA MO 65201,"Perkins, Marsha",09:09 AM,09:09 AM,,In Violation,0,2026-05-14
OWEED-196575-2026,OLM-057817-2026,Code Case,ONS - Weed Inspection,307 DUNCAN ST COLUMBIA MO 65203,"Frank, Lisa",07:48 AM,07:48 AM,,Scheduled,0,2026-05-14
ONSINSPECT-196574-2026,OLM-057817-2026,Code Case,ONS - Inspection,307 DUNCAN ST COLUMBIA MO 65203,"Frank, Lisa",07:44 AM,07:44 AM,,Scheduled,0,2026-05-14
ONSINSPECT-196624-2026,OLM-057831-2026,Code Case,ONS - Inspection,2308 MEMORIAL CT COLUMBIA MO 65201,"Perkins, Marsha",11:20 AM,11:20 AM,,Scheduled,0,2026-05-14
ONSINSPECT-196634-2026,OLM-057833-2026,Code Case,ONS - Inspection,401 HICKMAN AVE COLUMBIA MO 65201,"Perkins, Marsha",12:29 PM,12:29 PM,,Scheduled,0,2026-05-14
ONSINSPECT-196637-2026,OLM-057834-2026,Code Case,ONS - Inspection,1410 WILKES BLVD COLUMBIA MO 65201,"Perkins, Marsha",12:49 PM,12:49 PM,,Scheduled,0,2026-05-14
1STINSP-197321-2026,OLM-058028-2026,Code Case,ONS - Initial Inspection,4202 MEADOW VIEW DR   COLUMBIA MO 65201,"Perkins, Marsha",02:25 PM,02:25 PM,,In Violation,0,2026-05-14
1STINSP-197265-2026,OLM-058061-2026,Code Case,ONS - Initial Inspection,508 OAK ST COLUMBIA MO 65203,"Frank, Lisa",10:39 AM,10:39 AM,,In Violation,0,2026-05-14
1STINSP-197266-2026,OLM-058072-2026,Code Case,ONS - Initial Inspection,3701 IGUANA DR COLUMBIA MO 65202,"McClintic, Jason",10:40 AM,10:40 AM,,In Violation,0,2026-05-14
1STINSP-197268-2026,OLM-058084-2026,Code Case,ONS - Initial Inspection,3706 IGUANA DR COLUMBIA MO 65202,"McClintic, Jason",10:54 AM,10:54 AM,,In Violation,0,2026-05-14
1STINSP-197296-2026,OLM-058090-2026,Code Case,ONS - Initial Inspection,2 CHEROKEE LN COLUMBIA MO 65202,"McClintic, Jason",01:22 PM,01:22 PM,,In Violation,0,2026-05-14
1STINSP-197307-2026,OLM-058095-2026,Code Case,ONS - Initial Inspection,1004 N OLD 63   COLUMBIA MO 65201,"Perkins, Marsha",01:52 PM,01:52 PM,,In Violation,0,2026-05-14
1STINSP-197313-2026,OLM-058096-2026,Code Case,ONS - Initial Inspection,4804 STONE MOUNTAIN PKWY   COLUMBIA MO 65201,"Perkins, Marsha",02:19 PM,02:19 PM,,In Violation,0,2026-05-14
1STINSP-197316-2026,OLM-058097-2026,Code Case,ONS - Initial Inspection,2004 HILDA ST   COLUMBIA MO 65201,"Perkins, Marsha",02:22 PM,02:22 PM,,In Violation,0,2026-05-14
RTINSP-194012-2026,ONS008973,Business License,ONS - Rental Housing,5501 VOLUNTEER DR   COLUMBIA MO 65201,"Millard, Rachelle",01:00 PM,01:00 PM,,ONS - RH Re-inspection,0,2026-05-14
RTINSP-194015-2026,ONS008984,Business License,ONS - Rental Housing,5505 VOLUNTEER DR   COLUMBIA MO 65201,"Millard, Rachelle",01:00 PM,01:00 PM,,Passed-Rental,0,2026-05-14
RTINSP-188077-2025,ONS009593,Business License,ONS - Rental Housing,2116 ARLENE DR   COLUMBIA MO 65203,"Brockhouse, David",12:00 AM,12:00 AM,,Passed-Rental,0,2026-05-14
RTINSP-195496-2026,ONS011058,Business License,ONS - Rental Housing,1323 VALLEY CREEK LN COLUMBIA MO 65202,"Brockhouse, David",12:00 AM,12:00 AM,,Scheduled,0,2026-05-14
RTINSP-195418-2026,ONS011454,Business License,ONS - Rental Housing,2917 ROLLINS RD   COLUMBIA MO 65203,"Millard, Rachelle",09:00 AM,09:00 AM,,Scheduled,0,2026-05-14
RTINSP-196088-2026,ONS011940,Business License,ONS - Rental Housing,9 E BURNAM RD   COLUMBIA MO 65203,"Brockhouse, David",10:00 AM,10:00 AM,,Passed-Rental,0,2026-05-14
RTINSP-194803-2026,ONS012219,Business License,ONS - Rental Housing,2101 SUNBOROUGH DR   COLUMBIA MO 65203,"Friesz, Adam",08:30 AM,08:30 AM,,ONS - RH Re-inspection,0,2026-05-14
RTINSP-192228-2026,ONS019765,Business License,ONS - Rental Housing,2302 PORT TOWNSEND CT COLUMBIA MO 65203,"Brockhouse, David",10:30 AM,10:30 AM,,Passed-Rental,0,2026-05-14
RTINSP-192226-2026,ONS019768,Business License,ONS - Rental Housing,5210 CLAYBROOK CT   COLUMBIA MO 65203,"Brockhouse, David",01:29 PM,01:29 PM,,Passed-Rental,0,2026-05-14
RTINSP-192232-2026,ONS019769,Business License,ONS - Rental Housing,7407 PEMBERTON DR COLUMBIA MO 65203,"Brockhouse, David",11:15 AM,11:15 AM,,Passed-Rental,0,2026-05-14
RTINSP-195425-2026,ONS020205,Business License,ONS - Rental Housing,1603 TYPHOON DR COLUMBIA MO 65202,"Friesz, Adam",10:30 AM,10:30 AM,,ONS - RH Re-inspection,0,2026-05-14
RTINSP-195420-2026,ONS020206,Business License,ONS - Rental Housing,4002 TROPICAL LN COLUMBIA MO 65202,"Friesz, Adam",10:00 AM,10:00 AM,,ONS - RH Re-inspection,0,2026-05-14
RTINSP-195426-2026,ONS020207,Business License,ONS - Rental Housing,1701 SMILEY LN COLUMBIA MO 65202,"Friesz, Adam",11:00 AM,11:00 AM,,ONS - RH Re-inspection,0,2026-05-14
RTINSP-195419-2026,ONS020208,Business License,ONS - Rental Housing,2912 LYNNWOOD DR COLUMBIA MO 65203,"Friesz, Adam",09:15 AM,09:15 AM,,ONS - RH Re-inspection,0,2026-05-14
RTINSP-195359-2026,ONS020346,Business License,ONS - Rental Housing,3105 BALLARD MILL DR COLUMBIA MO 65203,"Brockhouse, David",02:00 PM,02:00 PM,,Passed-Rental,0,2026-05-14
RTINSP-191732-2026,ONS025667,Business License,ONS - Rental Housing,103 REDWOOD RD COLUMBIA MO 65203,"Brockhouse, David",09:45 AM,09:45 AM,,Scheduled,0,2026-05-14
RTINSP-195973-2026,ONS025690,Business License,ONS - Rental Housing,1006 ROGERS ST COLUMBIA MO 65201,"Brockhouse, David",12:00 AM,12:00 AM,,Scheduled,0,2026-05-14
RTINSP-195977-2026,ONS025691,Business License,ONS - Rental Housing,1012 ROGERS ST COLUMBIA MO 65201,"Brockhouse, David",12:00 AM,12:00 AM,,Scheduled,0,2026-05-14
ONSHNI-193248-2026,ONVPR-056767-2026,Code Case,ONS - Health Nuisance Inspection,306 DYSART ST COLUMBIA MO 65201,"Perkins, Marsha",09:48 AM,09:48 AM,,Scheduled,0,2026-05-14
ONSHNI-196639-2026,ONVPR-057836-2026,Code Case,ONS - Health Nuisance Inspection,1200 LARCH CT COLUMBIA MO 65201,"Perkins, Marsha",01:12 PM,01:12 PM,,Scheduled,0,2026-05-14
ONSINSPECT-196086-2026,OTOE-057662-2026,Code Case,ONS - Inspection,605 WASHINGTON AVE COLUMBIA MO 65201,"Cagle, Joseph",02:06 PM,02:06 PM,,Passed Code Inspection,0,2026-05-14
ONSINSPECT-196598-2026,OTOE-057822-2026,Code Case,ONS - Inspection,3309 KEENES EDGE DR COLUMBIA MO 65201,"Cagle, Joseph",09:36 AM,09:36 AM,,Scheduled,0,2026-05-14
ONSINSPECT-196600-2026,OTOE-057823-2026,Code Case,ONS - Inspection,815 S FAIRVIEW RD COLUMBIA MO 65203,"Cagle, Joseph",09:48 AM,09:48 AM,,Scheduled,0,2026-05-14
ONSINSPECT-196647-2026,OTOE-057837-2026,Code Case,ONS - Inspection,1008 REAR COATS ST   COLUMBIA MO 65201,"Cagle, Joseph",02:00 PM,02:00 PM,,Scheduled,0,2026-05-14
ONSINSPECT-196652-2026,OTOE-057839-2026,Code Case,ONS - Inspection,601 EASTLAKE DR COLUMBIA MO 65203,"Cagle, Joseph",02:47 PM,02:47 PM,,Scheduled,0,2026-05-14
ONSINSPECT-196655-2026,OTOE-057840-2026,Code Case,ONS - Inspection,2701 SUMMIT RD APT B COLUMBIA MO 65203,"Cagle, Joseph",02:57 PM,02:57 PM,,Scheduled,0,2026-05-14
ONSINSPECT-196659-2026,OTOE-057841-2026,Code Case,ONS - Inspection,2701 SUMMIT RD APT A COLUMBIA MO 65203,"Cagle, Joseph",03:22 PM,03:22 PM,,Scheduled,0,2026-05-14
ONSINSPECT-193245-2026,OZPARK-056766-2026,Code Case,ONS - Inspection,306 DYSART ST COLUMBIA MO 65201,"Perkins, Marsha",09:37 AM,09:37 AM,,Scheduled,0,2026-05-14
