View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-200070-2026,BL017550,Business License,BSD-Business License,1020 E WALNUT ST #206 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-23
BLBI-200341-2026,BL020914,Business License,BSD-Business License,409 VANDIVER DR STE 6104 COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-23
BLBI-200042-2026,BL025883,Business License,BSD-Business License,2800 FORUM BLVD STE 4 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-23
BLBI-198832-2026,BL026252,Business License,BSD-Business License,1023 E WALNUT ST STE 101 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-23
FIRENEWBI-199471-2026,BL026270,Business License,Fire - NEW Business Inspection,1405 ILLINOIS AVE COLUMBIA MO 65203,"Wright, Colin",12:00 AM,12:00 AM,,Scheduled,0,2026-06-23
FIRENEWBI-200310-2026,BL026338,Business License,Fire - NEW Business Inspection,124 E NIFONG BLVD STE G COLUMBIA MO 65203,"Wright, Colin",12:00 AM,12:00 AM,,Scheduled,0,2026-06-23
BLBI-200041-2026,BL026349,Business License,BSD-Business License,1000 N COLLEGE AVE STE 3 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-23
BLBI-200279-2026,BL026366,Business License,BSD-Business License,715 E NIFONG BLVD   COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-23
FIRENEWBI-200282-2026,BL026367,Business License,Fire - NEW Business Inspection,2000 W WORLEY ST   COLUMBIA MO 65203,"Wright, Colin",12:00 AM,12:00 AM,,Scheduled,0,2026-06-23
BLBI-200284-2026,BL026367,Business License,BSD-Business License,2000 W WORLEY ST   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-23
FIRE-FA-200302-2026,BLDC-000144-2026,Permit,Fire - Alarm Acceptance Testing,2300 BERNADETTE DR STE 720 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-23
BLDG-200306-2026,BLDC-000251-2025,Permit,BSD-Framing and Rough In's,4806 JOHN GARRY DR COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-23
BLDG-200370-2026,BLDC-000251-2025,Permit,BSD-Insulation,4806 JOHN GARRY DR COLUMBIA MO 65203,"Hazlett, Harlan",12:00 AM,12:00 AM,,Scheduled (permit),0,2026-06-23
BLDG-200238-2026,BLDC-000629-2026,Permit,BSD-Final (Building and Trades),2101 CORONA RD STE 103 COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-23
