View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
ELEC-201376-2026,BLDC-001801-2026,Permit,BSD-Electrical Tag,2400 CRABAPPLE LN COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
PLMB-201401-2026,BLDC-001869-2026,Permit,BSD-Plumbing Sewer Lateral,3900 MOJAVE CT COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201511-2026,BLDC-001979-2024,Permit,BSD-Final (Building and Trades),5400 SINCLAIR RD COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201286-2026,BLDC-002297-2026,Permit,BSD-Footing,1101 PEBBLES PKWY COL MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-07
BLDG-201439-2026,BLDC-003059-2026,Permit,BSD-Framing and Rough In's,1205 GRINDSTONE PKWY STE 101 COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
FIRE-PIPE-201668-2026,BLDC-005033-2025,Permit,Fire - Sprinkler System Piping Inspection,1300 FELLOWS PL COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-07-07
SITE-201495-2026,BLDR-000996-2026,Permit,BSD-Sidewalk (Residential),5708 KESTREL LOOP COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
ELEC-201366-2026,BLDR-001182-2026,Permit,BSD-Electrical Tag,4105 UMBRIA CT COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
ELEC-201365-2026,BLDR-001183-2026,Permit,BSD-Electrical Tag,4101 UMBRIA CT COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
SITE-201358-2026,BLDR-001263-2026,Permit,BSD-Sidewalk (Residential),213 S GLENWOOD AVE COL MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
SITE-201357-2026,BLDR-001263-2026,Permit,BSD-Driveway (Residential),213 S GLENWOOD AVE COL MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
PLMB-201345-2026,BLDR-001977-2026,Permit,BSD-Plumbing Sewer Lateral,716 COOK AVE COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
PLMB-201346-2026,BLDR-001998-2026,Permit,BSD-Plumbing Sewer Lateral,714 COOK AVE COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201499-2026,BLDR-002024-2026,Permit,BSD-Insulation,7501 FILLINGHAM CT COL MO 65203,"Tiffany, Andy",12:00 AM,12:00 AM,,Cancelled ,0,2026-07-07
SITE-201496-2026,BLDR-002603-2025,Permit,BSD-Yard Final (Residential),6413 ADARE MANOR DR COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-07
BLDG-201483-2026,BLDR-002913-2026,Permit,BSD-Framing and Rough In's,604 W BROADWAY COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-07
BLDG-201459-2026,BLDR-002913-2026,Permit,BSD-Framing and Rough In's,604 W BROADWAY COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Cancelled ,0,2026-07-07
BLDG-201491-2026,BLDR-003390-2026,Permit,BSD-Insulation,5705 KESTREL LOOP COLUMBIA MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
BLDG-201443-2026,BLDR-003582-2026,Permit,BSD-Framing and Rough In's,2801 EMERY DR COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
BLDG-201442-2026,BLDR-003582-2026,Permit,BSD-Insulation,2801 EMERY DR COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
FGAS-201430-2026,BLDR-004282-2026,Permit,BSD-Fuel Gas Tag,2010 WYNFIELD DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
FGAS-201431-2026,BLDR-004282-2026,Permit,BSD-Fuel Gas Pressure,2010 WYNFIELD DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
ELEC-201432-2026,BLDR-004282-2026,Permit,BSD-Electrical Tag,2010 WYNFIELD DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
BLDG-201429-2026,BLDR-004412-2026,Permit,BSD-Footing,2360 PRIDE MOUNTAIN DR   COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201468-2026,BLDR-004580-2026,Permit,BSD-Framing Inspection,1305 ENGLISH DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
BLDG-201328-2026,BLDR-004625-2026,Permit,BSD-Footing,1721 BOSCO BEL DR COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201329-2026,BLDR-004627-2026,Permit,BSD-Footing,3717 ROXIE CT COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201330-2026,BLDR-004628-2026,Permit,BSD-Footing,3713 ROXIE CT COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201331-2026,BLDR-004629-2026,Permit,BSD-Footing,3709 ROXIE CT COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201332-2026,BLDR-004630-2026,Permit,BSD-Footing,3705 ROXIE CT COL MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201447-2026,BLDR-004800-2026,Permit,BSD-Footing,2009 STONE MOUNTAIN CT COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
BLDG-201364-2026,BLDR-004914-2026,Permit,BSD-Deck Piers,3307 NAPLES DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
201484-2026,BSDM-007585-2026,Professional License,BSD-Professional License,PO BOX 124 ST. THOMAS MO 65076,"Brown, Daryl",11:12 AM,11:12 AM,,Passed Professional License,0,2026-07-07
DEMO-201419-2026,DEMO-003233-2026,Permit,BSD-Demolition Final,5300 I-70 DRIVE SOUTHEAST COL MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
DEMO-199095-2026,DEMO-004389-2026,Permit,BSD-Pick Up Demo Sign,1415 LOWE ST COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
ELEC-201352-2026,ELEC-002433-2026,Permit,BSD-Electrical Tag,4301 E HWY WW UTL COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Cancelled ,0,2026-07-07
ELEC-201360-2026,ELEC-004892-2026,Permit,BSD-Electrical Rough In,5510 SADDLE RIDGE DR COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required,0,2026-07-07
ELEC-201464-2026,ELEC-004942-2026,Permit,BSD-Electrical Tag,3629 EVERGREEN LN COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
ONSHNI-199651-2026,OHN-059011-2026,Code Case,ONS - Health Nuisance Inspection,3400 CONDADO CT COLUMBIA MO 65203,"Frank, Lisa",10:02 AM,10:02 AM,,Passed Code Inspection,0,2026-07-07
1STINSP-201605-2026,OHN-059701-2026,Code Case,ONS - Initial Inspection,4403 GLEN EAGLE DR COLUMBIA MO 65203,"Thompson, Rebecca",10:46 AM,10:46 AM,,In Violation,0,2026-07-07
ONSINSPECT-201574-2026,OLM-059286-2026,Code Case,ONS - Inspection,204 EDGEWOOD AVE COLUMBIA MO 65203,"Brockhouse, David",09:20 AM,09:20 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200975-2026,OLM-059294-2026,Code Case,ONS - Inspection,1519 WINDSOR ST COLUMBIA MO 65201,"Perkins, Marsha",11:58 AM,11:58 AM,,In Violation,0,2026-07-07
ONSINSPECT-201473-2026,OLM-059312-2026,Code Case,ONS - Inspection,4900 BULLHEAD LN COLUMBIA MO 65202,"McClintic, Jason",10:51 AM,10:51 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201475-2026,OLM-059323-2026,Code Case,ONS - Inspection,4110 HIDDEN CREEK CT COLUMBIA MO 65202,"McClintic, Jason",10:52 AM,10:52 AM,,Passed Code Inspection,0,2026-07-07
1STINSP-201564-2026,OLM-059355-2026,Code Case,ONS - Initial Inspection,124 MEADOW LN COLUMBIA MO 65203,"Frank, Lisa",08:44 AM,08:44 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201014-2026,OLM-059426-2026,Code Case,ONS - Inspection,2213 RIDGEMONT COLUMBIA MO 65203,"Fuelling, Quentin",02:03 PM,02:03 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201012-2026,OLM-059444-2026,Code Case,ONS - Inspection,3317 NAPLES DR COLUMBIA MO 65202,"Fuelling, Quentin",01:55 PM,01:55 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201010-2026,OLM-059446-2026,Code Case,ONS - Inspection,705 PORT WAY   COLUMBIA MO 65201,"Fuelling, Quentin",01:51 PM,01:51 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201008-2026,OLM-059451-2026,Code Case,ONS - Inspection,809 DONNELLY AVE COLUMBIA MO 65203,"Fuelling, Quentin",01:47 PM,01:47 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201018-2026,OLM-059481-2026,Code Case,ONS - Inspection,5643 TETON DR   COLUMBIA MO 65201,"Fuelling, Quentin",02:11 PM,02:11 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201021-2026,OLM-059482-2026,Code Case,ONS - Inspection,5600 E TETON DR   COLUMBIA MO 65201,"Fuelling, Quentin",02:17 PM,02:17 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201025-2026,OLM-059485-2026,Code Case,ONS - Inspection,312 W WORLEY ST COLUMBIA MO 65203,"Fuelling, Quentin",02:24 PM,02:24 PM,,In Violation,0,2026-07-07
ONSINSPECT-201028-2026,OLM-059486-2026,Code Case,ONS - Inspection,1017 AGAIN ST COLUMBIA MO 65203,"Frank, Lisa",02:31 PM,02:31 PM,,Passed Code Inspection,0,2026-07-07
1STINSP-201466-2026,OLM-059566-2026,Code Case,ONS - Initial Inspection,2601 N STADIUM BLVD COLUMBIA MO 65202,"McClintic, Jason",10:23 AM,10:23 AM,,In Violation,0,2026-07-07
1STINSP-201577-2026,OLM-059612-2026,Code Case,ONS - Initial Inspection,1400 LONGWELL DR COLUMBIA MO 65203,"Rataj, William",09:36 AM,09:36 AM,,In Violation,0,2026-07-07
1STINSP-201575-2026,OLM-059613-2026,Code Case,ONS - Initial Inspection,19 WEST PARKWAY DR COLUMBIA MO 65203,"Kottwitz, Leigh",09:24 AM,09:24 AM,,Passed Code Inspection,0,2026-07-07
1STINSP-201579-2026,OLM-059631-2026,Code Case,ONS - Initial Inspection,4707 GLENN WESLEY CT COLUMBIA MO 65203,"Frank, Lisa",09:46 AM,09:46 AM,,Passed Code Inspection,0,2026-07-07
1STINSP-201585-2026,OLM-059653-2026,Code Case,ONS - Initial Inspection,4403 GLEN EAGLE DR COLUMBIA MO 65203,"Frank, Lisa",09:55 AM,09:55 AM,,Passed Code Inspection,0,2026-07-07
1STINSP-201534-2026,OLM-059658-2026,Code Case,ONS - Initial Inspection,3600 GODFREY DR COLUMBIA MO 65203,"Fuelling, Quentin",03:39 PM,03:39 PM,,In Violation,0,2026-07-07
1STINSP-201537-2026,OLM-059687-2026,Code Case,ONS - Initial Inspection,3020 DEARBORN DR COLUMBIA MO 65201,"Fuelling, Quentin",04:01 PM,04:01 PM,,In Violation,0,2026-07-07
1STINSP-201540-2026,OLM-059688-2026,Code Case,ONS - Initial Inspection,3025 DEARBORN DR COLUMBIA MO 65201,"Fuelling, Quentin",04:03 PM,04:03 PM,,In Violation,0,2026-07-07
1STINSP-201544-2026,OLM-059690-2026,Code Case,ONS - Initial Inspection,5304 OPAL DR COLUMBIA MO 65202,"Fuelling, Quentin",04:24 PM,04:24 PM,,In Violation,0,2026-07-07
RTINSP-199937-2026,ONS010642,Business License,ONS - Rental Housing,5104 CLARK LN   COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-07-07
RTINSP-199429-2026,ONS012911,Business License,ONS - Rental Housing,301 TIGER LN APT 101 COLUMBIA MO 65203,"Stark, James",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-07-07
RTINSP-199863-2026,ONS026157,Business License,ONS - Rental Housing,2901 CONESTOGA CT COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed-Rental,0,2026-07-07
ONSHNI-201504-2026,ONVPR-058809-2026,Code Case,ONS - Health Nuisance Inspection,204 W PHYLLIS AVE COLUMBIA MO 65202,"McClintic, Jason",01:02 PM,01:02 PM,,Passed Code Inspection,0,2026-07-07
ONSHNI-201477-2026,ONVPR-059070-2026,Code Case,ONS - Health Nuisance Inspection,1904 JACKSON ST COLUMBIA MO 65202,"McClintic, Jason",10:55 AM,10:55 AM,,Passed Code Inspection,0,2026-07-07
1STINSP-201501-2026,OPM-059647-2026,Code Case,ONS - Initial Inspection,604 BANKS AVE COLUMBIA MO 65203,"Friesz, Adam",01:00 PM,01:00 PM,,Passed Code Inspection,0,2026-07-07
1STINSP-201411-2026,ORC-059543-2026,Code Case,ONS - Initial Inspection,1020 CLAUDELL LN APT 105 COLUMBIA MO 65203,"Friesz, Adam",02:00 PM,02:00 PM,,In Violation,0,2026-07-07
1STINSP-201428-2026,ORC-059644-2026,Code Case,ONS - Initial Inspection,1916 NEWTON DR APT A COLUMBIA MO 65202,"Millard, Rachelle",02:00 PM,02:00 PM,,Scheduled,0,2026-07-07
1STINSP-201524-2026,OSSV-059538-2026,Code Case,ONS - Initial Inspection,711 CLAUDELL LN   COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200927-2026,OTOE-059454-2026,Code Case,ONS - Inspection,1418 RALEIGH DR COLUMBIA MO 65202,"Cagle, Joseph",09:58 AM,09:58 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200933-2026,OTOE-059457-2026,Code Case,ONS - Inspection,1648 HIGH QUEST CIR COLUMBIA MO 65202,"Cagle, Joseph",10:27 AM,10:27 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200942-2026,OTOE-059459-2026,Code Case,ONS - Inspection,1413 RISEN STAR CT COLUMBIA MO 65202,"Cagle, Joseph",10:49 AM,10:49 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200967-2026,OTOE-059467-2026,Code Case,ONS - Inspection,1403 ROSS ST COLUMBIA MO 65201,"Cagle, Joseph",11:51 AM,11:51 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200976-2026,OTOE-059469-2026,Code Case,ONS - Inspection,1415 ROSS ST APT 1 COLUMBIA MO 65201,"Cagle, Joseph",11:59 AM,11:59 AM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200984-2026,OTOE-059471-2026,Code Case,ONS - Inspection,1512 ROSS ST COLUMBIA MO 65201,"Cagle, Joseph",12:08 PM,12:08 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200987-2026,OTOE-059472-2026,Code Case,ONS - Inspection,1407 BOUCHELLE AVE COLUMBIA MO 65201,"Cagle, Joseph",12:25 PM,12:25 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200989-2026,OTOE-059473-2026,Code Case,ONS - Inspection,1405 BOUCHELLE AVE COLUMBIA MO 65201,"Cagle, Joseph",12:33 PM,12:33 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200992-2026,OTOE-059475-2026,Code Case,ONS - Inspection,1401 BOUCHELLE AVE COLUMBIA MO 65201,"Cagle, Joseph",12:44 PM,12:44 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-200999-2026,OTOE-059476-2026,Code Case,ONS - Inspection,1401 UNIVERSITY AVE APT B COLUMBIA MO 65201,"Cagle, Joseph",01:18 PM,01:18 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201016-2026,OTOE-059480-2026,Code Case,ONS - Inspection,1406 ROSEMARY LN APT 201 COLUMBIA MO 65201,"Cagle, Joseph",02:10 PM,02:10 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201023-2026,OTOE-059483-2026,Code Case,ONS - Inspection,1406 ROSEMARY LN APT 101 COLUMBIA MO 65201,"Cagle, Joseph",02:17 PM,02:17 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201039-2026,OTOE-059490-2026,Code Case,ONS - Inspection,1509 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",02:56 PM,02:56 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201045-2026,OTOE-059495-2026,Code Case,ONS - Inspection,1513 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",03:10 PM,03:10 PM,,Passed Code Inspection,0,2026-07-07
ONSINSPECT-201052-2026,OTOE-059497-2026,Code Case,ONS - Inspection,1517 ROSEMARY LN APT B COLUMBIA MO 65201,"Cagle, Joseph",03:18 PM,03:18 PM,,Passed Code Inspection,0,2026-07-07
1STINSP-201467-2026,OTOE-059669-2026,Code Case,ONS - Initial Inspection,1410 UNIVERSITY AVE APT C COLUMBIA MO 65201,"Cagle, Joseph",10:31 AM,10:31 AM,,In Violation,0,2026-07-07
1STINSP-201471-2026,OTOE-059671-2026,Code Case,ONS - Initial Inspection,1410 UNIVERSITY AVE APT B COLUMBIA MO 65201,"Cagle, Joseph",10:41 AM,10:41 AM,,In Violation,0,2026-07-07
1STINSP-201474-2026,OTOE-059672-2026,Code Case,ONS - Initial Inspection,1405 UNIVERSITY AVE APT B COLUMBIA MO 65201,"Cagle, Joseph",10:51 AM,10:51 AM,,In Violation,0,2026-07-07
1STINSP-201479-2026,OTOE-059673-2026,Code Case,ONS - Initial Inspection,1405 UNIVERSITY AVE APT D COLUMBIA MO 65201,"Cagle, Joseph",10:57 AM,10:57 AM,,In Violation,0,2026-07-07
ONSINSPECT-201481-2026,OTOE-059673-2026,Code Case,ONS - Inspection,1405 UNIVERSITY AVE APT D COLUMBIA MO 65201,"Cagle, Joseph",10:58 AM,10:58 AM,,Passed Code Inspection,0,2026-07-07
1STINSP-201486-2026,OTOE-059675-2026,Code Case,ONS - Initial Inspection,1416 ANTHONY ST COLUMBIA MO 65201,"Cagle, Joseph",11:15 AM,11:15 AM,,In Violation,0,2026-07-07
1STINSP-201488-2026,OTOE-059676-2026,Code Case,ONS - Initial Inspection,506 S WILLIAM ST COLUMBIA MO 65201,"Cagle, Joseph",11:23 AM,11:23 AM,,In Violation,0,2026-07-07
1STINSP-201469-2026,OZPARK-059670-2026,Code Case,ONS - Initial Inspection,2605 MAYFLOWER DR COLUMBIA MO 65202,"McClintic, Jason",10:34 AM,10:34 AM,,In Violation,0,2026-07-07
BLDG-201395-2026,POOL-000143-2026,Permit,BSD-Final (Building),4005 STATE FARM PKWY COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-07-07
BLDG-201497-2026,POOL-000143-2026,Permit,BSD-Final (Building),4005 STATE FARM PKWY COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-07
BLDG-201414-2026,ROOF-004021-2026,Permit,BSD-ReRoof,4114 JOSLYN CT COL MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
BLDG-201415-2026,ROOF-004490-2026,Permit,BSD-ReRoof,2603 THORNBERRY DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
SOLR-201417-2026,SOLR-003957-2026,Permit,BSD-Solar Bldg Final (Res),3200 WESTCREEK CIR COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-07
ELEC-201416-2026,SOLR-003957-2026,Permit,BSD-Solar Electrical Final,3200 WESTCREEK CIR COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Re-inspection required (with fee),0,2026-07-07
ELEC-201444-2026,SOLR-004536-2026,Permit,BSD-Solar Electrical Final,309 ARBOR DR COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
SOLR-201445-2026,SOLR-004536-2026,Permit,BSD-Solar Bldg Final (Res),309 ARBOR DR COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-07
