View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-200649-2026,BL005636,Business License,BSD-Business License,3609 MOJAVE CT STE E COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-25
BLBI-200615-2026,BL025947,Business License,BSD-Business License,38 N EIGHTH ST COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-25
BLBI-200633-2026,BL026191,Business License,BSD-Business License,1912 JUNIPER DR APT A COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-25
BLBI-200631-2026,BL026345,Business License,BSD-Business License,5420 CLARK LN COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-06-25
ACI-200591-2026,BLDC-001294-2026,Permit,BSD-Above Ceiling Inspection,1325 GRINDSTONE PLAZA DR STE 101 COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
FGAS-200589-2026,BLDC-001294-2026,Permit,BSD-Fuel Gas Pressure,1325 GRINDSTONE PLAZA DR STE 101 COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Re-inspection required,0,2026-06-25
BLDG-200612-2026,BLDC-001869-2026,Permit,BSD-Footing,3900 MOJAVE CT COL MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Cancelled ,0,2026-06-25
BLDG-200634-2026,BLDC-002681-2026,Permit,BSD-Final (Building and Trades),904 ELM ST STE 208 COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-25
BLDG-200588-2026,BLDC-003066-2026,Permit,BSD-Framing and Rough In's,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Cancelled ,0,2026-06-25
ELEC-200654-2026,BLDC-005894-2025,Permit,BSD-Electrical Tag,5420 CLARK LN COLUMBIA MO 65202,"Lichty, Curtis",10:26 AM,10:26 AM,,Passed Permit Inspection,0,2026-06-25
BLDG-200644-2026,BLDR-000581-2026,Permit,BSD-Framing and Rough In's,1615 WESTWINDS DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
FGAS-200642-2026,BLDR-000581-2026,Permit,BSD-Fuel Gas Tag,1615 WESTWINDS DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-25
FGAS-200643-2026,BLDR-000581-2026,Permit,BSD-Fuel Gas Pressure,1615 WESTWINDS DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
SITE-200611-2026,BLDR-001697-2026,Permit,BSD-Driveway (Residential),205 ASH DOWN DR COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
SITE-200610-2026,BLDR-001697-2026,Permit,BSD-Sidewalk (Residential),205 ASH DOWN DR COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
BLDG-200652-2026,BLDR-001814-2026,Permit,BSD-Residential Final (Building and Trades),3120 POMPEY DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-25
SITE-200585-2026,BLDR-001814-2026,Permit,BSD-Yard Final (Residential),3120 POMPEY DR COLUMBIA MO 65202,"Price, Bud",12:45 PM,12:45 PM,,Partial Pass Permit Inspection,0,2026-06-25
SITE-200587-2026,BLDR-001816-2026,Permit,BSD-Yard Final (Residential),3121 POMPEY DR COL MO 65202,"Price, Bud",12:46 PM,12:46 PM,,Partial Pass Permit Inspection,0,2026-06-25
BLDG-200625-2026,BLDR-001816-2026,Permit,BSD-Residential Final (Building and Trades),3121 POMPEY DR COL MO 65202,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-25
BLDG-200653-2026,BLDR-001817-2026,Permit,BSD-Residential Final (Building and Trades),3201 POMPEY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-06-25
BLDG-200623-2026,BLDR-002728-2025,Permit,BSD-Residential Final (Building and Trades),4732 STAYTON FERRY LOOP COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
BLDG-200645-2026,BLDR-002795-2026,Permit,BSD-Insulation,4320 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
BLDG-200647-2026,BLDR-002913-2026,Permit,BSD-Insulation,604 W BROADWAY COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-06-25
ELEC-200607-2026,BLDR-002974-2026,Permit,BSD-Electrical Tag,2832 EMERY DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
ELEC-200606-2026,BLDR-003008-2026,Permit,BSD-Electrical Tag,2828 EMERY DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
ELEC-200620-2026,BLDR-003687-2026,Permit,BSD-Electrical Tag,5932 KESTREL LOOP COLUMBIA MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Cancelled ,0,2026-06-25
ELEC-200639-2026,BLDR-003687-2026,Permit,BSD-Electrical Tag,5932 KESTREL LOOP COLUMBIA MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
BLDG-200619-2026,BLDR-003687-2026,Permit,BSD-Framing and Rough In's,5932 KESTREL LOOP COLUMBIA MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Cancelled ,0,2026-06-25
BLDG-200638-2026,BLDR-003687-2026,Permit,BSD-Framing and Rough In's,5932 KESTREL LOOP COLUMBIA MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-25
SITE-200602-2026,BLDR-005697-2025,Permit,BSD-Yard Final (Residential),1709 BOSCO BEL DR COL MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
BLDG-200601-2026,BLDR-005697-2025,Permit,BSD-Residential Final (Building and Trades),1709 BOSCO BEL DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Re-inspection required,0,2026-06-25
SITE-200656-2026,BLDR-005698-2025,Permit,BSD-Yard Final (Residential),1717 BOSCO BEL DR COL MO 65202,"Price, Bud",10:41 AM,10:41 AM,,Passed Permit Inspection,0,2026-06-25
SITE-200603-2026,BLDR-006449-2025,Permit,BSD-Sidewalk (Residential),4010 CURT DR COLUMBIA MO 65203,"Allen, Cody",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-25
ELEC-200651-2026,ELEC-004585-2026,Permit,BSD-Electrical Final,5906 MISTY SPRINGS WAY COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
ELEC-200669-2026,ELEC-004769-2026,Permit,BSD-Electrical Tag,210 WEST BRIARWOOD LN COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
FGAS-200613-2026,FGAS-004740-2026,Permit,BSD-Fuel Gas Pressure,2705 MALIBU CT COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
FGAS-200614-2026,FGAS-004740-2026,Permit,BSD-Fuel Gas Tag,2705 MALIBU CT COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
EROS-200659-2026,LDST-002552-2026,Permit,BSD-Erosion Control Measures,4599 SINCLAIR RD LAND COLUMBIA MO 65203,"Allen, Cody",10:48 AM,10:48 AM,,Partial Pass Permit Inspection,0,2026-06-25
SITE-200660-2026,LDST-002552-2026,Permit,BSD-Proof Roll,4599 SINCLAIR RD LAND COLUMBIA MO 65203,"Allen, Cody",11:02 AM,11:02 AM,,Partial Pass Permit Inspection,0,2026-06-25
MECH-200661-2026,MECH-004473-2026,Permit,BSD-Mechanical Final,2009 KATY LN COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
MECH-200635-2026,MECH-004604-2026,Permit,BSD-Mechanical Final (W&L),3105 SHORESIDE DR COL MO 65203,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
MECH-200646-2026,MECH-004696-2026,Permit,BSD-Mechanical Final,2517 LILAC DR COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-06-25
MECH-200640-2026,MECH-004747-2026,Permit,BSD-Mechanical Final,4512 WEST BRIDGEWOOD DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-25
ONSHNI-193320-2026,OHN-056782-2026,Code Case,ONS - Health Nuisance Inspection,1413 WILSON AVE COLUMBIA MO 65201,"Perkins, Marsha",07:34 AM,07:34 AM,,Passed Code Inspection,0,2026-06-25
ONSHNI-194338-2026,OHN-057079-2026,Code Case,ONS - Health Nuisance Inspection,407 S WILLIAM ST COLUMBIA MO 65201,"Perkins, Marsha",11:57 AM,11:57 AM,,Passed Code Inspection,0,2026-06-25
ONSHNI-196768-2026,OHN-057869-2026,Code Case,ONS - Health Nuisance Inspection,705 WOODRIDGE DR COLUMBIA MO 65201,"Perkins, Marsha",02:29 PM,02:29 PM,,Passed Code Inspection,0,2026-06-25
ONSHNI-198089-2026,OHN-058408-2026,Code Case,ONS - Health Nuisance Inspection,705 WOODRIDGE DR COLUMBIA MO 65201,"Perkins, Marsha",01:26 PM,01:26 PM,,Passed Code Inspection,0,2026-06-25
ONSHNI-199725-2026,OHN-059041-2026,Code Case,ONS - Health Nuisance Inspection,1416 ROSEMARY LN COLUMBIA MO 65201,"Perkins, Marsha",08:14 AM,08:14 AM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-196875-2026,OLM-057946-2026,Code Case,ONS - Inspection,1511 STONE ST COLUMBIA MO 65201,"Perkins, Marsha",02:00 PM,02:00 PM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-200188-2026,OLM-058064-2026,Code Case,ONS - Inspection,607 NEBRASKA AVE COLUMBIA MO 65201,"Perkins, Marsha",11:57 AM,11:57 AM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-199809-2026,OLM-058720-2026,Code Case,ONS - Inspection,,"Perkins, Marsha",01:42 PM,01:42 PM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-200671-2026,OLM-058729-2026,Code Case,ONS - Inspection,410 BREWER DR COLUMBIA MO 65203,"Fuelling, Quentin",01:09 PM,01:09 PM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-200636-2026,OLM-059012-2026,Code Case,ONS - Inspection,2411 MILICENT CT COLUMBIA MO 65202,"McClintic, Jason",08:41 AM,08:41 AM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-199708-2026,OLM-059027-2026,Code Case,ONS - Inspection,3215 BLUFF CREEK DR IRR COLUMBIA MO 65201,"Perkins, Marsha",02:45 PM,02:45 PM,,In Violation,0,2026-06-25
ONSINSPECT-200098-2026,OLM-059181-2026,Code Case,ONS - Inspection,1012 W WORLEY ST COLUMBIA MO 65203,"Fuelling, Quentin",01:02 PM,01:02 PM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-200100-2026,OLM-059182-2026,Code Case,ONS - Inspection,2205 LAFAYETTE CT COLUMBIA MO 65202,"Fuelling, Quentin",01:07 PM,01:07 PM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-200102-2026,OLM-059183-2026,Code Case,ONS - Inspection,602 N WEST BLVD COLUMBIA MO 65203,"Fuelling, Quentin",01:12 PM,01:12 PM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-200105-2026,OLM-059185-2026,Code Case,ONS - Inspection,817 W WORLEY ST COLUMBIA MO 65203,"Fuelling, Quentin",01:21 PM,01:21 PM,,Passed Code Inspection,0,2026-06-25
ONSINSPECT-200657-2026,OLM-059285-2026,Code Case,ONS - Inspection,5840 BROWN STATION RD   COLUMBIA MO 65202,"McClintic, Jason",10:47 AM,10:47 AM,,Passed Code Inspection,0,2026-06-25
1STINSP-200662-2026,OLM-059323-2026,Code Case,ONS - Initial Inspection,4110 HIDDEN CREEK CT COLUMBIA MO 65202,"McClintic, Jason",11:49 AM,11:49 AM,,In Violation,0,2026-06-25
1STINSP-200664-2026,OLM-059324-2026,Code Case,ONS - Initial Inspection,3514 WOODSIDE DR COLUMBIA MO 65202,"McClintic, Jason",11:58 AM,11:58 AM,,In Violation,0,2026-06-25
1STINSP-200674-2026,OLM-059331-2026,Code Case,ONS - Initial Inspection,1003 LONDON DR COLUMBIA MO 65203,"Fuelling, Quentin",01:25 PM,01:25 PM,,In Violation,0,2026-06-25
1STINSP-200676-2026,OLM-059332-2026,Code Case,ONS - Initial Inspection,511 PENNANT ST COLUMBIA MO 65203,"Fuelling, Quentin",01:33 PM,01:33 PM,,In Violation,0,2026-06-25
1STINSP-200691-2026,OLM-059336-2026,Code Case,ONS - Initial Inspection,403 N NINTH ST COLUMBIA MO 65201,"Fuelling, Quentin",04:32 PM,04:32 PM,,In Violation,0,2026-06-25
RTINSP-195496-2026,ONS011058,Business License,ONS - Rental Housing,1323 VALLEY CREEK LN COLUMBIA MO 65202,"Brockhouse, David",12:00 AM,12:00 AM,,Passed-Rental,0,2026-06-25
