View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-198276-2026,BL026065,Business License,BSD-Business License,409 VANDIVER DR STE 6103 COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-28
BLBI-198273-2026,BL026247,Business License,BSD-Business License,5004 CHERRY BLOSSOM LN COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-28
BLBI-198282-2026,BL026264,Business License,BSD-Business License,1622 HIGH QUEST CIR COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-28
FIRE-SFA-198310-2026,BLDC-000247-2025,Permit,Fire - Sprinkler Flow and Alarm Testing,4810 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FFNL-198314-2026,BLDC-000247-2025,Permit,Fire Final (Building),4810 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198313-2026,BLDC-000247-2025,Permit,Fire - Sprinkler System Piping Inspection,4810 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-FA-198309-2026,BLDC-000247-2025,Permit,Fire - Alarm Acceptance Testing,4810 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198312-2026,BLDC-000247-2025,Permit,Fire - Sprinkler System Piping Inspection,4810 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-05-28
FIRE-PIPE-198311-2026,BLDC-000247-2025,Permit,Fire - Sprinkler System Piping Inspection,4810 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198304-2026,BLDC-000250-2025,Permit,Fire - Sprinkler System Piping Inspection,4808 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-05-28
FIRE-FA-198301-2026,BLDC-000250-2025,Permit,Fire - Alarm Acceptance Testing,4808 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FFNL-198307-2026,BLDC-000250-2025,Permit,Fire Final (Building),4808 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198306-2026,BLDC-000250-2025,Permit,Fire - Sprinkler System Piping Inspection,4808 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-SFA-198302-2026,BLDC-000250-2025,Permit,Fire - Sprinkler Flow and Alarm Testing,4808 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198303-2026,BLDC-000250-2025,Permit,Fire - Sprinkler System Piping Inspection,4808 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198294-2026,BLDC-000251-2025,Permit,Fire - Sprinkler System Piping Inspection,4806 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FFNL-198289-2026,BLDC-000251-2025,Permit,Fire Final (Building),4806 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198293-2026,BLDC-000251-2025,Permit,Fire - Sprinkler System Piping Inspection,4806 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-05-28
FIRE-PIPE-198292-2026,BLDC-000251-2025,Permit,Fire - Sprinkler System Piping Inspection,4806 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-05-28
FIRE-PIPE-198295-2026,BLDC-000251-2025,Permit,Fire - Sprinkler System Piping Inspection,4806 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-FA-198290-2026,BLDC-000251-2025,Permit,Fire - Alarm Acceptance Testing,4806 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-SFA-198291-2026,BLDC-000251-2025,Permit,Fire - Sprinkler Flow and Alarm Testing,4806 JOHN GARRY DR COLUMBIA MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
ELEC-198296-2026,BLDC-000884-2026,Permit,BSD-Electrical Tag,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Lichty, Curtis",07:27 AM,07:27 AM,,Requested,0,2026-05-28
ELEC-198177-2026,BLDC-000935-2025,Permit,BSD-Electrical Tag,4170 BETHEL ST COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-28
BLDG-198015-2026,BLDC-001619-2026,Permit,BSD-Footing,1110 PEBBLES PKWY COLUMBIA MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-05-28
BLDG-198308-2026,BLDC-001624-2024,Permit,BSD-Framing and Rough In's,400 PARK AVE COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-28
BLDG-198257-2026,BLDC-002068-2026,Permit,BSD-Footing,2601 RANGE LINE ST STE 113 COLUMBIA MO 65202,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-05-28
BLDG-198324-2026,BLDC-003843-2026,Permit,BSD-Framing and Rough In's,2901 W BROADWAY STE 105 COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-28
BLDG-198337-2026,BLDC-005662-2025,Permit,BSD-Footing,401 SCOTT BLVD COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-05-28
FIRE-PIPE-198442-2026,BLDC-006283-2025,Permit,Fire - Sprinkler System Piping Inspection,3501 ENDEAVOR AVE COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-PIPE-198433-2026,BLDC-006283-2025,Permit,Fire - Sprinkler System Piping Inspection,3501 ENDEAVOR AVE COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Re-inspection required,0,2026-05-28
FIRE-SFA-198441-2026,BLDC-006283-2025,Permit,Fire - Sprinkler Flow and Alarm Testing,3501 ENDEAVOR AVE COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FIRE-FA-198440-2026,BLDC-006283-2025,Permit,Fire - Alarm Acceptance Testing,3501 ENDEAVOR AVE COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
FFNL-198443-2026,BLDC-006283-2025,Permit,Fire Final (Building),3501 ENDEAVOR AVE COLUMBIA MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-28
SITE-198300-2026,BLDR-000668-2026,Permit,BSD-Sidewalk (Residential),1008 BROCKTON DR COL MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-28
BLDG-198204-2026,BLDR-001207-2026,Permit,BSD-Residential Final (Building and Trades),2212 COUNTRY LN   COLUMBIA MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-28
SITE-198317-2026,BLDR-001696-2026,Permit,BSD-Driveway (Residential),209 ASH DOWN DR COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-28
PLMB-198354-2026,BLDR-001775-2026,Permit,BSD-Plumbing Sewer Lateral,1102 COATS ST APT 102 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-28
PLMB-198356-2026,BLDR-001776-2026,Permit,BSD-Plumbing Sewer Lateral,1102 COATS ST APT 103 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-28
