View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-203623-2026,BL012902,Business License,BSD-Business License,2000 LIMERICK LN   COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-03
FIRENEWBI-203470-2026,BL017060,Business License,Fire - NEW Business Inspection,914 N COLLEGE AVE STE 4 COLUMBIA MO 65201,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Scheduled,0,2026-08-03
BLBI-203471-2026,BL017060,Business License,BSD-Business License,914 N COLLEGE AVE STE 4 COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-03
BLBI-203417-2026,BL022732,Business License,BSD-Business License,1000 W NIFONG BLVD STE 5-110 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-03
BLBI-203504-2026,BL026596,Business License,BSD-Business License,912 RAIN FOREST PKWY STE D1 COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-08-03
FIRENEWBI-203556-2026,BL026597,Business License,Fire - NEW Business Inspection,18508 S ALBERT RD   HARTSBURG MO 65039,"Gilstrap, Christopher",12:00 AM,12:00 AM,,Fire - Passed Inspection,0,2026-08-03
BLDG-203570-2026,BLDC-000884-2026,Permit,BSD-Framing and Rough In's,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-08-03
BLDG-203573-2026,BLDC-000884-2026,Permit,BSD-Framing and Rough In's,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-08-03
BLDG-203571-2026,BLDC-000884-2026,Permit,BSD-Insulation,3401 BUTTONWOOD DR COLUMBIA MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-08-03
FLT-203572-2026,BLDC-001424-2026,Permit,BSD-Lighting Controls Functional Testing,914 E BROADWAY COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-03
ELEC-203500-2026,BLDC-003627-2026,Permit,BSD-Electrical Groundwork,2520 RESTAURANT ROW COLUMBIA MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-08-03
ACI-203578-2026,BLDC-004423-2024,Permit,BSD-Above Ceiling Inspection,4105 LEDGER DR COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-08-03
BLDG-203501-2026,BLDR-000597-2026,Permit,BSD-Framing and Rough In's,4200 STONE GROVE CT COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Failed Re-Inspection ($75 fee),0,2026-08-03
BLDG-203516-2026,BLDR-001032-2025,Permit,BSD-Residential Final (Building and Trades),600 N PROVIDENCE RD APT 100 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203517-2026,BLDR-001194-2025,Permit,BSD-Residential Final (Building and Trades),600 N PROVIDENCE RD APT 102 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203520-2026,BLDR-001195-2025,Permit,BSD-Residential Final (Building and Trades),602 N PROVIDENCE RD APT 100 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203521-2026,BLDR-001196-2025,Permit,BSD-Residential Final (Building and Trades),602 N PROVIDENCE RD APT 102 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203522-2026,BLDR-001197-2025,Permit,BSD-Residential Final (Building and Trades),604 N PROVIDENCE RD APT 100 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203524-2026,BLDR-001198-2025,Permit,BSD-Residential Final (Building and Trades),604 N PROVIDENCE RD APT 102 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203525-2026,BLDR-001199-2025,Permit,BSD-Residential Final (Building and Trades),606 N PROVIDENCE RD APT 100 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203526-2026,BLDR-001200-2025,Permit,BSD-Residential Final (Building and Trades),606 N PROVIDENCE RD APT 102 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203527-2026,BLDR-001201-2025,Permit,BSD-Residential Final (Building and Trades),603 N FOURTH ST APT 100 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203529-2026,BLDR-001202-2025,Permit,BSD-Residential Final (Building and Trades),603 N FOURTH ST APT 102 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203537-2026,BLDR-001203-2025,Permit,BSD-Residential Final (Building and Trades),605 N FOURTH ST APT 100 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203538-2026,BLDR-001204-2025,Permit,BSD-Residential Final (Building and Trades),605 N FOURTH ST APT 102 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203539-2026,BLDR-001205-2025,Permit,BSD-Residential Final (Building and Trades),607 N FOURTH ST APT 100 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203540-2026,BLDR-001206-2025,Permit,BSD-Residential Final (Building and Trades),607 N FOURTH ST APT 102 COLUMBIA MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203512-2026,BLDR-001358-2025,Permit,BSD-Residential Final (Building and Trades),506 HIGH ST APT 102 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-03
BLDG-203511-2026,BLDR-001361-2025,Permit,BSD-Residential Final (Building and Trades),506 HIGH ST APT 100 COLUMBIA MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-03
SITE-203603-2026,BLDR-002277-2026,Permit,BSD-Driveway (Residential),702 MIKEL ST COLUMBIA MO 65203,"Allen, Cody",11:20 AM,11:20 AM,,Cancelled ,0,2026-08-03
BLDG-203554-2026,BLDR-002913-2026,Permit,BSD-Deck Piers,604 W BROADWAY COLUMBIA MO 65203,"Lichty, Curtis",12:28 PM,12:28 PM,,Passed Permit Inspection,0,2026-08-03
SITE-203533-2026,BLDR-002996-2024,Permit,BSD-Yard Final (Residential),6205 SIGNATURE RDG COL MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-03
SITE-203534-2026,BLDR-002996-2024,Permit,BSD-Sidewalk (Residential),6205 SIGNATURE RDG COL MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
SITE-203532-2026,BLDR-002996-2024,Permit,BSD-Driveway (Residential),6205 SIGNATURE RDG COL MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
EROS-203535-2026,BLDR-002996-2024,Permit,BSD-Erosion Control Measures,6205 SIGNATURE RDG COL MO 65201,"Nunley, Louis",08:00 PM,08:00 PM,,Passed Permit Inspection,0,2026-08-03
ELEC-203551-2026,BLDR-003430-2026,Permit,BSD-Electrical Tag,4305 LANGHAM DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
BLDG-203550-2026,BLDR-003430-2026,Permit,BSD-Framing and Rough In's,4305 LANGHAM DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-03
