View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
SITE-194935-2026,BLDR-006031-2025,Permit,BSD-Sidewalk (Residential),4919 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Re-inspection required,0,2026-04-14
BLDG-194912-2026,BLDR-006250-2025,Permit,BSD-Framing and Rough In's,3811 CANYON RIDGE DR COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
BLDG-194911-2026,BLDR-006250-2025,Permit,BSD-Insulation,3811 CANYON RIDGE DR COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
BLDG-194914-2026,BLDR-006362-2025,Permit,BSD-Framing and Rough In's,409 ANGELS REST WAY   COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
BLDG-194915-2026,BLDR-006362-2025,Permit,BSD-Insulation,409 ANGELS REST WAY   COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
ELEC-194916-2026,BLDR-006362-2025,Permit,BSD-Electrical Tag,409 ANGELS REST WAY   COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
194964-2026,BSDM-007399-2026,Professional License,BSD-Professional License,1951 ORIE DR COLUMBIA MO 65202,"Brown, Daryl",12:16 PM,12:16 PM,,Scheduled,0,2026-04-14
194994-2026,BSDM-007401-2026,Professional License,BSD-Professional License,622 NORRIS DR JEFFERSON CITY MO 65109,"Brown, Daryl",04:58 PM,04:58 PM,,Scheduled,0,2026-04-14
194965-2026,BSDP-007400-2026,Professional License,BSD-Professional License,8404 E ROUTE 4 ASHLAND MO 65010,"Hazlett, Harlan",12:36 PM,12:36 PM,,Approved to Test,0,2026-04-14
BLDG-194913-2026,DECK-003301-2026,Permit,BSD-Deck Piers,3807 KOALA DR COL MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
RCD-194756-2026,DECK-003301-2026,Permit,BSD-Raised Concrete Deck,3807 KOALA DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Cancelled ,0,2026-04-14
DEMO-194910-2026,DEMO-001985-2026,Permit,BSD-Demolition Final,1006 N SEVENTH ST COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
FND-194908-2026,FND-003330-2026,Permit,BSD-Foundation Repair,4108 TROPICAL LN COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
FND-194932-2026,FND-003332-2026,Permit,BSD-Foundation Repair,8 ROCKINGHAM DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
SITE-194919-2026,LDST-000726-2025,Permit,BSD-Sidewalk (Residential),2899 CREASY SPRINGS RD COL MO 65202,"Price, Bud",09:25 AM,09:25 AM,,Partial Pass Permit Inspection,0,2026-04-14
ONSHNI-193653-2026,OHN-056315-2026,Code Case,ONS - Health Nuisance Inspection,705 HICKMAN AVE COLUMBIA MO 65201,"Perkins, Marsha",10:28 AM,10:28 AM,,Passed Code Inspection,0,2026-04-14
ONSHNI-192517-2026,OHN-056519-2026,Code Case,ONS - Health Nuisance Inspection,109 MOHAWK AVE COLUMBIA MO 65202,"McClintic, Jason",12:43 PM,12:43 PM,,Scheduled,0,2026-04-14
ONSHNI-193234-2026,OHN-056762-2026,Code Case,ONS - Health Nuisance Inspection,302 DYSART ST COLUMBIA MO 65201,"Perkins, Marsha",09:09 AM,09:09 AM,,Scheduled,0,2026-04-14
ONSHNI-193650-2026,OHN-056875-2026,Code Case,ONS - Health Nuisance Inspection,1607 ROSS ST COLUMBIA MO 65201,"Perkins, Marsha",10:20 AM,10:20 AM,,In Violation,0,2026-04-14
ONSHNI-193959-2026,OHN-056963-2026,Code Case,ONS - Health Nuisance Inspection,2007 MCKEE ST COLUMBIA MO 65202,"McClintic, Jason",01:08 PM,01:08 PM,,Passed Code Inspection,0,2026-04-14
1STINSP-194926-2026,OHN-057241-2026,Code Case,ONS - Initial Inspection,107 MCBAINE AVE COLUMBIA MO 65203,"Frank, Lisa",09:56 AM,09:56 AM,,In Violation,0,2026-04-14
1STINSP-194937-2026,OHN-057252-2026,Code Case,ONS - Initial Inspection,1801 SPIROS DR COLUMBIA MO 65202,"McClintic, Jason",03:58 PM,03:58 PM,,In Violation,0,2026-04-14
1STINSP-194951-2026,OHN-057258-2026,Code Case,ONS - Initial Inspection,2305 TREMAINE DR COLUMBIA MO 65202,"McClintic, Jason",04:29 PM,04:29 PM,,In Violation,0,2026-04-14
1STINSP-194957-2026,OHN-057265-2026,Code Case,ONS - Initial Inspection,107 MCBAINE AVE COLUMBIA MO 65203,"Frank, Lisa",11:35 AM,11:35 AM,,In Violation,0,2026-04-14
ONSINSPECT-194409-2026,OLM-057103-2026,Code Case,ONS - Inspection,1812 GRINDSTONE PKWY COLUMBIA MO 65201,"Perkins, Marsha",07:48 AM,07:48 AM,,In Violation,0,2026-04-14
ONSINSPECT-194412-2026,OLM-057104-2026,Code Case,ONS - Inspection,1816 GRINDSTONE PKWY TRLR COLUMBIA MO 65201,"Perkins, Marsha",07:59 AM,07:59 AM,,In Violation,0,2026-04-14
1STINSP-194950-2026,OLM-057251-2026,Code Case,ONS - Initial Inspection,4815 STONE MOUNTAIN PKWY   COLUMBIA MO 65201,"Perkins, Marsha",11:29 AM,11:29 AM,,In Violation,0,2026-04-14
RTINSP-193063-2026,ONS010806,Business License,ONS - Rental Housing,603 KENTUCKY BLVD COLUMBIA MO 65201,"Stark, James",09:00 AM,09:00 AM,,Passed-Rental,0,2026-04-14
RTINSP-191761-2026,ONS010853,Business License,ONS - Rental Housing,8 MCBAINE AVE   COLUMBIA MO 65203,"Brockhouse, David",10:15 AM,10:15 AM,,Passed-Rental,0,2026-04-14
RTINSP-191766-2026,ONS010855,Business License,ONS - Rental Housing,20 MCBAINE AVE   COLUMBIA MO 65203,"Brockhouse, David",11:15 AM,11:15 AM,,Passed-Rental,0,2026-04-14
RTINSP-191770-2026,ONS010856,Business License,ONS - Rental Housing,104 MCBAINE AVE   COLUMBIA MO 65203,"Brockhouse, David",11:45 AM,11:45 AM,,Passed-Rental,0,2026-04-14
RTINSP-191765-2026,ONS010857,Business License,ONS - Rental Housing,10 MCBAINE AVE   COLUMBIA MO 65203,"Brockhouse, David",10:45 AM,10:45 AM,,Passed-Rental,0,2026-04-14
RTINSP-193039-2026,ONS010970,Business License,ONS - Rental Housing,2409 BENTLEY CT COLUMBIA MO 65202,"Brockhouse, David",01:30 PM,01:30 PM,,Passed-Rental,0,2026-04-14
RTINSP-193041-2026,ONS011014,Business License,ONS - Rental Housing,103 AMAZON DR COLUMBIA MO 65202,"Brockhouse, David",02:00 PM,02:00 PM,,Passed-Rental,0,2026-04-14
RTINSP-193042-2026,ONS011298,Business License,ONS - Rental Housing,7 AMAZON DR COLUMBIA MO 65202,"Brockhouse, David",02:30 PM,02:30 PM,,Passed-Rental,0,2026-04-14
RTINSP-193043-2026,ONS011450,Business License,ONS - Rental Housing,206 HITT ST   COLUMBIA MO 65201,"Stark, James",09:00 AM,09:00 AM,,Scheduled (permit),0,2026-04-14
RTINSP-193044-2026,ONS011451,Business License,ONS - Rental Housing,211 HITT ST   COLUMBIA MO 65201,"Stark, James",09:00 AM,09:00 AM,,Scheduled,0,2026-04-14
RTINSP-192907-2026,ONS020630,Business License,ONS - Rental Housing,4301 RAINBOW TROUT DR COLUMBIA MO 65203,"Brockhouse, David",09:00 AM,09:00 AM,,Passed-Rental,0,2026-04-14
RTINSP-193956-2026,ONS025708,Business License,ONS - Rental Housing,2007 NEWTON DR COLUMBIA MO 65202,"Brockhouse, David",12:00 AM,12:00 AM,,Passed-Rental,0,2026-04-14
ONSHNI-181983-2025,ONVPR-053591-2025,Code Case,ONS - Health Nuisance Inspection,2706 QUAIL DR COLUMBIA MO 65202,"Perkins, Marsha",02:03 PM,02:03 PM,,Scheduled,0,2026-04-14
ONSHNI-192805-2026,ONVPR-056603-2026,Code Case,ONS - Health Nuisance Inspection,3114 MEXICO GRAVEL RD COLUMBIA MO 65202,"McClintic, Jason",11:25 AM,11:25 AM,,Scheduled,0,2026-04-14
ONSHNI-192813-2026,ONVPR-056611-2026,Code Case,ONS - Health Nuisance Inspection,1612 N PROVIDENCE RD COLUMBIA MO 65202,"McClintic, Jason",01:30 PM,01:30 PM,,Passed Code Inspection,0,2026-04-14
ONSHNI-193248-2026,ONVPR-056767-2026,Code Case,ONS - Health Nuisance Inspection,306 DYSART ST COLUMBIA MO 65201,"Perkins, Marsha",09:48 AM,09:48 AM,,Scheduled,0,2026-04-14
ONSHNI-194972-2026,ONVPR-057174-2026,Code Case,ONS - Health Nuisance Inspection,2408 EAST WILLOWBROOK RD COLUMBIA MO 65202,"McClintic, Jason",02:12 PM,02:12 PM,,Passed Code Inspection,0,2026-04-14
OPM-114634-2023,OPM-034166-2023,Code Case,ONS - Property Maintenance,1909 ALLEN LN APT 2 COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-04-14
OPM-185898-2025,OPM-054537-2025,Code Case,ONS - Property Maintenance,407 N EIGHTH ST COLUMBIA MO 65201,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-04-14
OPM-192650-2026,OPM-055145-2025,Code Case,ONS - Property Maintenance,1816 GRINDSTONE PKWY TRLR COLUMBIA MO 65201,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-04-14
OPM-189079-2026,OPM-055388-2026,Code Case,ONS - Property Maintenance,215 RIPLEY ST COLUMBIA MO 65201,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-04-14
1STINSP-194112-2026,ORC-057008-2026,Code Case,ONS - Initial Inspection,817 E GREEN MEADOWS RD COLUMBIA MO 65201,"Friesz, Adam",11:00 AM,11:00 AM,,Scheduled,0,2026-04-14
1STINSP-194889-2026,ORC-057237-2026,Code Case,ONS - Initial Inspection,1708 AMELIA ST APT H COLUMBIA MO 65201,"Stark, James",01:30 PM,01:30 PM,,In Violation,0,2026-04-14
ONSINSPECT-186426-2025,OSSV-049936-2025,Code Case,ONS - Inspection,2120 CHERRY HILL DR COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-04-14
ONSINSPECT-194464-2026,OTOE-057115-2026,Code Case,ONS - Inspection,3505 ST CHARLES RD   COLUMBIA MO 65201,"Cagle, Joseph",11:55 AM,11:55 AM,,Scheduled,0,2026-04-14
ONSINSPECT-194466-2026,OTOE-057116-2026,Code Case,ONS - Inspection,1404 BARNWOOD DR   COLUMBIA MO 65202,"Cagle, Joseph",12:07 PM,12:07 PM,,Scheduled,0,2026-04-14
ONSINSPECT-194486-2026,OTOE-057118-2026,Code Case,ONS - Inspection,1412 BARNWOOD DR COLUMBIA MO 65202,"Cagle, Joseph",01:42 PM,01:42 PM,,Scheduled,0,2026-04-14
ONSINSPECT-194493-2026,OTOE-057120-2026,Code Case,ONS - Inspection,1504 BARNWOOD DR COLUMBIA MO 65202,"Cagle, Joseph",02:18 PM,02:18 PM,,Scheduled,0,2026-04-14
ONSINSPECT-194500-2026,OTOE-057123-2026,Code Case,ONS - Inspection,2212 SUNFLOWER ST COLUMBIA MO 65202,"Cagle, Joseph",02:29 PM,02:29 PM,,Scheduled,0,2026-04-14
ONSINSPECT-194502-2026,OTOE-057125-2026,Code Case,ONS - Inspection,2304 SUNFLOWER ST COLUMBIA MO 65202,"Cagle, Joseph",02:38 PM,02:38 PM,,Scheduled,0,2026-04-14
1STINSP-194980-2026,OTOE-057264-2026,Code Case,ONS - Initial Inspection,,"Cagle, Joseph",02:51 PM,02:51 PM,,In Violation,0,2026-04-14
1STINSP-194987-2026,OTOE-057273-2026,Code Case,ONS - Initial Inspection,204 W WORLEY ST COLUMBIA MO 65203,"Cagle, Joseph",03:04 PM,03:04 PM,,In Violation,0,2026-04-14
ONSINSPECT-193245-2026,OZPARK-056766-2026,Code Case,ONS - Inspection,306 DYSART ST COLUMBIA MO 65201,"Perkins, Marsha",09:37 AM,09:37 AM,,Scheduled,0,2026-04-14
ONSINSPECT-194970-2026,OZPARK-057161-2026,Code Case,ONS - Inspection,2814 NORTH WILLOWBROOK RD COLUMBIA MO 65202,"McClintic, Jason",02:08 PM,02:08 PM,,Passed Code Inspection,0,2026-04-14
1STINSP-194963-2026,OZV-057228-2026,Code Case,ONS - Initial Inspection,4008 SPRING CRESS DR COLUMBIA MO 65202,"McClintic, Jason",12:06 PM,12:06 PM,,Scheduled,0,2026-04-14
BLDG-194892-2026,ROOF-001689-2026,Permit,BSD-ReRoof,802 CLAYTON ST COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-14
BLDG-194893-2026,ROOF-001951-2026,Permit,BSD-ReRoof,2210 LACLEDE DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-14
BLDG-194871-2026,ROOF-003220-2026,Permit,BSD-ReRoof,707 BOULDER DR COL MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-14
ROW-194899-2026,ROW-002326-2026,Permit,ROW-Construction Inspection,1704 AFFIRMED DR COL MO 65202,"Price, Bud",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-14
ROW-194930-2026,ROW-002481-2026,Permit,ROW-Construction Inspection,3700 PIMLICO DR COL MO 65201,"Nunley, Louis",10:21 AM,10:21 AM,,Passed Permit Inspection,0,2026-04-14
ROW-194901-2026,ROW-002529-2026,Permit,ROW-Construction Inspection,1406 WAR ADMIRAL DR COL MO 65202,"Price, Bud",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-14
ROW-194906-2026,ROW-002689-2026,Permit,ROW-Construction Inspection,1304 OMAHA CT COL MO 65202,"Price, Bud",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-14
SITE-194891-2026,ROW-003193-2026,Permit,BSD-Driveway (Residential),3313 JENNE HILL DR COL MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-14
