View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLDG-204392-2026,BLDR-003825-2026,Permit,BSD-Framing and Rough In's,6509 WALSBY DR COL MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-14
FGAS-204395-2026,BLDR-003825-2026,Permit,BSD-Fuel Gas Tag,6509 WALSBY DR COL MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-14
BLDG-204542-2026,BLDR-004005-2026,Permit,BSD-Framing and Rough In's,713 ELLA DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-08-14
ELEC-204541-2026,BLDR-004005-2026,Permit,BSD-Electrical Tag,713 ELLA DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-14
BLDG-204504-2026,BLDR-004759-2026,Permit,BSD-Footing,3013 DEARBORN DR COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
BLDG-204503-2026,BLDR-004761-2026,Permit,BSD-Footing,3009 DEARBORN DR COL MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
PLMB-204527-2026,BLDR-005032-2026,Permit,BSD-Plumbing Groundwork,3107 RIVINGTON DR   COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
PLMB-204526-2026,BLDR-005032-2026,Permit,BSD-Plumbing Sewer Lateral,3107 RIVINGTON DR   COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
BLDG-204511-2026,BLDR-005321-2026,Permit,BSD-Framing and Rough In's,104 W THURMAN ST COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-14
BLDG-204475-2026,BLDR-005890-2025,Permit,BSD-Insulation,303 SANFORD AVE BLDG 2 COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
BLDG-204476-2026,BLDR-005890-2025,Permit,BSD-Framing and Rough In's,303 SANFORD AVE BLDG 2 COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-14
SITE-204484-2026,BLDR-006156-2025,Permit,BSD-Yard Final (Residential),507 HICKMAN AVE COLUMBIA MO 65201,"Price, Bud",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-14
SITE-204486-2026,BLDR-006157-2025,Permit,BSD-Yard Final (Residential),509 HICKMAN AVE COLUMBIA MO 65201,"Price, Bud",08:00 AM,08:00 AM,,Re-inspection required,0,2026-08-14
MECH-204521-2026,MECH-005170-2026,Permit,BSD-Mechanical Final (W&L),1000 AUDUBON DR COL MO 65201,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
ONSHNI-203247-2026,OHN-060260-2026,Code Case,ONS - Health Nuisance Inspection,4300 CALEB CT COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-14
ONSHNI-204517-2026,OHN-060335-2026,Code Case,ONS - Health Nuisance Inspection,10 E BROADWAY TRLR D COLUMBIA MO 65203,"Frank, Lisa",09:28 AM,09:28 AM,,Passed Code Inspection,0,2026-08-14
ONSHNI-204514-2026,OHN-060370-2026,Code Case,ONS - Health Nuisance Inspection,415 N PROVIDENCE RD COLUMBIA MO 65203,"Frank, Lisa",09:25 AM,09:25 AM,,Passed Code Inspection,0,2026-08-14
ONSHNI-203582-2026,OHN-060386-2026,Code Case,ONS - Health Nuisance Inspection,1101 MEHL RD COLUMBIA MO 65201,"Perkins, Marsha",08:26 AM,08:26 AM,,Passed Code Inspection,0,2026-08-14
ONSINSPECT-202053-2026,OLM-059845-2026,Code Case,ONS - Inspection,2507 LILAC DR COLUMBIA MO 65202,"Fuelling, Quentin",12:00 PM,12:00 PM,,Scheduled,0,2026-08-14
ONSINSPECT-204515-2026,OLM-060176-2026,Code Case,ONS - Inspection,105 N GARTH AVE COLUMBIA MO 65203,"Frank, Lisa",09:26 AM,09:26 AM,,Passed Code Inspection,0,2026-08-14
ONSINSPECT-203461-2026,OLM-060346-2026,Code Case,ONS - Inspection,1709 CLIFF DR COLUMBIA MO 65201,"Perkins, Marsha",11:15 AM,11:15 AM,,In Violation,0,2026-08-14
ONSINSPECT-204516-2026,OLM-060394-2026,Code Case,ONS - Inspection,105 N GARTH AVE COLUMBIA MO 65203,"Frank, Lisa",09:27 AM,09:27 AM,,Passed Code Inspection,0,2026-08-14
ONSINSPECT-204520-2026,OLM-060408-2026,Code Case,ONS - Inspection,1302 W ASH ST COLUMBIA MO 65203,"Cagle, Joseph",09:30 AM,09:30 AM,,Passed Code Inspection,0,2026-08-14
ONSINSPECT-203911-2026,OLM-060482-2026,Code Case,ONS - Inspection,1505 BRIGHTON ST COLUMBIA MO 65201,"Fuelling, Quentin",03:16 PM,03:16 PM,,Scheduled,0,2026-08-14
1STINSP-204570-2026,OLM-060720-2026,Code Case,ONS - Initial Inspection,2402 LAWTON DR   COLUMBIA MO 65202,"Fuelling, Quentin",03:45 PM,03:45 PM,,In Violation,0,2026-08-14
1STINSP-204512-2026,OLM-060726-2026,Code Case,ONS - Initial Inspection,105 E FOREST AVE COLUMBIA MO 65203,"Fuelling, Quentin",09:15 AM,09:15 AM,,In Violation,0,2026-08-14
1STINSP-204556-2026,OLM-060734-2026,Code Case,ONS - Initial Inspection,3902 OAKLAND GRAVEL RD COLUMBIA MO 65202,"Fuelling, Quentin",01:16 PM,01:16 PM,,In Violation,0,2026-08-14
1STINSP-204572-2026,OLM-060742-2026,Code Case,ONS - Initial Inspection,1007 GRAND AVE COLUMBIA MO 65203,"Fuelling, Quentin",03:50 PM,03:50 PM,,In Violation,0,2026-08-14
RTINSP-201543-2026,ONS008253,Business License,ONS - Rental Housing,1 E EL CORTEZ DR   COLUMBIA MO 65203,"Friesz, Adam",01:00 PM,01:00 PM,,ONS - RH Re-inspection,0,2026-08-14
RTINSP-203067-2026,ONS011784,Business License,ONS - Rental Housing,300 W FOREST AVE   COLUMBIA MO 65203,"Brockhouse, David",11:10 AM,11:10 AM,,Scheduled,0,2026-08-14
RTINSP-203060-2026,ONS011786,Business License,ONS - Rental Housing,2309 HENDRIX DR     COLUMBIA MO 65202,"Brockhouse, David",09:50 AM,09:50 AM,,Scheduled,0,2026-08-14
RTINSP-203033-2026,ONS011788,Business License,ONS - Rental Housing,307 HICKMAN AVE   COLUMBIA MO 65201,"Brockhouse, David",10:10 AM,10:10 AM,,Scheduled,0,2026-08-14
RTINSP-203073-2026,ONS011789,Business License,ONS - Rental Housing,1001 N GARTH AVE   COLUMBIA MO 65203,"Brockhouse, David",12:10 PM,12:10 PM,,Scheduled,0,2026-08-14
RTINSP-203071-2026,ONS011790,Business License,ONS - Rental Housing,906 JEWELL AVE   COLUMBIA MO 65203,"Brockhouse, David",11:50 AM,11:50 AM,,Scheduled,0,2026-08-14
RTINSP-203037-2026,ONS011791,Business License,ONS - Rental Housing,5 PENDLETON ST   COLUMBIA MO 65203,"Brockhouse, David",12:30 PM,12:30 PM,,Scheduled,0,2026-08-14
RTINSP-203064-2026,ONS011793,Business License,ONS - Rental Housing,415 N PROVIDENCE RD   COLUMBIA MO 65203,"Brockhouse, David",10:50 AM,10:50 AM,,Scheduled,0,2026-08-14
RTINSP-203063-2026,ONS011795,Business License,ONS - Rental Housing,208 E WORLEY ST   COLUMBIA MO 65203,"Brockhouse, David",10:30 AM,10:30 AM,,Scheduled,0,2026-08-14
RTINSP-203069-2026,ONS011796,Business License,ONS - Rental Housing,113 W ASH ST   COLUMBIA MO 65203,"Brockhouse, David",11:30 AM,11:30 AM,,Scheduled,0,2026-08-14
RTINSP-202720-2026,ONS012215,Business License,ONS - Rental Housing,3605 PRESCOTT DR   COLUMBIA MO 65201,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-08-14
RTINSP-200918-2026,ONS012364,Business License,ONS - Rental Housing,4012 DEFOE DR   COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed-Rental,0,2026-08-14
RTINSP-202799-2026,ONS012385,Business License,ONS - Rental Housing,4111 HIDDEN CREEK CT   COLUMBIA MO 65202,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed-Rental,0,2026-08-14
RTINSP-202700-2026,ONS012437,Business License,ONS - Rental Housing,707 PARK DE VILLE PL   COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-08-14
RTINSP-202748-2026,ONS012630,Business License,ONS - Rental Housing,1616 ANTHONY ST APT 102 COLUMBIA MO 65201,"Friesz, Adam",09:30 AM,09:30 AM,,ONS - RH Re-inspection,0,2026-08-14
RTINSP-201958-2026,ONS012844,Business License,ONS - Rental Housing,1324 PARIS RD   COLUMBIA MO 65201,"Stark, James",07:00 AM,07:00 AM,,Scheduled,0,2026-08-14
RTINSP-203528-2026,ONS013842,Business License,ONS - Rental Housing,24 E NORTH CEDAR LAKE DR   COLUMBIA MO 65203,"Friesz, Adam",02:30 PM,02:30 PM,,ONS - RH Re-inspection,0,2026-08-14
RTINSP-202444-2026,ONS020772,Business License,ONS - Rental Housing,2908 LEEWAY DR COLUMBIA MO 65202,"Millard, Rachelle",09:30 AM,09:30 AM,,ONS - RH Re-inspection,0,2026-08-14
RTINSP-202756-2026,ONS026356,Business License,ONS - Rental Housing,1600 CITADEL DR COLUMBIA MO 65202,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed-Rental,0,2026-08-14
RTINSP-202673-2026,ONS026358,Business License,ONS - Rental Housing,1611 APPLE VALLEY CT COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-08-14
RTINSP-201744-2026,ONS026385,Business License,ONS - Rental Housing,118 ANDERSON AVE COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed-Rental,0,2026-08-14
RTINSP-202394-2026,ONS026450,Business License,ONS - Rental Housing,506 W WORLEY ST COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-08-14
RTINSP-202753-2026,ONS026501,Business License,ONS - Rental Housing,3309 CRABAPPLE LN COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-14
RTINSP-202817-2026,ONS026525,Business License,ONS - Rental Housing,1601 TELLURIDE LN COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed-Rental,0,2026-08-14
ONSHNI-204518-2026,ONVPR-060066-2026,Code Case,ONS - Health Nuisance Inspection,1403 ROLLINS RD COLUMBIA MO 65203,"Frank, Lisa",09:29 AM,09:29 AM,,Passed Code Inspection,0,2026-08-14
OPM-198524-2026,ORC-058453-2026,Code Case,ONS - Property Maintenance,210 N OLD 63 APT 12 COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-14
OPM-201122-2026,ORC-059458-2026,Code Case,ONS - Property Maintenance,206 N OLD 63 APT 22 COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-14
OPM-203820-2026,ORC-060307-2026,Code Case,ONS - Property Maintenance,219 ANITA CT APT 12 COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-08-14
1STINSP-204530-2026,ORC-060719-2026,Code Case,ONS - Initial Inspection,2365 GRINDSTONE PKWY COLUMBIA MO 65201,"Friesz, Adam",01:45 PM,01:45 PM,,Passed Code Inspection,0,2026-08-14
1STINSP-204535-2026,OTOE-060731-2026,Code Case,ONS - Initial Inspection,1336 S LOUISVILLE DR COLUMBIA MO 65203,"Cagle, Joseph",10:42 AM,10:42 AM,,In Violation,0,2026-08-14
1STINSP-204545-2026,OTOE-060733-2026,Code Case,ONS - Initial Inspection,1405 WINDSOR ST COLUMBIA MO 65201,"Cagle, Joseph",11:35 AM,11:35 AM,,In Violation,0,2026-08-14
BLDG-204534-2026,POOL-004767-2026,Permit,BSD-Footing,1248 SUNSET DR COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
ELEC-204510-2026,SOLR-004544-2026,Permit,BSD-Solar Electrical Final,18 PENDLETON ST COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-14
