View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
SITE-196260-2026,BLDR-006032-2025,Permit,BSD-Yard Final (Residential),5109 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
SITE-196261-2026,BLDR-006033-2025,Permit,BSD-Yard Final (Residential),5111 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
SITE-196262-2026,BLDR-006034-2025,Permit,BSD-Yard Final (Residential),5113 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
SITE-196264-2026,BLDR-006035-2025,Permit,BSD-Yard Final (Residential),5115 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
SITE-196267-2026,BLDR-006036-2025,Permit,BSD-Yard Final (Residential),5203 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
SITE-196268-2026,BLDR-006037-2025,Permit,BSD-Yard Final (Residential),5201 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
SITE-196265-2026,BLDR-006039-2025,Permit,BSD-Yard Final (Residential),5205 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
SITE-196266-2026,BLDR-006040-2025,Permit,BSD-Yard Final (Residential),5207 SILVER MILL DR COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-04
196368-2026,BSDE-007417-2026,Professional License,BSD-Professional License,4407 BRUNSWICK DR   COLUMBIA MO 65202,"Lichty, Curtis",04:56 PM,04:56 PM,,Scheduled,0,2026-05-04
DEMO-196329-2026,DEMO-001586-2026,Permit,BSD-Sewer Cap,1705 MCKEE ST COLUMBIA MO 65202,"Kenney, Douglas",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-04
DEMO-194191-2026,DEMO-003233-2026,Permit,BSD-Pick Up Demo Sign,5300 I-70 DRIVE SOUTHEAST COL MO 65201,"Brown, Daryl",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-04
DEMO-196166-2026,DEMO-003751-2026,Permit,BSD-Place Demo Sign,501 W ASH ST COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-04
EROS-196275-2026,LDST-002927-2025,Permit,BSD-Erosion Control Measures,5048 BRADINGTON DR LAND COLUMBIA MO 65201,"Nunley, Louis",09:50 AM,09:50 AM,,Cancelled ,0,2026-05-04
ONSHNI-192425-2026,OHN-056466-2026,Code Case,ONS - Health Nuisance Inspection,1501 TUPELO PL COLUMBIA MO 65201,"Perkins, Marsha",10:50 AM,10:50 AM,,Scheduled,0,2026-05-04
ONSHNI-192512-2026,OHN-056518-2026,Code Case,ONS - Health Nuisance Inspection,1805 BOYD LN COLUMBIA MO 65202,"McClintic, Jason",12:14 PM,12:14 PM,,Scheduled,0,2026-05-04
ONSHNI-194682-2026,OHN-057176-2026,Code Case,ONS - Health Nuisance Inspection,,"Frank, Lisa",03:06 PM,03:06 PM,,Passed Code Inspection,0,2026-05-04
ONSHNI-195477-2026,OHN-057439-2026,Code Case,ONS - Health Nuisance Inspection,,"Perkins, Marsha",12:24 PM,12:24 PM,,Scheduled,0,2026-05-04
ONSHNI-195523-2026,OHN-057459-2026,Code Case,ONS - Health Nuisance Inspection,1511 STONE ST COLUMBIA MO 65201,"Perkins, Marsha",09:09 AM,09:09 AM,,Scheduled,0,2026-05-04
1STINSP-196091-2026,OHN-057665-2026,Code Case,ONS - Initial Inspection,3206 CROW CT COLUMBIA MO 65202,"McClintic, Jason",02:25 PM,02:25 PM,,Scheduled,0,2026-05-04
1STINSP-196308-2026,OHN-057742-2026,Code Case,ONS - Initial Inspection,812 N WILLIAM ST COLUMBIA MO 65201,"Perkins, Marsha",11:41 AM,11:41 AM,,In Violation,0,2026-05-04
1STINSP-196338-2026,OIEN-057621-2026,Code Case,ONS - Initial Inspection,15 AUSTIN AVE   COLUMBIA MO 65203,"Frank, Lisa",02:39 PM,02:39 PM,,In Violation,0,2026-05-04
ONSINSPECT-192278-2026,OLM-056418-2026,Code Case,ONS - Inspection,1805 BOYD LN COLUMBIA MO 65202,"McClintic, Jason",12:05 PM,12:05 PM,,Canceled,0,2026-05-04
ONSINSPECT-194956-2026,OLM-057251-2026,Code Case,ONS - Inspection,4815 STONE MOUNTAIN PKWY   COLUMBIA MO 65201,"Perkins, Marsha",11:31 AM,11:31 AM,,Scheduled,0,2026-05-04
ONSINSPECT-195311-2026,OLM-057302-2026,Code Case,ONS - Inspection,1645 SPRING MOUNTAIN DR   COLUMBIA MO 65201,"Perkins, Marsha",08:23 AM,08:23 AM,,Scheduled,0,2026-05-04
ONSINSPECT-195681-2026,OLM-057524-2026,Code Case,ONS - Inspection,3805 TREFOIL DR COLUMBIA MO 65203,"Frank, Lisa",08:34 AM,08:34 AM,,Scheduled,0,2026-05-04
ONSINSPECT-195726-2026,OLM-057543-2026,Code Case,ONS - Inspection,301 ROGERS ST COLUMBIA MO 65201,"Perkins, Marsha",11:17 AM,11:17 AM,,Scheduled,0,2026-05-04
ONSINSPECT-195913-2026,OLM-057560-2026,Code Case,ONS - Inspection,5109 LAKE TROUT CT COLUMBIA MO 65203,"Frank, Lisa",09:10 AM,09:10 AM,,Scheduled,0,2026-05-04
ONSINSPECT-195751-2026,OLM-057561-2026,Code Case,ONS - Inspection,1405 LIBERTY ST COLUMBIA MO 65201,"Perkins, Marsha",01:56 PM,01:56 PM,,Scheduled,0,2026-05-04
ONSINSPECT-195753-2026,OLM-057562-2026,Code Case,ONS - Inspection,902 N SEVENTH ST COLUMBIA MO 65201,"Perkins, Marsha",02:04 PM,02:04 PM,,Scheduled,0,2026-05-04
ONSINSPECT-195756-2026,OLM-057565-2026,Code Case,ONS - Inspection,1700 AMELIA ST COLUMBIA MO 65201,"Perkins, Marsha",02:35 PM,02:35 PM,,Scheduled,0,2026-05-04
1STINSP-196371-2026,OLM-057703-2026,Code Case,ONS - Initial Inspection,3600 TEAKWOOD DR COLUMBIA MO 65203,"Frank, Lisa",05:20 PM,05:20 PM,,In Violation,0,2026-05-04
1STINSP-196359-2026,OLM-057722-2026,Code Case,ONS - Initial Inspection,4508 SMITH DR COLUMBIA MO 65203,"Frank, Lisa",04:15 PM,04:15 PM,,In Violation,0,2026-05-04
1STINSP-196367-2026,OLM-057723-2026,Code Case,ONS - Initial Inspection,3413 MADRID LN COLUMBIA MO 65203,"Frank, Lisa",04:46 PM,04:46 PM,,In Violation,0,2026-05-04
1STINSP-196357-2026,OLM-057725-2026,Code Case,ONS - Initial Inspection,104 MANOR DR COLUMBIA MO 65203,"Frank, Lisa",04:05 PM,04:05 PM,,In Violation,0,2026-05-04
1STINSP-196291-2026,OLM-057733-2026,Code Case,ONS - Initial Inspection,1805 IRIS DR COLUMBIA MO 65202,"McClintic, Jason",10:47 AM,10:47 AM,,In Violation,0,2026-05-04
1STINSP-196292-2026,OLM-057734-2026,Code Case,ONS - Initial Inspection,1807 JACKSON ST COLUMBIA MO 65202,"McClintic, Jason",10:53 AM,10:53 AM,,In Violation,0,2026-05-04
1STINSP-196293-2026,OLM-057735-2026,Code Case,ONS - Initial Inspection,1704 ALASKA CT COLUMBIA MO 65202,"McClintic, Jason",10:58 AM,10:58 AM,,In Violation,0,2026-05-04
1STINSP-196294-2026,OLM-057736-2026,Code Case,ONS - Initial Inspection,201 S COLLEGE AVE   COLUMBIA MO 65201,"Perkins, Marsha",11:03 AM,11:03 AM,,In Violation,0,2026-05-04
1STINSP-196297-2026,OLM-057738-2026,Code Case,ONS - Initial Inspection,913 RANGE LINE ST DEMO COLUMBIA MO 65201,"Perkins, Marsha",11:13 AM,11:13 AM,,In Violation,0,2026-05-04
1STINSP-196302-2026,OLM-057739-2026,Code Case,ONS - Initial Inspection,1001 RANGE LINE ST DEMO COLUMBIA MO 65201,"Perkins, Marsha",11:27 AM,11:27 AM,,In Violation,0,2026-05-04
1STINSP-196304-2026,OLM-057741-2026,Code Case,ONS - Initial Inspection,1800 MCALESTER ST   COLUMBIA MO 65201,"Perkins, Marsha",11:33 AM,11:33 AM,,In Violation,0,2026-05-04
1STINSP-196312-2026,OLM-057744-2026,Code Case,ONS - Initial Inspection,705 S OLD 63   COLUMBIA MO 65201,"Perkins, Marsha",11:52 AM,11:52 AM,,In Violation,0,2026-05-04
1STINSP-196348-2026,OLM-057755-2026,Code Case,ONS - Initial Inspection,109 FYFER PL COLUMBIA MO 65201,"Perkins, Marsha",03:26 PM,03:26 PM,,In Violation,0,2026-05-04
1STINSP-196352-2026,OLM-057756-2026,Code Case,ONS - Initial Inspection,15 AUSTIN AVE COLUMBIA MO 65203,"Frank, Lisa",03:36 PM,03:36 PM,,In Violation,0,2026-05-04
1STINSP-196360-2026,OLM-057759-2026,Code Case,ONS - Initial Inspection,4421 SMITH DR   COLUMBIA MO 65203,"Frank, Lisa",04:28 PM,04:28 PM,,In Violation,0,2026-05-04
RTINSP-188504-2026,ONS008183,Business License,ONS - Rental Housing,2603 QUAIL DR APT A COLUMBIA MO 65202,"Friesz, Adam",11:00 AM,11:00 AM,,Scheduled,0,2026-05-04
RTINSP-194726-2026,ONS009359,Business License,ONS - Rental Housing,3414 BONNY LINN DR   COLUMBIA MO 65202,"Brockhouse, David",10:15 AM,10:15 AM,,Scheduled,0,2026-05-04
RTINSP-194722-2026,ONS010016,Business License,ONS - Rental Housing,3400 WILDALE CT   COLUMBIA MO 65202,"Brockhouse, David",09:00 AM,09:00 AM,,Passed-Rental,0,2026-05-04
RTINSP-194724-2026,ONS010147,Business License,ONS - Rental Housing,3403 WILDALE CT   COLUMBIA MO 65202,"Brockhouse, David",09:30 AM,09:30 AM,,Passed-Rental,0,2026-05-04
RTINSP-194728-2026,ONS011273,Business License,ONS - Rental Housing,3314 BONNY LINN DR COLUMBIA MO 65202,"Brockhouse, David",11:15 AM,11:15 AM,,Scheduled,0,2026-05-04
RTINSP-193955-2026,ONS011287,Business License,ONS - Rental Housing,704 AMES DR   COLUMBIA MO 65201,"Stark, James",01:00 PM,01:00 PM,,Passed-Rental,0,2026-05-04
RTINSP-193918-2026,ONS015171,Business License,ONS - Rental Housing,3615 ZINNIA DR COLUMBIA MO 65202,"Friesz, Adam",10:00 AM,10:00 AM,,Passed-Rental,0,2026-05-04
RTINSP-194271-2026,ONS016451,Business License,ONS - Rental Housing,3308 LOST TREE TER COLUMBIA MO 65202,"Friesz, Adam",01:30 PM,01:30 PM,,Scheduled,0,2026-05-04
RTINSP-194085-2026,ONS018675,Business License,ONS - Rental Housing,407 PECAN ST   COLUMBIA MO 65201,"Friesz, Adam",01:00 PM,01:00 PM,,Scheduled,0,2026-05-04
RTINSP-194846-2026,ONS020155,Business License,ONS - Rental Housing,1315 VALLEY CREEK LN COLUMBIA MO 65202,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed-Rental,0,2026-05-04
RTINSP-194255-2026,ONS020364,Business License,ONS - Rental Housing,4206 BRUNSWICK DR COLUMBIA MO 65202,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-05-04
RTINSP-192486-2026,ONS022720,Business License,ONS - Rental Housing,3315 DOVE DR COLUMBIA MO 65202,"Friesz, Adam",09:00 AM,09:00 AM,,Passed-Rental,0,2026-05-04
RTINSP-194849-2026,ONS025606,Business License,ONS - Rental Housing,304 FREDORA AVE COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-05-04
RTINSP-194998-2026,ONS026058,Business License,ONS - Rental Housing,1311 W WORLEY ST COLUMBIA MO 65203,"Stark, James",11:15 AM,11:15 AM,,Passed-Rental,0,2026-05-04
ONSHNI-192250-2026,ONVPR-056393-2026,Code Case,ONS - Health Nuisance Inspection,3716 CHURCHILL DR COLUMBIA MO 65201,"Perkins, Marsha",11:52 AM,11:52 AM,,Passed Code Inspection,0,2026-05-04
1STINSP-196296-2026,ONVPR-057737-2026,Code Case,ONS - Initial Inspection,1704 ALASKA CT COLUMBIA MO 65202,"McClintic, Jason",11:06 AM,11:06 AM,,In Violation,0,2026-05-04
1STINSP-196320-2026,ONVPR-057745-2026,Code Case,ONS - Initial Inspection,3716 CHURCHILL DR COLUMBIA MO 65201,"Perkins, Marsha",11:55 AM,11:55 AM,,In Violation,0,2026-05-04
1STINSP-196370-2026,ONVPR-057761-2026,Code Case,ONS - Initial Inspection,132 W SOUTHAMPTON DR COLUMBIA MO 65203,"Frank, Lisa",05:10 PM,05:10 PM,,In Violation,0,2026-05-04
OPM-186551-2025,OPM-051709-2025,Code Case,ONS - Property Maintenance,5451 S BETHEL CHURCH RD UNIT 7103 COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-05-04
OPM-194707-2026,OPMC-057026-2026,Code Case,ONS - Property Maintenance,209 E NIFONG BLVD   COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Passed Code Inspection,0,2026-05-04
1STINSP-196289-2026,OTOE-057731-2026,Code Case,ONS - Initial Inspection,2209 HIGH OAKS CT COLUMBIA MO 65201,"Cagle, Joseph",10:24 AM,10:24 AM,,In Violation,0,2026-05-04
ONSINSPECT-194101-2026,OZPARK-057006-2026,Code Case,ONS - Inspection,4815 AZTEC BLVD COLUMBIA MO 65202,"McClintic, Jason",10:53 AM,10:53 AM,,Passed Code Inspection,0,2026-05-04
ONSINSPECT-195092-2026,OZPARK-057310-2026,Code Case,ONS - Inspection,4410 ALAN LN COLUMBIA MO 65202,"McClintic, Jason",11:03 AM,11:03 AM,,Passed Code Inspection,0,2026-05-04
