View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
ONSINSPECT-205783-2026,OTOE-061243-2026,Code Case,ONS - Inspection,1302 GODAS DR COLUMBIA MO 65202,"Cagle, Joseph",10:01 AM,10:01 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205785-2026,OTOE-061246-2026,Code Case,ONS - Inspection,5104 CLARK LN COLUMBIA MO 65202,"Cagle, Joseph",10:26 AM,10:26 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205790-2026,OTOE-061247-2026,Code Case,ONS - Inspection,200 MOUNTAIN VIEW CT COLUMBIA MO 65202,"Cagle, Joseph",10:45 AM,10:45 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205793-2026,OTOE-061248-2026,Code Case,ONS - Inspection,4903 PANORAMA LN COLUMBIA MO 65202,"Cagle, Joseph",10:54 AM,10:54 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205797-2026,OTOE-061249-2026,Code Case,ONS - Inspection,211 MOUNTAIN VIEW CT COLUMBIA MO 65202,"Cagle, Joseph",10:59 AM,10:59 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205804-2026,OTOE-061250-2026,Code Case,ONS - Inspection,4902 ALPINE RIDGE DR COLUMBIA MO 65202,"Cagle, Joseph",11:09 AM,11:09 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205810-2026,OTOE-061251-2026,Code Case,ONS - Inspection,4805 ALPINE RIDGE DR COLUMBIA MO 65202,"Cagle, Joseph",11:20 AM,11:20 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205830-2026,OTOE-061252-2026,Code Case,ONS - Inspection,208 DILLON DR COLUMBIA MO 65202,"Cagle, Joseph",12:10 PM,12:10 PM,,Scheduled,0,2026-09-08
ONSINSPECT-205874-2026,OTOE-061264-2026,Code Case,ONS - Inspection,203 DILLON DR COLUMBIA MO 65202,"Cagle, Joseph",03:10 PM,03:10 PM,,Scheduled,0,2026-09-08
ONSINSPECT-205900-2026,OTOE-061274-2026,Code Case,ONS - Inspection,108 S COLLEGE AVE APT 1 COLUMBIA MO 65201,"Cagle, Joseph",06:15 AM,06:15 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205902-2026,OTOE-061275-2026,Code Case,ONS - Inspection,400 S COLLEGE AVE   COLUMBIA MO 65201,"Cagle, Joseph",06:28 AM,06:28 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205904-2026,OTOE-061276-2026,Code Case,ONS - Inspection,1401 UNIVERSITY AVE APT A COLUMBIA MO 65201,"Cagle, Joseph",06:36 AM,06:36 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205906-2026,OTOE-061277-2026,Code Case,ONS - Inspection,1410 UNIVERSITY AVE APT B COLUMBIA MO 65201,"Cagle, Joseph",06:45 AM,06:45 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205908-2026,OTOE-061278-2026,Code Case,ONS - Inspection,1506 UNIVERSITY AVE COLUMBIA MO 65201,"Cagle, Joseph",06:53 AM,06:53 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205910-2026,OTOE-061279-2026,Code Case,ONS - Inspection,1612 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",07:01 AM,07:01 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205912-2026,OTOE-061280-2026,Code Case,ONS - Inspection,1609 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",07:12 AM,07:12 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205914-2026,OTOE-061281-2026,Code Case,ONS - Inspection,1502 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",07:21 AM,07:21 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205917-2026,OTOE-061282-2026,Code Case,ONS - Inspection,1405 UNIVERSITY AVE APT A COLUMBIA MO 65201,"Cagle, Joseph",07:30 AM,07:30 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205923-2026,OTOE-061286-2026,Code Case,ONS - Inspection,1401 ROSS ST   COLUMBIA MO 65201,"Cagle, Joseph",08:06 AM,08:06 AM,,Scheduled,0,2026-09-08
ONSINSPECT-205928-2026,OTOE-061287-2026,Code Case,ONS - Inspection,1409 ROSS ST COLUMBIA MO 65201,"Cagle, Joseph",08:14 AM,08:14 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205940-2026,OTOE-061289-2026,Code Case,ONS - Inspection,606 S WILLIAM ST COLUMBIA MO 65201,"Cagle, Joseph",08:59 AM,08:59 AM,,Passed Code Inspection,0,2026-09-08
ONSINSPECT-205993-2026,OTOE-061300-2026,Code Case,ONS - Inspection,1809 STANFORD DR COLUMBIA MO 65203,"Cagle, Joseph",12:35 PM,12:35 PM,,Scheduled,0,2026-09-08
