View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLDG-194975-2026,BLDR-001815-2026,Permit,BSD-Framing and Rough In's,3116 POMPEY DR COLUMBIA MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-15
BLDG-194976-2026,BLDR-001815-2026,Permit,BSD-Insulation,3116 POMPEY DR COLUMBIA MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-15
ELEC-195014-2026,BLDR-002531-2024,Permit,BSD-Electrical Tag,2101 BLUFF CREEK DR COLUMBIA MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-15
SITE-195016-2026,BLDR-005700-2025,Permit,BSD-Sidewalk (Residential),6515 CROMFORD LN COL MO 65201,"Allen, Cody",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-04-15
195012-2026,BSDM-007402-2026,Professional License,BSD-Professional License,2280 BALL DR ST LOUIS MO 63146,"Brown, Daryl",10:55 AM,10:55 AM,,Passed Professional License,0,2026-04-15
ELEC-194996-2026,ELEC-004986-2025,Permit,BSD-Electrical Final,2900 PARIS RD COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-15
EROS-195020-2026,LDST-000316-2026,Permit,BSD-Erosion Control Measures,3900 MOJAVE CT COLUMBIA MO 65202,"Price, Bud",12:10 PM,12:10 PM,,Partial Pass Permit Inspection,0,2026-04-15
EROS-195022-2026,LDST-003499-2025,Permit,BSD-Erosion Control Measures,4800 PARIS RD COL MO 65202,"Price, Bud",12:29 PM,12:29 PM,,Partial Pass Permit Inspection,0,2026-04-15
EROS-195021-2026,LDST-004156-2025,Permit,BSD-Erosion Control Measures,2529 N STADIUM BLVD COL MO 65202,"Price, Bud",12:13 PM,12:13 PM,,Partial Pass Permit Inspection,0,2026-04-15
MECH-194984-2026,MECH-002241-2026,Permit,BSD-Mechanical Final (W&L),3701 MAMBA DR COL MO 65202,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-15
MECH-195000-2026,MECH-003366-2026,Permit,BSD-Mechanical Final,1103 E BROADWAY COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-15
ONSHNI-186088-2025,OHN-054580-2025,Code Case,ONS - Health Nuisance Inspection,421 SUGARBERRY DR   COLUMBIA MO 65201,"Perkins, Marsha",01:13 PM,01:13 PM,,Scheduled,0,2026-04-15
ONSHNI-191792-2026,OHN-056284-2026,Code Case,ONS - Health Nuisance Inspection,4515 N HWY 763   COLUMBIA MO 65202,"McClintic, Jason",11:24 AM,11:24 AM,,Scheduled,0,2026-04-15
ONSHNI-193590-2026,OHN-056863-2026,Code Case,ONS - Health Nuisance Inspection,1508 RICHARDSON ST COLUMBIA MO 65201,"Perkins, Marsha",12:54 PM,12:54 PM,,Scheduled,0,2026-04-15
ONSHNI-193742-2026,OHN-056885-2026,Code Case,ONS - Health Nuisance Inspection,1719 TELLURIDE LN COLUMBIA MO 65201,"Perkins, Marsha",11:17 AM,11:17 AM,,Scheduled,0,2026-04-15
ONSHNI-193850-2026,OHN-056930-2026,Code Case,ONS - Health Nuisance Inspection,414 W PHYLLIS AVE COLUMBIA MO 65202,"McClintic, Jason",12:39 PM,12:39 PM,,Passed Code Inspection,0,2026-04-15
ONSHNI-194025-2026,OHN-056981-2026,Code Case,ONS - Health Nuisance Inspection,613 N SIXTH ST COLUMBIA MO 65201,"Perkins, Marsha",09:40 AM,09:40 AM,,Scheduled,0,2026-04-15
ONSHNI-194050-2026,OHN-056998-2026,Code Case,ONS - Health Nuisance Inspection,1503 WILSON AVE COLUMBIA MO 65201,"Perkins, Marsha",01:50 PM,01:50 PM,,Scheduled,0,2026-04-15
ONSHNI-194128-2026,OHN-057009-2026,Code Case,ONS - Health Nuisance Inspection,3407 ROCK QUARRY RD COLUMBIA MO 65201,"Perkins, Marsha",01:28 PM,01:28 PM,,Scheduled,0,2026-04-15
ONSHNI-194142-2026,OHN-057013-2026,Code Case,ONS - Health Nuisance Inspection,705 PORT WAY   COLUMBIA MO 65201,"Perkins, Marsha",02:17 PM,02:17 PM,,Scheduled,0,2026-04-15
ONSHNI-194219-2026,OHN-057023-2026,Code Case,ONS - Health Nuisance Inspection,28 E ASH ST COLUMBIA MO 65203,"Frank, Lisa",09:44 AM,09:44 AM,,Scheduled,0,2026-04-15
ONSHNI-194336-2026,OHN-057078-2026,Code Case,ONS - Health Nuisance Inspection,1506 RICHARDSON ST COLUMBIA MO 65201,"Perkins, Marsha",11:50 AM,11:50 AM,,Scheduled,0,2026-04-15
ONSHNI-194367-2026,OHN-057086-2026,Code Case,ONS - Health Nuisance Inspection,1321 PARIS RD COLUMBIA MO 65201,"Perkins, Marsha",01:21 PM,01:21 PM,,Scheduled,0,2026-04-15
1STINSP-195036-2026,OHN-057297-2026,Code Case,ONS - Initial Inspection,712 COOK AVE COLUMBIA MO 65203,"Frank, Lisa",01:39 PM,01:39 PM,,Scheduled,0,2026-04-15
RTINSP-194696-2026,ONS010937,Business License,ONS - Rental Housing,2906 BLUEGRASS CT COLUMBIA MO 65201,"Brockhouse, David",01:45 PM,01:45 PM,,Passed-Rental,0,2026-04-15
RTINSP-193543-2026,ONS010965,Business License,ONS - Rental Housing,1407 ANTHONY ST   COLUMBIA MO 65201,"Friesz, Adam",10:45 AM,10:45 AM,,ONS - RH Re-inspection,0,2026-04-15
RTINSP-192770-2026,ONS011049,Business License,ONS - Rental Housing,4304 JEANA CT COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-04-15
RTINSP-193638-2026,ONS011110,Business License,ONS - Rental Housing,5624 YOUNGER DR   COLUMBIA MO 65201,"Brockhouse, David",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-04-15
RTINSP-193065-2026,ONS011111,Business License,ONS - Rental Housing,3550 PRESCOTT DR COLUMBIA MO 65201,"Stark, James",01:45 PM,01:45 PM,,Scheduled,0,2026-04-15
RTINSP-193064-2026,ONS011267,Business License,ONS - Rental Housing,2428 HARBOR PARK DR COLUMBIA MO 65201,"Stark, James",01:00 PM,01:00 PM,,Scheduled,0,2026-04-15
RTINSP-193066-2026,ONS011485,Business License,ONS - Rental Housing,3542 PRESCOTT DR   COLUMBIA MO 65201,"Stark, James",02:30 PM,02:30 PM,,Scheduled,0,2026-04-15
RTINSP-194697-2026,ONS011541,Business License,ONS - Rental Housing,114 OAK ST   COLUMBIA MO 65203,"Brockhouse, David",02:30 PM,02:30 PM,,Passed-Rental,0,2026-04-15
RTINSP-193057-2026,ONS011572,Business License,ONS - Rental Housing,908 CURTIS AVE   COLUMBIA MO 65201,"Friesz, Adam",01:00 PM,01:00 PM,,Passed-Rental,0,2026-04-15
RTINSP-193023-2026,ONS015506,Business License,ONS - Rental Housing,1409 WILKES BLVD APT 101 COLUMBIA MO 65201,"Brockhouse, David",10:00 AM,10:00 AM,,Passed-Rental,0,2026-04-15
RTINSP-193061-2026,ONS019932,Business License,ONS - Rental Housing,815 GRAND AVE COLUMBIA MO 65203,"Brockhouse, David",11:15 AM,11:15 AM,,Passed-Rental,0,2026-04-15
RTINSP-193058-2026,ONS020587,Business License,ONS - Rental Housing,103 E FOREST AVE COLUMBIA MO 65203,"Brockhouse, David",10:45 AM,10:45 AM,,Passed-Rental,0,2026-04-15
RTINSP-193059-2026,ONS025706,Business License,ONS - Rental Housing,10 THIRD AVE COLUMBIA MO 65203,"Brockhouse, David",11:45 AM,11:45 AM,,Passed-Rental,0,2026-04-15
ONSHNI-191789-2026,ONVPR-056286-2026,Code Case,ONS - Health Nuisance Inspection,4515 N HWY 763   COLUMBIA MO 65202,"McClintic, Jason",11:17 AM,11:17 AM,,In Violation,0,2026-04-15
ONSHNI-193154-2026,ONVPR-056730-2026,Code Case,ONS - Health Nuisance Inspection,2913 LYNNWOOD DR COLUMBIA MO 65203,"Frank, Lisa",10:41 AM,10:41 AM,,Passed Code Inspection,0,2026-04-15
ONSHNI-194131-2026,ONVPR-057010-2026,Code Case,ONS - Health Nuisance Inspection,4200 ROCK QUARRY RD COLUMBIA MO 65201,"Perkins, Marsha",01:38 PM,01:38 PM,,Scheduled,0,2026-04-15
OPM-193917-2026,ORC-056951-2026,Code Case,ONS - Property Maintenance,2208 SHAMROCK DR COLUMBIA MO 65202,"Millard, Rachelle",09:00 AM,09:00 AM,,Scheduled,0,2026-04-15
1STINSP-194883-2026,ORC-057208-2026,Code Case,ONS - Initial Inspection,219 S NINTH ST   COLUMBIA MO 65201,"Stark, James",11:00 AM,11:00 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194249-2026,OSSV-057032-2026,Code Case,ONS - Inspection,713 N ANN ST COLUMBIA MO 65201,"Perkins, Marsha",01:01 PM,01:01 PM,,Scheduled,0,2026-04-15
ONSINSPECT-194523-2026,OTOE-057133-2026,Code Case,ONS - Inspection,408 N EIGHTH ST APT A COLUMBIA MO 65201,"Cagle, Joseph",07:23 AM,07:23 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194541-2026,OTOE-057135-2026,Code Case,ONS - Inspection,1419 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",09:43 AM,09:43 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194543-2026,OTOE-057136-2026,Code Case,ONS - Inspection,1501 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",09:59 AM,09:59 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194545-2026,OTOE-057137-2026,Code Case,ONS - Inspection,1418 WILSON AVE COLUMBIA MO 65201,"Cagle, Joseph",10:08 AM,10:08 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194550-2026,OTOE-057139-2026,Code Case,ONS - Inspection,1503 BOUCHELLE AVE COLUMBIA MO 65201,"Cagle, Joseph",10:18 AM,10:18 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194556-2026,OTOE-057142-2026,Code Case,ONS - Inspection,1607 UNIVERSITY AVE COLUMBIA MO 65201,"Cagle, Joseph",10:25 AM,10:25 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194563-2026,OTOE-057143-2026,Code Case,ONS - Inspection,1315 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",10:58 AM,10:58 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194565-2026,OTOE-057144-2026,Code Case,ONS - Inspection,1401 ROSEMARY LN APT 1 COLUMBIA MO 65201,"Cagle, Joseph",11:06 AM,11:06 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194569-2026,OTOE-057145-2026,Code Case,ONS - Inspection,410 S WILLIAM ST COLUMBIA MO 65201,"Cagle, Joseph",11:18 AM,11:18 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194571-2026,OTOE-057146-2026,Code Case,ONS - Inspection,1405 ANTHONY ST APT 101 COLUMBIA MO 65201,"Cagle, Joseph",11:25 AM,11:25 AM,,Scheduled,0,2026-04-15
ONSINSPECT-194573-2026,OTOE-057147-2026,Code Case,ONS - Inspection,1412 ANTHONY ST APT A COLUMBIA MO 65201,"Cagle, Joseph",11:33 AM,11:33 AM,,Scheduled,0,2026-04-15
PLMB-194999-2026,PLMB-003421-2026,Permit,BSD-Plumbing Sewer Lateral,1410 S PICKFORD PL COL MO 65203,"Kenney, Douglas",09:04 AM,09:04 AM,,Passed Permit Inspection,0,2026-04-15
BLDG-195011-2026,ROOF-002427-2026,Permit,BSD-ReRoof,914 WESTOVER ST COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-04-15
ROW-194900-2026,ROW-002269-2026,Permit,ROW-Construction Inspection,4801 ORCHARD LN COL MO 65202,"Price, Bud",10:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-15
ROW-194898-2026,ROW-002327-2026,Permit,ROW-Construction Inspection,1503 SPIROS DR APT B COL MO 65202,"Price, Bud",10:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-15
ROW-195025-2026,ROW-002482-2026,Permit,ROW-Construction Inspection,311 BAY POINTE LN COL MO 65201,"Nunley, Louis",01:34 PM,01:34 PM,,Passed Permit Inspection,0,2026-04-15
ROW-194902-2026,ROW-002483-2026,Permit,ROW-Construction Inspection,3700 FLANDERS CT COL MO 65202,"Price, Bud",08:00 AM,12:00 AM,,Re-inspection required,0,2026-04-15
ROW-195030-2026,ROW-002530-2026,Permit,ROW-Construction Inspection,3606 LANSING AVE COL MO 65201,"Nunley, Louis",01:46 PM,01:46 PM,,Re-inspection required,0,2026-04-15
ROW-194903-2026,ROW-002559-2026,Permit,ROW-Construction Inspection,1501 SPIROS DR APT A COL MO 65202,"Price, Bud",09:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-15
ROW-194904-2026,ROW-002569-2026,Permit,ROW-Construction Inspection,301 W LESLIE LN COL MO 65202,"Price, Bud",09:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-15
ROW-194909-2026,ROW-002691-2026,Permit,ROW-Construction Inspection,1413 HICKAM DR COL MO 65202,"Price, Bud",09:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-15
ROW-194905-2026,ROW-002692-2026,Permit,ROW-Construction Inspection,1517 OLYMPIC BLVD COL MO 65202,"Price, Bud",09:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-04-15
SITE-194993-2026,ROW-003192-2026,Permit,BSD-Driveway (Residential),3300 JENNE HILL DR COL MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-04-15
ROW-195019-2026,ROW-003224-2026,Permit,ROW-Construction Inspection,5102 COLUMBIA GORGE PKWY   COLUMBIA MO 65201,"Allen, Cody",12:00 AM,12:00 AM,,Cancelled ,0,2026-04-15
