View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FGAS-199980-2026,BLDR-002795-2026,Permit,BSD-Fuel Gas Tag,4320 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
BLDG-199981-2026,BLDR-002795-2026,Permit,BSD-Framing and Rough In's,4320 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-18
FGAS-199982-2026,BLDR-002795-2026,Permit,BSD-Fuel Gas Pressure,4320 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
SITE-199990-2026,BLDR-002799-2026,Permit,BSD-Sidewalk (Residential),2719 EASLEY CABIN CIR COLUMBIA MO 65201,"Nunley, Louis",08:58 AM,08:58 AM,,Passed Permit Inspection,0,2026-06-18
SITE-199991-2026,BLDR-002800-2026,Permit,BSD-Sidewalk (Residential),2727 EASLEY CABIN CIR COLUMBIA MO 65201,"Nunley, Louis",08:58 AM,08:58 AM,,Passed Permit Inspection,0,2026-06-18
FGAS-199978-2026,BLDR-003019-2026,Permit,BSD-Fuel Gas Tag,5724 KESTREL LOOP COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
FGAS-199979-2026,BLDR-003019-2026,Permit,BSD-Fuel Gas Pressure,5724 KESTREL LOOP COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
BLDG-199977-2026,BLDR-003019-2026,Permit,BSD-Framing and Rough In's,5724 KESTREL LOOP COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-18
ELEC-200068-2026,BLDR-003019-2026,Permit,BSD-Electrical Tag,5724 KESTREL LOOP COL MO 65202,"Hazlett, Harlan",01:17 PM,01:17 PM,,Passed Permit Inspection,0,2026-06-18
PLMB-199976-2026,BLDR-003342-2026,Permit,BSD-Plumbing Groundwork,5100 WHISPER DR COLUMBIA MO 65203,"Lichty, Curtis",07:58 AM,07:58 AM,,Passed Permit Inspection,0,2026-06-18
EROS-199999-2026,BLDR-003682-2025,Permit,BSD-Erosion Control Measures,605 TRALEE LN COLUMBIA MO 65201,"Nunley, Louis",09:34 AM,09:34 AM,,Cancelled ,0,2026-06-18
FGAS-199952-2026,BLDR-004280-2026,Permit,BSD-Fuel Gas Tag,4606 VILLA WOOD CT COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-18
FGAS-199951-2026,BLDR-004280-2026,Permit,BSD-Fuel Gas Pressure,4606 VILLA WOOD CT COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-18
PLMB-200027-2026,BLDR-004392-2026,Permit,BSD-Plumbing Groundwork,3400 HONEY SHOAL DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
PLMB-200026-2026,BLDR-004392-2026,Permit,BSD-Plumbing Sewer Lateral,3400 HONEY SHOAL DR COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Cancelled ,0,2026-06-18
BLDG-199994-2026,BLDR-006158-2025,Permit,BSD-Residential Final (Building and Trades),501 HICKMAN AVE COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-06-18
BLDG-199995-2026,BLDR-006159-2025,Permit,BSD-Residential Final (Building and Trades),503 HICKMAN AVE COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-06-18
ELEC-199996-2026,ELEC-004288-2026,Permit,BSD-Electrical Final,821 GREENWOOD CT COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
ELEC-199868-2026,ELEC-004543-2026,Permit,BSD-Electrical Final,109 W CRAIG ST COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
ELEC-199867-2026,ELEC-004543-2026,Permit,BSD-Electrical Tag,109 W CRAIG ST COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
ELEC-199866-2026,ELEC-004543-2026,Permit,BSD-Electrical Rough In,109 W CRAIG ST COLUMBIA MO 65202,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
MECH-200011-2026,MECH-003851-2026,Permit,BSD-Mechanical Final (W&L),4518 WEYBRIDGE DR COL MO 65203,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
MECH-199611-2026,MECH-004202-2026,Permit,BSD-Mechanical Final (W&L),2712 SURFSIDE CT COL MO 65203,"Ayala-Ruiz, Misael",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-06-18
MECH-199988-2026,MECH-004393-2026,Permit,BSD-Mechanical Final (W&L),4414 WREN WOOD DR COL MO 65202,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
MECH-199882-2026,MECH-004454-2026,Permit,BSD-Mechanical Final (W&L),408 MAUPIN RD COL MO 65203,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
MECH-199993-2026,MECH-004463-2026,Permit,BSD-Mechanical Final (W&L),2724 BRAEMORE RD COL MO 65203,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
MECH-200036-2026,MECH-004516-2026,Permit,BSD-Mechanical Final,404 BREWER DR COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
MECH-200035-2026,MECH-004588-2026,Permit,BSD-Mechanical Final,2512 BLUFF BLVD COL MO 65201,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-18
ONSHNI-196309-2026,OHN-057742-2026,Code Case,ONS - Health Nuisance Inspection,812 N WILLIAM ST COLUMBIA MO 65201,"Perkins, Marsha",11:42 AM,11:42 AM,,Scheduled,0,2026-06-18
ONSHNI-196843-2026,OHN-057929-2026,Code Case,ONS - Health Nuisance Inspection,5502 VOLUNTEER DR COLUMBIA MO 65201,"Perkins, Marsha",12:51 PM,12:51 PM,,Scheduled,0,2026-06-18
ONSHNI-200077-2026,OHN-058918-2026,Code Case,ONS - Health Nuisance Inspection,8 CLINTON DR COLUMBIA MO 65203,"Frank, Lisa",02:11 PM,02:11 PM,,Passed Code Inspection,0,2026-06-18
ONSHNI-200015-2026,OHN-058972-2026,Code Case,ONS - Health Nuisance Inspection,3301 MARTHA DR COLUMBIA MO 65202,"McClintic, Jason",10:37 AM,10:37 AM,,Passed Code Inspection,0,2026-06-18
1STINSP-200020-2026,OHN-059143-2026,Code Case,ONS - Initial Inspection,,"McClintic, Jason",10:50 AM,10:50 AM,,In Violation,0,2026-06-18
ONSINSPECT-196848-2026,OLM-057931-2026,Code Case,ONS - Inspection,5808 VERO WAY   COLUMBIA MO 65201,"Perkins, Marsha",12:57 PM,12:57 PM,,Scheduled,0,2026-06-18
ONSINSPECT-197446-2026,OLM-058158-2026,Code Case,ONS - Inspection,703 WILKES BLVD COLUMBIA MO 65201,"Perkins, Marsha",09:02 AM,09:02 AM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-197448-2026,OLM-058159-2026,Code Case,ONS - Inspection,707 WILKES BLVD COLUMBIA MO 65201,"Perkins, Marsha",09:05 AM,09:05 AM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-197451-2026,OLM-058160-2026,Code Case,ONS - Inspection,705 WILKES BLVD COLUMBIA MO 65201,"Perkins, Marsha",09:09 AM,09:09 AM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-200019-2026,OLM-058547-2026,Code Case,ONS - Inspection,4800 MELISSA DR COLUMBIA MO 65202,"McClintic, Jason",10:43 AM,10:43 AM,,Passed Code Inspection,0,2026-06-18
OWEED-199103-2026,OLM-058834-2026,Code Case,ONS - Weed Inspection,4508 SMITH DR COLUMBIA MO 65203,"Frank, Lisa",07:42 AM,07:42 AM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-199169-2026,OLM-058842-2026,Code Case,ONS - Inspection,701 CAMPUSVIEW DR COLUMBIA MO 65201,"Perkins, Marsha",02:00 PM,02:00 PM,,Scheduled,0,2026-06-18
ONSINSPECT-199790-2026,OLM-058884-2026,Code Case,ONS - Inspection,1103 PANNELL ST COLUMBIA MO 65201,"Perkins, Marsha",12:43 PM,12:43 PM,,Scheduled,0,2026-06-18
ONSINSPECT-199466-2026,OLM-058922-2026,Code Case,ONS - Inspection,308 HIRTH AVE COLUMBIA MO 65203,"Frank, Lisa",10:12 AM,10:12 AM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-199518-2026,OLM-058946-2026,Code Case,ONS - Inspection,603 DONNELLY AVE COLUMBIA MO 65203,"Fuelling, Quentin",03:39 PM,03:39 PM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-199522-2026,OLM-058949-2026,Code Case,ONS - Inspection,605 DONNELLY AVE COLUMBIA MO 65203,"Fuelling, Quentin",03:50 PM,03:50 PM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-200016-2026,OLM-058990-2026,Code Case,ONS - Inspection,4307 RICE RD COLUMBIA MO 65202,"McClintic, Jason",10:38 AM,10:38 AM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-200017-2026,OLM-059013-2026,Code Case,ONS - Inspection,2808 MULBERRY RD COLUMBIA MO 65202,"McClintic, Jason",10:40 AM,10:40 AM,,Passed Code Inspection,0,2026-06-18
ONSINSPECT-200018-2026,OLM-059023-2026,Code Case,ONS - Inspection,2702 QUAIL DR COLUMBIA MO 65202,"McClintic, Jason",10:41 AM,10:41 AM,,Passed Code Inspection,0,2026-06-18
1STINSP-200046-2026,OLM-059139-2026,Code Case,ONS - Initial Inspection,3301 KEENES EDGE DR COLUMBIA MO 65201,"Fuelling, Quentin",12:01 PM,12:01 PM,,In Violation,0,2026-06-18
1STINSP-200013-2026,OLM-059152-2026,Code Case,ONS - Initial Inspection,1812 GRINDSTONE PKWY COLUMBIA MO 65201,"Perkins, Marsha",10:08 AM,10:08 AM,,In Violation,0,2026-06-18
1STINSP-200049-2026,OLM-059156-2026,Code Case,ONS - Initial Inspection,717 EASTLAKE DR COLUMBIA MO 65203,"Fuelling, Quentin",12:11 PM,12:11 PM,,In Violation,0,2026-06-18
1STINSP-200054-2026,OLM-059157-2026,Code Case,ONS - Initial Inspection,400 W BROADWAY COLUMBIA MO 65203,"Fuelling, Quentin",12:19 PM,12:19 PM,,In Violation,0,2026-06-18
1STINSP-200056-2026,OLM-059158-2026,Code Case,ONS - Initial Inspection,308 W BROADWAY COLUMBIA MO 65203,"Fuelling, Quentin",12:25 PM,12:25 PM,,In Violation,0,2026-06-18
1STINSP-200067-2026,OLM-059167-2026,Code Case,ONS - Initial Inspection,2705 SURFSIDE CT COLUMBIA MO 65203,"Frank, Lisa",01:14 PM,01:14 PM,,In Violation,0,2026-06-18
1STINSP-200072-2026,OLM-059170-2026,Code Case,ONS - Initial Inspection,2705 SURFSIDE CT COLUMBIA MO 65203,"Frank, Lisa",01:22 PM,01:22 PM,,In Violation,0,2026-06-18
1STINSP-200088-2026,OLM-059177-2026,Code Case,ONS - Initial Inspection,18 E WORLEY ST COLUMBIA MO 65203,"Fuelling, Quentin",03:31 PM,03:31 PM,,In Violation,0,2026-06-18
RTINSP-197645-2026,ONS011398,Business License,ONS - Rental Housing,1107 N COLLEGE AVE   COLUMBIA MO 65201,"Millard, Rachelle",09:30 AM,09:30 AM,,ONS - RH Re-inspection,0,2026-06-18
RTINSP-197650-2026,ONS011401,Business License,ONS - Rental Housing,608 MORNINGSIDE DR   COLUMBIA MO 65201,"Millard, Rachelle",11:00 AM,11:00 AM,,Passed-Rental,0,2026-06-18
RTINSP-197644-2026,ONS011409,Business License,ONS - Rental Housing,1109 N COLLEGE AVE   COLUMBIA MO 65201,"Millard, Rachelle",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-06-18
RTINSP-197648-2026,ONS011677,Business License,ONS - Rental Housing,1314 ROSEMARY LN   COLUMBIA MO 65201,"Millard, Rachelle",10:30 AM,10:30 AM,,ONS - RH Re-inspection,0,2026-06-18
RTINSP-198147-2026,ONS012239,Business License,ONS - Rental Housing,907 W OLD PLANK RD   COLUMBIA MO 65203,"Friesz, Adam",02:00 PM,02:00 PM,,Scheduled,0,2026-06-18
RTINSP-197980-2026,ONS012355,Business License,ONS - Rental Housing,632 PEAR TREE CIR COLUMBIA MO 65203,"Friesz, Adam",01:00 PM,01:00 PM,,Passed-Rental,0,2026-06-18
RTINSP-198506-2026,ONS012360,Business License,ONS - Rental Housing,410 GREEN MEADOWS CIR   COLUMBIA MO 65203,"Friesz, Adam",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-06-18
RTINSP-198369-2026,ONS012550,Business License,ONS - Rental Housing,2013 CECIL ST COLUMBIA MO 65201,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-06-18
RTINSP-197646-2026,ONS019879,Business License,ONS - Rental Housing,516 N COLLEGE AVE COLUMBIA MO 65201,"Millard, Rachelle",10:00 AM,10:00 AM,,ONS - RH Re-inspection,0,2026-06-18
RTINSP-191727-2026,ONS020106,Business License,ONS - Rental Housing,1103 JEWELL AVE COL MO 65203,"Friesz, Adam",11:15 AM,11:15 AM,,ONS - RH Re-inspection,0,2026-06-18
RTINSP-200012-2026,ONS020856,Business License,ONS - Rental Housing,1108 TORREY PINES DR COLUMBIA MO 65203,"Stark, James",10:00 AM,10:00 AM,,Passed-Rental,0,2026-06-18
RTINSP-191720-2026,ONS021679,Business License,ONS - Rental Housing,1608 SYLVAN LN COLUMBIA MO 65202,"Friesz, Adam",10:45 AM,10:45 AM,,ONS - RH Re-inspection,0,2026-06-18
ONSHNI-200078-2026,ONVPR-058110-2026,Code Case,ONS - Health Nuisance Inspection,219 MCBAINE AVE COLUMBIA MO 65203,"Frank, Lisa",02:15 PM,02:15 PM,,Passed Code Inspection,0,2026-06-18
1STINSP-200074-2026,ONVPR-058727-2026,Code Case,ONS - Initial Inspection,8 CLINTON DR COLUMBIA MO 65203,"Frank, Lisa",01:36 PM,01:36 PM,,In Violation,0,2026-06-18
1STINSP-199974-2026,ORC-059067-2026,Code Case,ONS - Initial Inspection,3004 BALLARD MILL DR COLUMBIA MO 65203,"Stark, James",02:00 PM,02:00 PM,,Scheduled,0,2026-06-18
ONSINSPECT-199489-2026,OTOE-058936-2026,Code Case,ONS - Inspection,725 PEAR TREE CIR COLUMBIA MO 65203,"Cagle, Joseph",12:42 PM,12:42 PM,,Scheduled,0,2026-06-18
ONSINSPECT-199494-2026,OTOE-058937-2026,Code Case,ONS - Inspection,2108 ARLENE DR COLUMBIA MO 65203,"Cagle, Joseph",01:09 PM,01:09 PM,,Scheduled,0,2026-06-18
ONSINSPECT-199497-2026,OTOE-058938-2026,Code Case,ONS - Inspection,1901 ARLENE DR COLUMBIA MO 65203,"Cagle, Joseph",01:23 PM,01:23 PM,,Scheduled,0,2026-06-18
1STINSP-200037-2026,OTOE-059155-2026,Code Case,ONS - Initial Inspection,1405 WINDSOR ST COLUMBIA MO 65201,"Cagle, Joseph",11:47 AM,11:47 AM,,In Violation,0,2026-06-18
1STINSP-200059-2026,OTOE-059163-2026,Code Case,ONS - Initial Inspection,2200 ARLENE DR COLUMBIA MO 65203,"Cagle, Joseph",12:57 PM,12:57 PM,,In Violation,0,2026-06-18
1STINSP-200061-2026,OTOE-059165-2026,Code Case,ONS - Initial Inspection,1115 W BROADWAY APT E COLUMBIA MO 65203,"Cagle, Joseph",01:04 PM,01:04 PM,,In Violation,0,2026-06-18
