View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
PLMB-197319-2026,BLDR-003539-2026,Permit,BSD-Plumbing Sewer Lateral,6108 PORTRUSH DR COLUMBIA MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Cancelled ,0,2026-05-15
PLMB-197320-2026,BLDR-003539-2026,Permit,BSD-Plumbing Groundwork,6108 PORTRUSH DR COLUMBIA MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-15
BLDG-197291-2026,BLDR-003687-2026,Permit,BSD-Footing,5932 KESTREL LOOP COLUMBIA MO 65202,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-15
BLDG-197371-2026,BLDR-003797-2026,Permit,BSD-Insulation,2001 DEVONSHIRE DR COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-15
BLDG-197370-2026,BLDR-003797-2026,Permit,BSD-Framing and Rough In's,2001 DEVONSHIRE DR COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-05-15
BLDG-197380-2026,BLDR-003909-2026,Permit,BSD-Footing,6513 WALSBY DR COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-15
SITE-197409-2026,BLDR-004033-2025,Permit,BSD-Yard Final (Residential),1109 BROOKEDALE CT COL MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-15
SITE-197292-2026,BLDR-004083-2025,Permit,BSD-Driveway (Residential),5863 ARBOR POINTE PKWY COL MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Re-inspection required,0,2026-05-15
FGAS-197399-2026,BLDR-004575-2025,Permit,BSD-Fuel Gas Tag,209 WEST PARKWAY DR COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-05-15
FGAS-197398-2026,BLDR-004575-2025,Permit,BSD-Fuel Gas Pressure,209 WEST PARKWAY DR COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-15
BLDG-197378-2026,BLDR-004841-2024,Permit,BSD-Residential Final (Building and Trades),5729 KESTREL LOOP COLUMBIA MO 65202,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-15
SITE-197379-2026,BLDR-004841-2024,Permit,BSD-Yard Final (Residential),5729 KESTREL LOOP COLUMBIA MO 65202,"Price, Bud",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-15
SITE-197373-2026,BLDR-005738-2025,Permit,BSD-Yard Final (Residential),4504 ROYAL COUNTY RD COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-15
BLDG-197374-2026,BLDR-005738-2025,Permit,BSD-Residential Final (Building and Trades),4504 ROYAL COUNTY RD COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-15
BLDG-197412-2026,DECK-001298-2026,Permit,BSD-Framing and Rough In's,4008 W WORLEY ST COLUMBIA MO 65203,"Brown, Daryl",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-15
BLDG-197324-2026,DECK-003637-2026,Permit,BSD-Deck Piers,3903 FOXCREEK WAY COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-15
DEMO-197394-2026,DEMO-002474-2026,Permit,BSD-Sewer Cap,407 N EIGHTH ST APT C COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-15
DEMO-197393-2026,DEMO-002474-2026,Permit,BSD-Demolition Final,407 N EIGHTH ST APT C COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Cancelled ,0,2026-05-15
DEMO-197411-2026,DEMO-002474-2026,Permit,BSD-Demolition Final,407 N EIGHTH ST APT C COL MO 65201,"Brown, Daryl",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-05-15
SITE-197367-2026,LDST-000989-2022,Permit,BSD-Proof Roll,,"Allen, Cody",07:45 AM,07:45 AM,,Partial Pass Permit Inspection,0,2026-05-15
SITE-197361-2026,LDST-001297-2024,Permit,BSD-Proof Roll,1501 BALLENGER LN COL MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-05-15
SITE-197362-2026,LDST-004045-2023,Permit,BSD-Street/Paving,,"Allen, Cody",07:28 AM,07:28 AM,,Partial Pass Permit Inspection,0,2026-05-15
EROS-197360-2026,LDST-006094-2024,Permit,BSD-Erosion Control Measures,2300 CRABAPPLE LN COLUMBIA MO 65203,"Allen, Cody",07:07 AM,07:07 AM,,Partial Pass Permit Inspection,0,2026-05-15
MECH-196960-2026,MECH-003714-2026,Permit,BSD-Mechanical Final,2306 MEADOW LARK LN COL MO 65201,"Tiffany, Andy",12:00 PM,12:00 PM,,Passed Permit Inspection,0,2026-05-15
MECH-197337-2026,MECH-003906-2026,Permit,BSD-Mechanical Final (W&L),8 E WORLEY ST COL MO 65203,"Ayala-Ruiz, Misael",08:00 AM,08:00 AM,,Scheduled (permit),0,2026-05-15
MECH-197375-2026,MECH-003936-2026,Permit,BSD-Mechanical Final,1901 MUIRFIELD DR COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-05-15
MECH-197306-2026,MECH-003983-2026,Permit,BSD-Mechanical Final (W&L),702 HUNT AVE COL MO 65203,"Ayala-Ruiz, Misael",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-05-15
ONSHNI-197006-2026,OHN-057994-2026,Code Case,ONS - Health Nuisance Inspection,1509 UNIVERSITY AVE COLUMBIA MO 65201,"Perkins, Marsha",12:08 PM,12:08 PM,,Scheduled,0,2026-05-15
ONSINSPECT-196677-2026,OLM-057847-2026,Code Case,ONS - Inspection,700 N ANN ST COLUMBIA MO 65201,"Perkins, Marsha",08:03 AM,08:03 AM,,Scheduled,0,2026-05-15
ONSINSPECT-196679-2026,OLM-057849-2026,Code Case,ONS - Inspection,3609 LANSING AVE COLUMBIA MO 65201,"Perkins, Marsha",08:19 AM,08:19 AM,,Scheduled,0,2026-05-15
ONSINSPECT-196683-2026,OLM-057850-2026,Code Case,ONS - Inspection,505 CEDAR LN COLUMBIA MO 65201,"Perkins, Marsha",08:33 AM,08:33 AM,,Scheduled,0,2026-05-15
ONSINSPECT-196690-2026,OLM-057852-2026,Code Case,ONS - Inspection,404 S WILLIAM ST COLUMBIA MO 65201,"Perkins, Marsha",08:39 AM,08:39 AM,,Scheduled,0,2026-05-15
ONSINSPECT-196708-2026,OLM-057860-2026,Code Case,ONS - Inspection,705 WOODRIDGE DR COLUMBIA MO 65201,"Perkins, Marsha",09:57 AM,09:57 AM,,Scheduled,0,2026-05-15
ONSINSPECT-196761-2026,OLM-057862-2026,Code Case,ONS - Inspection,1107 EASTLAND CIR COLUMBIA MO 65201,"Perkins, Marsha",02:05 PM,02:05 PM,,Scheduled,0,2026-05-15
ONSINSPECT-196763-2026,OLM-057864-2026,Code Case,ONS - Inspection,1113 EASTLAND CIR COLUMBIA MO 65201,"Perkins, Marsha",02:08 PM,02:08 PM,,Scheduled,0,2026-05-15
ONSINSPECT-196766-2026,OLM-057873-2026,Code Case,ONS - Inspection,1000 FALCON DR COLUMBIA MO 65201,"Perkins, Marsha",02:14 PM,02:14 PM,,Scheduled,0,2026-05-15
1STINSP-197431-2026,OLM-058107-2026,Code Case,ONS - Initial Inspection,3501 RAMBLE DR COLUMBIA MO 65202,"McClintic, Jason",03:15 PM,03:15 PM,,Scheduled,0,2026-05-15
1STINSP-197434-2026,OLM-058108-2026,Code Case,ONS - Initial Inspection,3900 LADUE CT   COLUMBIA MO 65202,"McClintic, Jason",03:28 PM,03:28 PM,,In Violation,0,2026-05-15
1STINSP-197426-2026,OLM-058127-2026,Code Case,ONS - Initial Inspection,100 SEA EAGLE DR COLUMBIA MO 65202,"McClintic, Jason",02:46 PM,02:46 PM,,In Violation,0,2026-05-15
RTINSP-195185-2026,ONS008384,Business License,ONS - Rental Housing,1327 VALLEY CREEK LN   COLUMBIA MO 65202,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-05-15
RTINSP-193394-2026,ONS010457,Business License,ONS - Rental Housing,109 W ALHAMBRA DR   COLUMBIA MO 65203,"Friesz, Adam",10:30 AM,10:30 AM,,ONS - RH Re-inspection,0,2026-05-15
RTINSP-193097-2026,ONS010551,Business License,ONS - Rental Housing,407 W WORLEY ST   COLUMBIA MO 65203,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-05-15
RTINSP-195670-2026,ONS010575,Business License,ONS - Rental Housing,1408 ROSEMARY LN   COLUMBIA MO 65201,"Stark, James",07:00 AM,07:00 AM,,Passed-Rental,0,2026-05-15
RTINSP-195671-2026,ONS010655,Business License,ONS - Rental Housing,1111 HAMILTON WAY   COLUMBIA MO 65201,"Stark, James",07:00 AM,07:00 AM,,Passed-Rental,0,2026-05-15
RTINSP-195580-2026,ONS011151,Business License,ONS - Rental Housing,1401 ROSEMARY LN COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,Scheduled,0,2026-05-15
RTINSP-195347-2026,ONS011356,Business License,ONS - Rental Housing,404 S WILLIAM ST COLUMBIA MO 65201,"Brockhouse, David",11:00 AM,11:00 AM,,Passed-Rental,0,2026-05-15
RTINSP-195578-2026,ONS011535,Business License,ONS - Rental Housing,1501 ROSEMARY LN   COLUMBIA MO 65201,"Millard, Rachelle",06:00 AM,06:00 AM,,ONS - RH Re-inspection,0,2026-05-15
RTINSP-195037-2026,ONS011541,Business License,ONS - Rental Housing,114 OAK ST   COLUMBIA MO 65203,"Brockhouse, David",12:00 AM,12:00 AM,,Scheduled,0,2026-05-15
RTINSP-196195-2026,ONS011740,Business License,ONS - Rental Housing,3813 WOODRAIL ON THE GREEN   COLUMBIA MO 65203,"Stark, James",01:00 PM,01:00 PM,,Passed-Rental,0,2026-05-15
RTINSP-196197-2026,ONS011956,Business License,ONS - Rental Housing,313 HIGHVIEW AVE   COLUMBIA MO 65203,"Brockhouse, David",11:25 AM,11:25 AM,,ONS-Rental Inspection Hold Scheduling,0,2026-05-15
RTINSP-196908-2026,ONS012000,Business License,ONS - Rental Housing,4409 STEVENDAVE DR   COLUMBIA MO 65202,"Stark, James",10:45 AM,10:45 AM,,Scheduled,0,2026-05-15
RTINSP-196203-2026,ONS014706,Business License,ONS - Rental Housing,3708 MADERA DR   COLUMBIA MO 65203,"Millard, Rachelle",10:00 AM,10:00 AM,,Scheduled,0,2026-05-15
RTINSP-195556-2026,ONS016647,Business License,ONS - Rental Housing,308 N NINTH ST   COLUMBIA MO 65201,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-05-15
RTINSP-193013-2026,ONS020082,Business License,ONS - Rental Housing,1508 FIR PL COLUMBIA MO 65201,"Friesz, Adam",09:30 AM,09:30 AM,,ONS - RH Re-inspection,0,2026-05-15
RTINSP-196202-2026,ONS020163,Business License,ONS - Rental Housing,305 GREEN MEADOWS CIR COLUMBIA MO 65203,"Millard, Rachelle",09:30 AM,09:30 AM,,Passed-Rental,0,2026-05-15
RTINSP-196384-2026,ONS020956,Business License,ONS - Rental Housing,410 VICTORIA DR COLUMBIA MO 65201,"Stark, James",11:30 AM,11:30 AM,,ONS - RH Re-inspection,0,2026-05-15
RTINSP-195647-2026,ONS025938,Business License,ONS - Rental Housing,2704 SPANISH BAY DR   COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-05-15
RTINSP-196201-2026,ONS026000,Business License,ONS - Rental Housing,2200 OAK HARBOR CT COLUMBIA MO 65203,"Stark, James",10:45 AM,10:45 AM,,ONS-Rental Inspection Hold Scheduling,0,2026-05-15
ONSHNI-181983-2025,ONVPR-053591-2025,Code Case,ONS - Health Nuisance Inspection,2706 QUAIL DR COLUMBIA MO 65202,"Perkins, Marsha",02:03 PM,02:03 PM,,Scheduled,0,2026-05-15
ONSHNI-195636-2026,ONVPR-057296-2026,Code Case,ONS - Health Nuisance Inspection,2303 HENDRIX DR   COLUMBIA MO 65202,"McClintic, Jason",11:22 AM,11:22 AM,,Scheduled,0,2026-05-15
ONSINSPECT-196686-2026,OTOE-057851-2026,Code Case,ONS - Inspection,1000 N SEVENTH ST COLUMBIA MO 65201,"Cagle, Joseph",08:38 AM,08:38 AM,,Passed Code Inspection,0,2026-05-15
ONSINSPECT-196710-2026,OTOE-057861-2026,Code Case,ONS - Inspection,905 W WORLEY ST COLUMBIA MO 65203,"Cagle, Joseph",10:11 AM,10:11 AM,,Passed Code Inspection,0,2026-05-15
1STINSP-197363-2026,OTOE-058078-2026,Code Case,ONS - Initial Inspection,416 OAK ST COLUMBIA MO 65203,"Cagle, Joseph",07:29 AM,07:29 AM,,In Violation,0,2026-05-15
1STINSP-197416-2026,OTOE-058123-2026,Code Case,ONS - Initial Inspection,2011 SUNFLOWER ST APT B COLUMBIA MO 65202,"Cagle, Joseph",12:55 PM,12:55 PM,,In Violation,0,2026-05-15
1STINSP-197418-2026,OTOE-058126-2026,Code Case,ONS - Initial Inspection,309 W WORLEY ST APT 201 COLUMBIA MO 65203,"Cagle, Joseph",01:09 PM,01:09 PM,,In Violation,0,2026-05-15
