View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
FSIR-205211-2026,BLDC-001624-2024,Permit,Final Special Inspection Report,400 PARK AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-25
FSIR-205212-2026,BLDC-001626-2024,Permit,Final Special Inspection Report,408 PARK AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-25
BLDG-205142-2026,BLDC-002068-2026,Permit,BSD-Framing and Rough In's,2601 RANGE LINE ST STE 113 COLUMBIA MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-08-25
SITE-205242-2026,BLDC-002297-2026,Permit,BSD-Driveway (Commercial),1101 PEBBLES PKWY COL MO 65201,"Nunley, Louis",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-25
EROS-205241-2026,BLDC-002297-2026,Permit,BSD-Erosion Control Measures,1101 PEBBLES PKWY COL MO 65201,"Nunley, Louis",09:43 AM,09:43 AM,,Partial Pass Permit Inspection,0,2026-08-25
PLMB-205171-2026,BLDC-003021-2026,Permit,BSD-Plumbing Groundwork,4709 PARIS RD COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-08-25
PLMB-205237-2026,BLDC-003258-2026,Permit,BSD-Plumbing Groundwork,1 E BROADWAY   COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
PLMB-205238-2026,BLDC-003259-2026,Permit,BSD-Plumbing Groundwork,1 E BROADWAY STE 101 COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205224-2026,BLDC-003534-2026,Permit,BSD-Insulation,912 E BROADWAY COL MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-25
MECH-205187-2026,BLDC-003555-2026,Permit,BSD-Mechanical Grease Duct/Hood,2101 W BROADWAY STE F1 COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
FIRE-PIPE-205262-2026,BLDC-004064-2024,Permit,Fire - Sprinkler System Piping Inspection,3100 KEENE CT COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-25
FIRE-PIPE-205263-2026,BLDC-004064-2024,Permit,Fire - Sprinkler System Piping Inspection,3100 KEENE CT COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-25
ELEC-205278-2026,BLDC-004064-2024,Permit,BSD-Electrical Tag,3100 KEENE CT COL MO 65201,"Hazlett, Harlan",12:00 AM,12:00 AM,,Partial Pass Permit Inspection,0,2026-08-25
FIRE-SFA-205261-2026,BLDC-004064-2024,Permit,Fire - Sprinkler Flow and Alarm Testing,3100 KEENE CT COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-25
CCST-205259-2026,BLDC-004064-2024,Permit,Commercial Cooking Supression Testing,3100 KEENE CT COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-25
FFNL-205264-2026,BLDC-004064-2024,Permit,Fire Final (Building),3100 KEENE CT COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-25
FIRE-FA-205260-2026,BLDC-004064-2024,Permit,Fire - Alarm Acceptance Testing,3100 KEENE CT COL MO 65201,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-08-25
FLT-205248-2026,BLDC-004083-2026,Permit,BSD-Lighting Controls Functional Testing,911 RAIN FOREST PKWY COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-08-25
MECH-205155-2026,BLDC-004083-2026,Permit,BSD-Mechanical Grease Duct/Hood,911 RAIN FOREST PKWY COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
PLMB-205251-2026,BLDC-005661-2025,Permit,BSD-Plumbing Groundwork,500 DAYSPRING DR COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Partial Pass Permit Inspection,0,2026-08-25
BLDG-205275-2026,BLDC-006284-2025,Permit,BSD-Footing,3510 ENDEAVOR AVE COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205280-2026,BLDR-001603-2026,Permit,BSD-Residential Final (Building and Trades),5301 MAKANA LN COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-25
SITE-205279-2026,BLDR-001603-2026,Permit,BSD-Yard Final (Residential),5301 MAKANA LN COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
EROS-205244-2026,BLDR-002194-2026,Permit,BSD-Erosion Control Measures,2676 FRAZIER LOOP   COLUMBIA MO 65202,"Price, Bud",10:08 AM,10:08 AM,,Cancelled ,0,2026-08-25
EROS-205254-2026,BLDR-002195-2026,Permit,BSD-Erosion Control Measures,2672 FRAZIER LOOP   COLUMBIA MO 65202,"Price, Bud",10:44 AM,10:44 AM,,Cancelled ,0,2026-08-25
BLDG-205240-2026,BLDR-003248-2026,Permit,BSD-Insulation,4317 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
SITE-205257-2026,BLDR-003396-2026,Permit,BSD-Yard Final (Residential),708 BETHPAGE RD COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205256-2026,BLDR-003396-2026,Permit,BSD-Residential Final (Building and Trades),708 BETHPAGE RD COLUMBIA MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205287-2026,BLDR-003396-2026,Permit,BSD-Framing and Rough In's,708 BETHPAGE RD COLUMBIA MO 65201,"Tiffany, Andy",01:08 PM,01:08 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205153-2026,BLDR-003852-2026,Permit,BSD-Framing and Rough In's,3209 NAPOLI DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
BLDG-205221-2026,BLDR-004502-2026,Permit,BSD-Footing,205 PERSHING RD  ADU COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205154-2026,BLDR-004584-2026,Permit,BSD-Footing,2404 WATERSIDE DR COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
EROS-205299-2026,BLDR-004625-2026,Permit,BSD-Erosion Control Measures,1721 BOSCO BEL DR COL MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Scheduled (permit),0,2026-08-25
PLMB-205286-2026,BLDR-004748-2026,Permit,BSD-Plumbing Sewer Lateral,3025 DEARBORN DR COL MO 65201,"Lichty, Curtis",12:53 PM,12:53 PM,,Passed Permit Inspection,0,2026-08-25
PLMB-205285-2026,BLDR-004749-2026,Permit,BSD-Plumbing Sewer Lateral,3021 DEARBORN DR COL MO 65201,"Lichty, Curtis",12:49 PM,12:49 PM,,Passed Permit Inspection,0,2026-08-25
PLMB-205185-2026,BLDR-004750-2026,Permit,BSD-Plumbing Sewer Lateral,3017 DEARBORN DR COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
PLMB-205186-2026,BLDR-004750-2026,Permit,BSD-Plumbing Groundwork,3017 DEARBORN DR COL MO 65201,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
PLMB-205189-2026,BLDR-004759-2026,Permit,BSD-Plumbing Groundwork,3013 DEARBORN DR COL MO 65201,"Tiffany, Andy",08:00 PM,08:00 PM,,Passed Permit Inspection,0,2026-08-25
PLMB-205188-2026,BLDR-004759-2026,Permit,BSD-Plumbing Sewer Lateral,3013 DEARBORN DR COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
PLMB-205277-2026,BLDR-004761-2026,Permit,BSD-Plumbing Sewer Lateral,3009 DEARBORN DR COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
PLMB-205276-2026,BLDR-004761-2026,Permit,BSD-Plumbing Groundwork,3009 DEARBORN DR COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205180-2026,BLDR-005067-2026,Permit,BSD-Footing,500 W STEWART RD COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205215-2026,BLDR-005107-2026,Permit,BSD-Residential Final (Building and Trades),401 JOEY DR   COLUMBIA MO 65202,"Lichty, Curtis",07:53 AM,07:53 AM,,Passed Permit Inspection,0,2026-08-25
BLDG-205173-2026,BLDR-005381-2026,Permit,BSD-Footing,3201 RAVELLO DR COL MO 65202,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
PLMB-205258-2026,BLDR-005444-2026,Permit,BSD-Plumbing Sewer Lateral,3017 POMPEY DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205156-2026,BLDR-005708-2026,Permit,BSD-Footing,509 CLINKSCALES RD COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
BLDG-205245-2026,BLDR-005768-2026,Permit,BSD-Footing,115 BINGHAM RD COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205243-2026,BLDR-005964-2025,Permit,BSD-Framing and Rough In's,3435 WOODRAIL TER COLUMBIA MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Re-inspection required,0,2026-08-25
FGAS-205298-2026,BLDR-005964-2025,Permit,BSD-Fuel Gas Pressure,3435 WOODRAIL TER COLUMBIA MO 65203,"Hombs, Josh",01:40 PM,01:40 PM,,Passed Permit Inspection,0,2026-08-25
DECK-205216-2026,DECK-005123-2026,Permit,BSD-Deck Only Final,17 LONGFELLOW LN COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
BLDG-205217-2026,DECK-005123-2026,Permit,BSD-Deck Piers,17 LONGFELLOW LN COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
ELEC-205225-2026,ELEC-005565-2026,Permit,BSD-Electrical Tag,4784 HAZELTINE CT COL MO 65203,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
ELEC-205236-2026,ELEC-005751-2026,Permit,BSD-Electrical Tag,204 W TEXAS AVE COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
ELEC-205219-2026,ELEC-005764-2026,Permit,BSD-Electrical Tag,208 EAST BRIARWOOD LN COL MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-08-25
MECH-205105-2026,MECH-005250-2026,Permit,BSD-Mechanical Final,1508 UNIVERSITY AVE COL MO 65201,"Hazlett, Harlan",12:00 PM,12:00 PM,,Passed Permit Inspection,0,2026-08-25
ONSHNI-203598-2026,OHN-060393-2026,Code Case,ONS - Health Nuisance Inspection,800 FAIRVIEW AVE COLUMBIA MO 65201,"Perkins, Marsha",09:39 AM,09:39 AM,,Scheduled,0,2026-08-25
1STINSP-205246-2026,OHN-060992-2026,Code Case,ONS - Initial Inspection,2005 LAFAYETTE CT COLUMBIA MO 65202,"McClintic, Jason",10:23 AM,10:23 AM,,Passed Code Inspection,0,2026-08-25
1STINSP-205295-2026,OHN-061025-2026,Code Case,ONS - Initial Inspection,4307 DERBY RIDGE DR COLUMBIA MO 65202,"McClintic, Jason",01:32 PM,01:32 PM,,In Violation,0,2026-08-25
ONSINSPECT-204483-2026,OLM-059830-2026,Code Case,ONS - Inspection,4821 HOYLAKE CIR COLUMBIA MO 65201,"Perkins, Marsha",02:24 PM,02:24 PM,,Scheduled,0,2026-08-25
ONSINSPECT-203948-2026,OLM-060515-2026,Code Case,ONS - Inspection,4729 STAYTON FERRY CIR COLUMBIA MO 65201,"Perkins, Marsha",09:01 AM,09:01 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204007-2026,OLM-060542-2026,Code Case,ONS - Inspection,613 PARIS CT COLUMBIA MO 65201,"Perkins, Marsha",01:52 PM,01:52 PM,,Scheduled,0,2026-08-25
OWEED-204190-2026,OLM-060562-2026,Code Case,ONS - Weed Inspection,3808 WAKEFIELD DR   COLUMBIA MO 65203,"Frank, Lisa",03:16 PM,03:16 PM,,Passed Code Inspection,0,2026-08-25
ONSINSPECT-204683-2026,OLM-060801-2026,Code Case,ONS - Inspection,207 ST JOSEPH ST COLUMBIA MO 65201,"Perkins, Marsha",02:54 PM,02:54 PM,,In Violation,0,2026-08-25
ONSINSPECT-204756-2026,OLM-060809-2026,Code Case,ONS - Inspection,1116 W BROADWAY COLUMBIA MO 65203,"Fuelling, Quentin",12:04 PM,12:04 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204754-2026,OLM-060810-2026,Code Case,ONS - Inspection,615 DUSTIN DR COLUMBIA MO 65203,"Fuelling, Quentin",12:01 PM,12:01 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204749-2026,OLM-060811-2026,Code Case,ONS - Inspection,301 BINGHAM RD COLUMBIA MO 65203,"Fuelling, Quentin",11:57 AM,11:57 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204721-2026,OLM-060815-2026,Code Case,ONS - Inspection,513 N FIFTH ST COLUMBIA MO 65201,"Perkins, Marsha",09:12 AM,09:12 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204788-2026,OLM-060841-2026,Code Case,ONS - Inspection,709 WILKES BLVD COLUMBIA MO 65201,"Perkins, Marsha",03:15 PM,03:15 PM,,Scheduled,0,2026-08-25
1STINSP-205250-2026,OLM-060903-2026,Code Case,ONS - Initial Inspection,5400 KELSEY DR COLUMBIA MO 65202,"McClintic, Jason",10:30 AM,10:30 AM,,In Violation,0,2026-08-25
1STINSP-205300-2026,OLM-060940-2026,Code Case,ONS - Initial Inspection,3700 EVERGREEN LN COLUMBIA MO 65201,"Perkins, Marsha",01:47 PM,01:47 PM,,In Violation,0,2026-08-25
1STINSP-205253-2026,OLM-060970-2026,Code Case,ONS - Initial Inspection,2504 OAKLAND GRAVEL RD COLUMBIA MO 65202,"McClintic, Jason",10:44 AM,10:44 AM,,In Violation,0,2026-08-25
1STINSP-205255-2026,OLM-061007-2026,Code Case,ONS - Initial Inspection,2311 BALLENGER LN COLUMBIA MO 65202,"McClintic, Jason",10:49 AM,10:49 AM,,In Violation,0,2026-08-25
1STINSP-205296-2026,OLM-061016-2026,Code Case,ONS - Initial Inspection,1108 DANFORTH DR COLUMBIA MO 65201,"Perkins, Marsha",01:35 PM,01:35 PM,,In Violation,0,2026-08-25
1STINSP-205290-2026,OLM-061041-2026,Code Case,ONS - Initial Inspection,711 N SIXTH ST COLUMBIA MO 65201,"Perkins, Marsha",01:19 PM,01:19 PM,,In Violation,0,2026-08-25
1STINSP-205317-2026,OLM-061044-2026,Code Case,ONS - Initial Inspection,4820 STAYTON FERRY LOOP COLUMBIA MO 65201,"Perkins, Marsha",02:55 PM,02:55 PM,,In Violation,0,2026-08-25
RTINSP-202596-2026,ONS018722,Business License,ONS - Rental Housing,805 AMES DR   COLUMBIA MO 65201,"Stark, James",09:30 AM,09:30 AM,,Passed-Rental,0,2026-08-25
RTINSP-203744-2026,ONS020556,Business License,ONS - Rental Housing,4501 RICE RD COLUMBIA MO 65202,"Stark, James",07:30 AM,07:30 AM,,Scheduled,0,2026-08-25
RTINSP-203671-2026,ONS020619,Business License,ONS - Rental Housing,4605 NICK CT COLUMBIA MO 65202,"Stark, James",07:00 AM,07:00 AM,,Passed-Rental,0,2026-08-25
1STINSP-205265-2026,ONVPR-061035-2026,Code Case,ONS - Initial Inspection,2103 WARWICK ST APT A COLUMBIA MO 65202,"McClintic, Jason",11:06 AM,11:06 AM,,In Violation,0,2026-08-25
1STINSP-205302-2026,ONVPR-061042-2026,Code Case,ONS - Initial Inspection,3305 PREMIER LN COLUMBIA MO 65202,"McClintic, Jason",01:49 PM,01:49 PM,,In Violation,0,2026-08-25
OPM-192277-2026,OPM-056399-2026,Code Case,ONS - Property Maintenance,2000 NEWTON DR COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-08-25
OPM-202440-2026,ORC-059995-2026,Code Case,ONS - Property Maintenance,7000 N BUCKINGHAM SQ APT 302A COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,Passed Code Inspection,0,2026-08-25
1STINSP-205132-2026,ORC-060952-2026,Code Case,ONS - Initial Inspection,1101 FAY ST COLUMBIA MO 65201,"Stark, James",08:45 AM,08:45 AM,,In Violation,0,2026-08-25
ONSINSPECT-204748-2026,OTOE-060829-2026,Code Case,ONS - Inspection,709 HIRTH AVE COLUMBIA MO 65203,"Cagle, Joseph",11:56 AM,11:56 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204760-2026,OTOE-060830-2026,Code Case,ONS - Inspection,1606 GARY ST COLUMBIA MO 65203,"Cagle, Joseph",12:13 PM,12:13 PM,,Passed Code Inspection,0,2026-08-25
ONSINSPECT-204762-2026,OTOE-060831-2026,Code Case,ONS - Inspection,516 W SEXTON RD COLUMBIA MO 65203,"Cagle, Joseph",12:20 PM,12:20 PM,,Passed Code Inspection,0,2026-08-25
ONSINSPECT-204819-2026,OTOE-060857-2026,Code Case,ONS - Inspection,1502 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",09:03 AM,09:03 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204821-2026,OTOE-060859-2026,Code Case,ONS - Inspection,1503 ROSEMARY LN   COLUMBIA MO 65201,"Cagle, Joseph",09:08 AM,09:08 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204825-2026,OTOE-060860-2026,Code Case,ONS - Inspection,1511 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",09:16 AM,09:16 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204827-2026,OTOE-060861-2026,Code Case,ONS - Inspection,1507 ROSEMARY LN APT 102 COLUMBIA MO 65201,"Cagle, Joseph",09:25 AM,09:25 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204829-2026,OTOE-060862-2026,Code Case,ONS - Inspection,1504 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",09:34 AM,09:34 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204832-2026,OTOE-060863-2026,Code Case,ONS - Inspection,1415 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",09:42 AM,09:42 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204838-2026,OTOE-060864-2026,Code Case,ONS - Inspection,1405 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",09:56 AM,09:56 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204845-2026,OTOE-060865-2026,Code Case,ONS - Inspection,1414 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",10:05 AM,10:05 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204851-2026,OTOE-060866-2026,Code Case,ONS - Inspection,1315 ROSEMARY LN COLUMBIA MO 65201,"McClintic, Jason",10:14 AM,10:14 AM,,Canceled,0,2026-08-25
ONSINSPECT-205008-2026,OTOE-060866-2026,Code Case,ONS - Inspection,1315 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",01:58 PM,01:58 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204860-2026,OTOE-060868-2026,Code Case,ONS - Inspection,1500 ROSEMARY LN COLUMBIA MO 65201,"Cagle, Joseph",10:34 AM,10:34 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204868-2026,OTOE-060869-2026,Code Case,ONS - Inspection,1500 UNIVERSITY AVE COLUMBIA MO 65201,"Cagle, Joseph",11:02 AM,11:02 AM,,Scheduled,0,2026-08-25
ONSINSPECT-204889-2026,OTOE-060874-2026,Code Case,ONS - Inspection,1422 UNIVERSITY AVE COLUMBIA MO 65201,"Cagle, Joseph",12:08 PM,12:08 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204891-2026,OTOE-060875-2026,Code Case,ONS - Inspection,1305 BASS AVE COLUMBIA MO 65201,"Cagle, Joseph",12:20 PM,12:20 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204895-2026,OTOE-060877-2026,Code Case,ONS - Inspection,1316 ANTHONY ST COLUMBIA MO 65201,"Cagle, Joseph",12:25 PM,12:25 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204898-2026,OTOE-060878-2026,Code Case,ONS - Inspection,1410 UNIVERSITY AVE APT E COLUMBIA MO 65201,"Cagle, Joseph",12:34 PM,12:34 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204905-2026,OTOE-060880-2026,Code Case,ONS - Inspection,1401 UNIVERSITY AVE APT C COLUMBIA MO 65201,"Cagle, Joseph",01:10 PM,01:10 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204909-2026,OTOE-060881-2026,Code Case,ONS - Inspection,1315 UNIVERSITY AVE COLUMBIA MO 65201,"Cagle, Joseph",01:18 PM,01:18 PM,,Scheduled,0,2026-08-25
ONSINSPECT-204911-2026,OTOE-060882-2026,Code Case,ONS - Inspection,106 S COLLEGE AVE COLUMBIA MO 65201,"Cagle, Joseph",01:24 PM,01:24 PM,,Passed Code Inspection,0,2026-08-25
ONSINSPECT-205010-2026,OTOE-060888-2026,Code Case,ONS - Inspection,1605 CHAPEL HILL RD COLUMBIA MO 65203,"Cagle, Joseph",02:00 PM,02:00 PM,,Scheduled,0,2026-08-25
1STINSP-205288-2026,OTOE-061027-2026,Code Case,ONS - Initial Inspection,711 N SIXTH ST COLUMBIA MO 65201,"Perkins, Marsha",01:13 PM,01:13 PM,,In Violation,0,2026-08-25
ONSINSPECT-205160-2026,OZV-060998-2026,Code Case,ONS - Inspection,1422 UNIVERSITY AVE COLUMBIA MO 65201,"Perkins, Marsha",01:38 PM,01:38 PM,,Passed Code Inspection,0,2026-08-25
PLMB-205228-2026,PLMB-005691-2026,Permit,BSD-Plumbing Sewer Lateral,2204 IRIS DR COL MO 65202,"Kenney, Douglas",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
ELEC-204789-2026,SOLR-005094-2026,Permit,BSD-Electrical Tag,1709 SOUTH CHARLESTON CIR COL MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
SOLR-204791-2026,SOLR-005094-2026,Permit,BSD-Solar Bldg Final (Res),1709 SOUTH CHARLESTON CIR COL MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
ELEC-204790-2026,SOLR-005094-2026,Permit,BSD-Solar Electrical Final,1709 SOUTH CHARLESTON CIR COL MO 65202,"Lichty, Curtis",12:00 PM,12:00 PM,,Passed Permit Inspection,0,2026-08-25
ELEC-204793-2026,SOLR-005097-2026,Permit,BSD-Solar Electrical Final,1914 PRINCETON DR COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
SOLR-204794-2026,SOLR-005097-2026,Permit,BSD-Solar Bldg Final (Res),1914 PRINCETON DR COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
ELEC-204792-2026,SOLR-005097-2026,Permit,BSD-Electrical Tag,1914 PRINCETON DR COL MO 65203,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
SOLR-204785-2026,SOLR-005098-2026,Permit,BSD-Solar Bldg Final (Res),3701 CHESTNUT DR COLUMBIA MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
ELEC-204787-2026,SOLR-005098-2026,Permit,BSD-Solar Electrical Final,3701 CHESTNUT DR COLUMBIA MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
ELEC-204786-2026,SOLR-005098-2026,Permit,BSD-Electrical Tag,3701 CHESTNUT DR COLUMBIA MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
ELEC-204796-2026,SOLR-005221-2026,Permit,BSD-Solar Electrical Final,3912 SOUTH PHOENIX RD COLUMBIA MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
ELEC-204797-2026,SOLR-005221-2026,Permit,BSD-Electrical Tag,3912 SOUTH PHOENIX RD COLUMBIA MO 65202,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-08-25
