View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-202098-2026,BL026495,Business License,BSD-Business License,3804 FORESTER CT   COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-16
BLBI-202096-2026,BL026505,Business License,BSD-Business License,1000 W NIFONG BLVD BLDG 2 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-16
BLBI-202152-2026,BL026511,Business License,BSD-Business License,2024 CHERRY HILL DR STE 201 COLUMBIA MO 65203,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-07-16
BLDG-202128-2026,BLDC-000935-2025,Permit,BSD-Insulation,4170 BETHEL ST COLUMBIA MO 65203,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-16
BLDG-202127-2026,BLDC-000935-2025,Permit,BSD-Framing and Rough In's,4170 BETHEL ST COLUMBIA MO 65203,"Hazlett, Harlan",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-07-16
BLDG-202087-2026,BLDC-001542-2026,Permit,BSD-Footing,4600 STELLAR DR COLUMBIA MO 65201,"Tiffany, Andy",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-16
PLMB-202108-2026,BLDC-001869-2026,Permit,BSD-Plumbing Groundwork,3900 MOJAVE CT COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-16
BLDG-202119-2026,BLDC-002676-2026,Permit,BSD-Final (Building and Trades),2601 BERNADETTE PL COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-16
BLDG-202077-2026,BLDC-003981-2026,Permit,BSD-Framing and Rough In's,903 BERNADETTE DR COL MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Partial Pass Permit Inspection,0,2026-07-16
ARBR-202057-2026,BLDC-005894-2025,Permit,BSD-Landscaping,5420 CLARK LN COLUMBIA MO 65202,"Fritz, Steven",06:26 AM,06:26 AM,,Passed Permit Inspection,0,2026-07-16
SITE-202134-2026,BLDR-001706-2026,Permit,BSD-Driveway (Residential),305 ASH DOWN DR COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
SITE-202135-2026,BLDR-002527-2026,Permit,BSD-Driveway (Residential),6012 KESTREL LOOP COLUMBIA MO 65202,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
BLDG-202089-2026,BLDR-002737-2026,Permit,BSD-Footing,1504 ANTHONY ST  ADU COLUMBIA MO 65201,"Hombs, Josh",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-16
SITE-202106-2026,BLDR-002799-2026,Permit,BSD-Yard Final (Residential),2719 EASLEY CABIN CIR COLUMBIA MO 65201,"Nunley, Louis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-16
SITE-202107-2026,BLDR-002800-2026,Permit,BSD-Yard Final (Residential),2727 EASLEY CABIN CIR COLUMBIA MO 65201,"Nunley, Louis",08:42 AM,08:42 AM,,Passed Permit Inspection,0,2026-07-16
ELEC-202124-2026,BLDR-003539-2026,Permit,BSD-Electrical Tag,6108 PORTRUSH DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
ELEC-202123-2026,BLDR-003558-2026,Permit,BSD-Electrical Tag,2513 MISTY FLOWER CT COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
BLDG-202121-2026,BLDR-003558-2026,Permit,BSD-Framing and Rough In's,2513 MISTY FLOWER CT COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Re-inspection required,0,2026-07-16
FGAS-202120-2026,BLDR-003558-2026,Permit,BSD-Fuel Gas Pressure,2513 MISTY FLOWER CT COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
FGAS-202122-2026,BLDR-003558-2026,Permit,BSD-Fuel Gas Tag,2513 MISTY FLOWER CT COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
SITE-202136-2026,BLDR-003682-2025,Permit,BSD-Sidewalk (Residential),605 TRALEE LN COLUMBIA MO 65201,"Nunley, Louis",11:59 AM,11:59 AM,,Passed Permit Inspection,0,2026-07-16
PLMB-202060-2026,BLDR-004503-2026,Permit,BSD-Plumbing Sewer Lateral,919 WEST WALNUT CT  ADU COLUMBIA MO 65203,"Hazlett, Harlan",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-16
ELEC-202085-2026,BLDR-004503-2026,Permit,BSD-Electrical Tag,919 WEST WALNUT CT  ADU COLUMBIA MO 65203,"Lichty, Curtis",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-16
BLDG-202081-2026,BLDR-004519-2026,Permit,BSD-Residential Final (Building and Trades),4408 RICE RD COL MO 65202,"Hombs, Josh",08:00 AM,08:00 AM,,Re-inspection required,0,2026-07-16
PLMB-202131-2026,BLDR-004625-2026,Permit,BSD-Plumbing Sewer Lateral,1721 BOSCO BEL DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
PLMB-202130-2026,BLDR-004625-2026,Permit,BSD-Plumbing Groundwork,1721 BOSCO BEL DR COL MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
BLDG-202083-2026,BLDR-004924-2026,Permit,BSD-Footing,5013 MODESTO DR COLUMBIA MO 65203,"Tiffany, Andy",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-07-16
ELEC-202132-2026,ELEC-002433-2026,Permit,BSD-Electrical Tag,4301 E HWY WW UTL COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Scheduled (permit),0,2026-07-16
MECH-202125-2026,MECH-004995-2026,Permit,BSD-Mechanical Final,4010 W BROADWAY APT A COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
MECH-202114-2026,MECH-005086-2026,Permit,BSD-Mechanical Final,811 CAMBRIDGE DR COL MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
1STINSP-202133-2026,OHN-059833-2026,Code Case,ONS - Initial Inspection,2106 RIDGEMONT COLUMBIA MO 65203,"McClintic, Jason",11:44 AM,11:44 AM,,In Violation,0,2026-07-16
ONSINSPECT-202129-2026,OLM-059324-2026,Code Case,ONS - Inspection,3514 WOODSIDE DR COLUMBIA MO 65202,"McClintic, Jason",11:29 AM,11:29 AM,,Passed Code Inspection,0,2026-07-16
ONSINSPECT-201573-2026,OLM-059355-2026,Code Case,ONS - Inspection,124 MEADOW LN COLUMBIA MO 65203,"Fuelling, Quentin",09:15 AM,09:15 AM,,Passed Code Inspection,0,2026-07-16
ONSINSPECT-201619-2026,OLM-059706-2026,Code Case,ONS - Inspection,2102 AUGUST BRIGGS DR COLUMBIA MO 65201,"Fuelling, Quentin",12:53 PM,12:53 PM,,Scheduled,0,2026-07-16
ONSINSPECT-201627-2026,OLM-059708-2026,Code Case,ONS - Inspection,5206 SANDSTONE DR COLUMBIA MO 65202,"Fuelling, Quentin",01:14 PM,01:14 PM,,Scheduled,0,2026-07-16
ONSINSPECT-201632-2026,OLM-059709-2026,Code Case,ONS - Inspection,607 MCBAINE AVE COLUMBIA MO 65203,"Fuelling, Quentin",01:29 PM,01:29 PM,,Scheduled,0,2026-07-16
ONSINSPECT-201634-2026,OLM-059710-2026,Code Case,ONS - Inspection,700 MCBAINE AVE COLUMBIA MO 65203,"Fuelling, Quentin",01:35 PM,01:35 PM,,Scheduled,0,2026-07-16
ONSINSPECT-201636-2026,OLM-059711-2026,Code Case,ONS - Inspection,301 ROGERS ST COLUMBIA MO 65201,"Fuelling, Quentin",01:42 PM,01:42 PM,,Scheduled,0,2026-07-16
ONSINSPECT-201641-2026,OLM-059712-2026,Code Case,ONS - Inspection,108 LYNN ST COLUMBIA MO 65203,"Fuelling, Quentin",01:50 PM,01:50 PM,,Scheduled,0,2026-07-16
1STINSP-202138-2026,OLM-059864-2026,Code Case,ONS - Initial Inspection,201 PARKVIEW DR COLUMBIA MO 65201,"Fuelling, Quentin",12:11 PM,12:11 PM,,In Violation,0,2026-07-16
1STINSP-202186-2026,OLM-059866-2026,Code Case,ONS - Initial Inspection,506 CRESTLAND AVE COLUMBIA MO 65203,"Fuelling, Quentin",03:26 PM,03:26 PM,,In Violation,0,2026-07-16
1STINSP-202180-2026,OLM-059890-2026,Code Case,ONS - Initial Inspection,202 MOHAWK AVE COLUMBIA MO 65202,"Fuelling, Quentin",03:16 PM,03:16 PM,,In Violation,0,2026-07-16
1STINSP-202141-2026,OLM-059894-2026,Code Case,ONS - Initial Inspection,2501 BROOKSIDE CT COLUMBIA MO 65201,"Fuelling, Quentin",12:17 PM,12:17 PM,,In Violation,0,2026-07-16
1STINSP-202144-2026,OLM-059895-2026,Code Case,ONS - Initial Inspection,2502 BROOKSIDE CT COLUMBIA MO 65201,"Fuelling, Quentin",12:27 PM,12:27 PM,,In Violation,0,2026-07-16
1STINSP-202159-2026,OLM-059899-2026,Code Case,ONS - Initial Inspection,2007 VINE ST   COLUMBIA MO 65201,"Perkins, Marsha",02:21 PM,02:21 PM,,In Violation,0,2026-07-16
1STINSP-202166-2026,OLM-059901-2026,Code Case,ONS - Initial Inspection,802 WILKES BLVD COLUMBIA MO 65201,"Perkins, Marsha",02:44 PM,02:44 PM,,In Violation,0,2026-07-16
1STINSP-202175-2026,OLM-059904-2026,Code Case,ONS - Initial Inspection,706 FAIRVIEW AVE   COLUMBIA MO 65201,"Perkins, Marsha",02:55 PM,02:55 PM,,In Violation,0,2026-07-16
1STINSP-202184-2026,OLM-059908-2026,Code Case,ONS - Initial Inspection,6 NAVAHO AVE COLUMBIA MO 65202,"Fuelling, Quentin",03:23 PM,03:23 PM,,In Violation,0,2026-07-16
RTINSP-200237-2026,ONS012052,Business License,ONS - Rental Housing,5400 KELSEY DR   COLUMBIA MO 65202,"Friesz, Adam",02:00 PM,02:00 PM,,Passed-Rental,0,2026-07-16
RTINSP-200475-2026,ONS012363,Business License,ONS - Rental Housing,1501 MILLS DR COLUMBIA MO 65203,"Millard, Rachelle",01:00 PM,01:00 PM,,Scheduled,0,2026-07-16
RTINSP-200624-2026,ONS012560,Business License,ONS - Rental Housing,908 WESTPORT DR   COLUMBIA MO 65203,"Millard, Rachelle",10:30 AM,10:30 AM,,Passed-Rental,0,2026-07-16
RTINSP-199894-2026,ONS012793,Business License,ONS - Rental Housing,2901 N GARTH AVE   COLUMBIA MO 65202,"Friesz, Adam",01:00 PM,01:00 PM,,ONS - RH Re-inspection,0,2026-07-16
RTINSP-200824-2026,ONS012848,Business License,ONS - Rental Housing,4361 MILLBROOK DR   COLUMBIA MO 65203,"Brockhouse, David",01:00 PM,01:00 PM,,Passed-Rental,0,2026-07-16
RTINSP-124668-2023,ONS013465,Business License,ONS - Rental Housing,3808 BENT OAK DR COLUMBIA MO 65203,"Stark, James",09:00 AM,09:00 AM,,Scheduled,0,2026-07-16
RTINSP-202156-2026,ONS020194,Business License,ONS - Rental Housing,708 N SIXTH ST COLUMBIA MO 65201,"Brockhouse, David",12:00 AM,12:00 AM,,Passed-Rental,0,2026-07-16
RTINSP-201033-2026,ONS026197,Business License,ONS - Rental Housing,708 PROMENADE DR   COLUMBIA MO 65202,"Friesz, Adam",08:45 AM,08:45 AM,,Passed-Rental,0,2026-07-16
RTINSP-201032-2026,ONS026409,Business License,ONS - Rental Housing,4100 SWEETWATER DR COLUMBIA MO 65201,"Brockhouse, David",11:30 AM,11:30 AM,,ONS - RH Re-inspection,0,2026-07-16
RTINSP-200882-2026,ONS026411,Business License,ONS - Rental Housing,4505 TIMBER LN COLUMBIA MO 65202,"Brockhouse, David",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-07-16
1STINSP-202163-2026,ONVPR-059900-2026,Code Case,ONS - Initial Inspection,1608 AMELIA ST   COLUMBIA MO 65201,"Perkins, Marsha",02:31 PM,02:31 PM,,In Violation,0,2026-07-16
1STINSP-202162-2026,OPM-059886-2026,Code Case,ONS - Initial Inspection,1407 LAMBETH DR COLUMBIA MO 65202,"Brockhouse, David",02:29 PM,02:29 PM,,In Violation,0,2026-07-16
ONSINSPECT-201622-2026,OTOE-059707-2026,Code Case,ONS - Inspection,1708 AMELIA ST COLUMBIA MO 65201,"Cagle, Joseph",12:55 PM,12:55 PM,,Scheduled,0,2026-07-16
1STINSP-202172-2026,OTOE-059903-2026,Code Case,ONS - Initial Inspection,3016 ROCK QUARRY RD COLUMBIA MO 65201,"Cagle, Joseph",02:48 PM,02:48 PM,,In Violation,0,2026-07-16
PLMB-202082-2026,PLMB-004688-2026,Permit,BSD-Plumbing Sewer Lateral,114 N GLENWOOD AVE COLUMBIA MO 65203,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-07-16
ROW-202151-2026,ROW-004499-2026,Permit,ROW-Construction Inspection,4015 CURT DR COLUMBIA MO 65203,"Allen, Cody",01:10 PM,01:10 PM,,Cancelled ,0,2026-07-16
