View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
BLBI-197783-2026,BL025262,Business License,BSD-Business License,4213 TWIN OAK CT   COLUMBIA MO 65202,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-21
BLBI-197775-2026,BL026244,Business License,BSD-Business License,4507 Interstate 70 Dr SE Suite 101 Columbia MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Business License,0,2026-05-21
FIRE-FIXED-197794-2026,BLDC-000144-2026,Permit,Fire - Fixed Extinguishing System Acceptance Test,2300 BERNADETTE DR STE 720 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-21
FFNL-197792-2026,BLDC-000144-2026,Permit,Fire Final (Building),2300 BERNADETTE DR STE 720 COL MO 65203,"RIGGS, STEVEN",12:00 AM,12:00 AM,,Requested,0,2026-05-21
FGAS-197828-2026,BLDC-001506-2025,Permit,BSD-Fuel Gas Pressure,4604 STELLAR DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-21
FGAS-197829-2026,BLDC-001506-2025,Permit,BSD-Fuel Gas Tag,4604 STELLAR DR COL MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-21
PLMB-197817-2026,BLDC-001619-2026,Permit,BSD-Plumbing Sewer Lateral,1110 PEBBLES PKWY COLUMBIA MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-21
SITE-197786-2026,BLDC-001666-2025,Permit,BSD-Yard Final (Commercial),6705 STEPHENS STATION RD COLUMBIA MO 65202,"Price, Bud",08:00 AM,08:00 AM,,Passed Permit Inspection,0,2026-05-21
ARBR-197787-2026,BLDC-001666-2025,Permit,BSD-Landscaping,6705 STEPHENS STATION RD COLUMBIA MO 65202,"Fritz, Steven",06:18 AM,06:18 AM,,Passed Permit Inspection,0,2026-05-21
BLDG-197824-2026,BLDC-001873-2026,Permit,BSD-Final (Building and Trades),2105 W WORLEY ST COL MO 65203,"Decker, Aaron",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-21
FGAS-197808-2026,BLDC-002056-2026,Permit,BSD-Fuel Gas Pressure,1725 PARIS RD COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-21
FGAS-197809-2026,BLDC-002056-2026,Permit,BSD-Fuel Gas Tag,1725 PARIS RD COL MO 65201,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required,0,2026-05-21
PLMB-197818-2026,BLDC-002707-2026,Permit,BSD-Plumbing Groundwork,210 ST JAMES ST STE C COL MO 65201,"Tiffany, Andy",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-21
PLMB-197810-2026,BLDC-003066-2026,Permit,BSD-Plumbing Groundwork,201 N STADIUM BLVD STE 105 COLUMBIA MO 65203,"Lichty, Curtis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-21
PLMB-197813-2026,BLDC-005453-2025,Permit,BSD-Plumbing Groundwork,1917 W ASH ST   COLUMBIA MO 65203,"Hazlett, Harlan",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-05-21
ACRT-197806-2026,BLDC-005847-2024,Permit,Accessible Route Certification,1020 S EL CHAPARRAL AVE COL MO 65201,"Brown, Daryl",08:15 AM,08:15 AM,,Passed Permit Inspection,0,2026-05-21
BLDG-197791-2026,BLDC-005847-2024,Permit,BSD-Framing and Rough In's,1020 S EL CHAPARRAL AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-21
LCRT-197811-2026,BLDC-005847-2024,Permit,Exterior Lighting Compliance Certification,1020 S EL CHAPARRAL AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-21
FLT-197812-2026,BLDC-005847-2024,Permit,BSD-Lighting Controls Functional Testing,1020 S EL CHAPARRAL AVE COL MO 65201,"Brown, Daryl",12:00 AM,12:00 AM,,Passed Permit Inspection,0,2026-05-21
SITE-197801-2026,BLDR-001142-2026,Permit,BSD-Driveway (Residential),4313 STONE MOUNTAIN PKWY COLUMBIA MO 65201,"Nunley, Louis",07:41 AM,07:41 AM,,Passed Permit Inspection,0,2026-05-21
